"ClimateZone","Cluster","level","name","N","Freq"
"Am","7","Order","Clostridiales",2,0.0142
"Am","7","Order","Actinomycetales",2,0.0142
"Am","7","Order","PK29",2,0.0142
"Am","7","Order","Fimbriimonadales",2,0.0142
"Am","7","Order","Gemmatimonadales",2,0.0142
"Am","7","Order","CCU21",2,0.0142
"Am","7","Order","Desulfuromonadales",2,0.0142
"Am","7","Order","Nitrospirales",2,0.0142
"Am","7","Order","Pirellulales",2,0.0142
"Am","7","Order","Streptophyta",1,0.0071
"Am","7","Order","Bdellovibrionales",1,0.0071
"Am","7","Order","Sediment-1",1,0.0071
"Am","7","Order","Gaiellales",1,0.0071
"Am","7","Order","Opitutales",1,0.0071
"Am","7","Order","DS-100",1,0.0071
"Am","7","Order","A21b",1,0.0071
"Am","7","Order","11-24",1,0.0071
"Am","7","Order","SJA-36",1,0.0071
"Am","7","Order","NB1-j",1,0.0071
"Am","7","Order","32-20",1,0.0071
"Am","7","Order","Rhizobiales",1,0.0071
"Am","7","Order","Planctomycetales",1,0.0071
"Am","7","Order","Stramenopiles",1,0.0071
"Am","7","Order","Verrucomicrobiales",1,0.0071
"Am","7","Order","Cytophagales",1,0.0071
"Am","7","Order","Pla1",1,0.0071
"Am","7","Order","Solirubrobacterales",1,0.0071
"Am","7","Order","Burkholderiales",1,0.0071
"Am","7","Order","Ellin5290",1,0.0071
"Am","7","Order","Rhodocyclales",1,0.0071
"Am","7","Order","DS-18",1,0.0071
"Am","7","Order","IIb",1,0.0071
"Am","7","Order","Ellin329",1,0.0071
"Am","7","Order","Leptospirales",1,0.0071
"Am","7","Order","MVS-107",1,0.0071
"Am","7","Family","unassigned",76,0.539
"Am","7","Family","Gemmataceae",5,0.0355
"Am","7","Family","Koribacteraceae",5,0.0355
"Am","7","Family","Chitinophagaceae",5,0.0355
"Am","7","Family","Xanthomonadaceae",3,0.0213
"Am","7","Family","EB1017",2,0.0142
"Am","7","Family","HTCC2089",2,0.0142
"Am","7","Family","Clostridiaceae",2,0.0142
"Am","7","Family","Myxococcaceae",2,0.0142
"Am","7","Family","Ellin515",2,0.0142
"Am","7","Family","Fimbriimonadaceae",2,0.0142
"Am","7","Family","Ellin517",2,0.0142
"Am","7","Family","Acidobacteriaceae",2,0.0142
"Am","7","Family","Ellin5301",2,0.0142
"Am","7","Family","Rhodospirillaceae",2,0.0142
"Am","7","Family","Pirellulaceae",2,0.0142
"Am","7","Family","Ellin6075",1,0.0071
"Am","7","Family","Bacteriovoracaceae",1,0.0071
"Am","7","Family","PRR-10",1,0.0071
"Am","7","Family","Haliangiaceae",1,0.0071
"Am","7","Family","Opitutaceae",1,0.0071
"Am","7","Family","UD5",1,0.0071
"Am","7","Family","auto67_4W",1,0.0071
"Am","7","Family","Iamiaceae",1,0.0071
"Am","7","Family","MND4",1,0.0071
"Am","7","Family","Methylocystaceae",1,0.0071
"Am","7","Family","Planctomycetaceae",1,0.0071
"Am","7","Family","Verrucomicrobiaceae",1,0.0071
"Am","7","Family","Cytophagaceae",1,0.0071
"Am","7","Family","Pelobacteraceae",1,0.0071
"Am","7","Family","0319-6A21",1,0.0071
"Am","7","Family","Geobacteraceae",1,0.0071
"Am","7","Family","Sinobacteraceae",1,0.0071
"Am","7","Family","Comamonadaceae",1,0.0071
"Am","7","Family","C111",1,0.0071
"Am","7","Family","Intrasporangiaceae",1,0.0071
"Am","7","Family","Rhodocyclaceae",1,0.0071
"Am","7","Family","Leptospiraceae",1,0.0071
"Am","7","Family","Saprospiraceae",1,0.0071
"Am","7","Family","Nitrospiraceae",1,0.0071
"Am","7","Family","Isosphaeraceae",1,0.0071
"Am","7","Genus","unassigned",119,0.844
"Am","7","Genus","Fimbriimonas",2,0.0142
"Am","7","Genus","A17",2,0.0142
"Am","7","Genus","Gemmata",1,0.0071
"Am","7","Genus","SMB53",1,0.0071
"Am","7","Genus","Opitutus",1,0.0071
"Am","7","Genus","Clostridium",1,0.0071
"Am","7","Genus","Iamia",1,0.0071
"Am","7","Genus","Planctomyces",1,0.0071
"Am","7","Genus","Edaphobacter",1,0.0071
"Am","7","Genus","Pelobacter",1,0.0071
"Am","7","Genus","Flavisolibacter",1,0.0071
"Am","7","Genus","Dokdonella",1,0.0071
"Am","7","Genus","Geobacter",1,0.0071
"Am","7","Genus","Paucibacter",1,0.0071
"Am","7","Genus","Terracoccus",1,0.0071
"Am","7","Genus","Zoogloea",1,0.0071
"Am","7","Genus","Turneriella",1,0.0071
"Am","7","Genus","Nitrospira",1,0.0071
"Am","7","Genus","Candidatus Koribacter",1,0.0071
"Am","7","Genus","Nostocoida",1,0.0071
"Am","7","Species","unassigned",139,0.9858
"Am","7","Species","butyricum",1,0.0071
"Am","7","Species","limicola",1,0.0071
"Aw","1","Kingdom","Bacteria",307,1
"Aw","1","Phylum","Proteobacteria",88,0.2866
"Aw","1","Phylum","Acidobacteria",59,0.1922
"Aw","1","Phylum","Actinobacteria",55,0.1792
"Aw","1","Phylum","Planctomycetes",26,0.0847
"Aw","1","Phylum","Bacteroidetes",23,0.0749
"Aw","1","Phylum","Verrucomicrobia",22,0.0717
"Aw","1","Phylum","Gemmatimonadetes",16,0.0521
"Aw","1","Phylum","Chloroflexi",7,0.0228
"Aw","1","Phylum","WS3",3,0.0098
"Aw","1","Phylum","Nitrospirae",2,0.0065
"Aw","1","Phylum","Cyanobacteria",2,0.0065
"Aw","1","Phylum","Chlorobi",1,0.0033
"Aw","1","Phylum","Elusimicrobia",1,0.0033
"Aw","1","Phylum","unassigned",1,0.0033
"Aw","1","Phylum","Firmicutes",1,0.0033
"Aw","1","Class","Alphaproteobacteria",34,0.1107
"Aw","1","Class","Deltaproteobacteria",29,0.0945
"Aw","1","Class","Actinobacteria",23,0.0749
"Aw","1","Class","Thermoleophilia",19,0.0619
"Aw","1","Class","Acidobacteria-6",18,0.0586
"Aw","1","Class","Chloracidobacteria",18,0.0586
"Aw","1","Class","Planctomycetia",17,0.0554
"Aw","1","Class","Betaproteobacteria",14,0.0456
"Aw","1","Class","Pedosphaerae",12,0.0391
"Aw","1","Class","Cytophagia",10,0.0326
"Aw","1","Class","Gemmatimonadetes",9,0.0293
"Aw","1","Class","Gammaproteobacteria",9,0.0293
"Aw","1","Class","Saprospirae",7,0.0228
"Aw","1","Class","Rubrobacteria",7,0.0228
"Aw","1","Class","unassigned",7,0.0228
"Aw","1","Class","Solibacteres",6,0.0195
"Aw","1","Class","Phycisphaerae",6,0.0195
"Aw","1","Class","Sva0725",5,0.0163
"Aw","1","Class","Opitutae",4,0.013
"Aw","1","Class","TK10",4,0.013
"Aw","1","Class","iii1-8",4,0.013
"Aw","1","Class","Spartobacteria",4,0.013
"Aw","1","Class","Sphingobacteriia",4,0.013
"Aw","1","Class","Acidimicrobiia",4,0.013
"Aw","1","Class","PRR-12",3,0.0098
"Aw","1","Class","Nitrospira",2,0.0065
"Aw","1","Class","Gemm-1",2,0.0065
"Aw","1","Class","Verrucomicrobiae",2,0.0065
"Aw","1","Class","Gemm-2",2,0.0065
"Aw","1","Class","Acidobacteria-5",2,0.0065
"Aw","1","Class","S035",2,0.0065
"Aw","1","Class","Acidobacteriia",2,0.0065
"Aw","1","Class","Gemm-3",2,0.0065
"Aw","1","Class","vadinHA49",2,0.0065
"Aw","1","Class","MB-A2-108",2,0.0065
"Aw","1","Class","S085",1,0.0033
"Aw","1","Class","BPC102",1,0.0033
"Aw","1","Class","4C0d-2",1,0.0033
"Aw","1","Class","OM190",1,0.0033
"Aw","1","Class","Elusimicrobia",1,0.0033
"Aw","1","Class","Chloroplast",1,0.0033
"Aw","1","Class","Gitt-GS-136",1,0.0033
"Aw","1","Class","Bacilli",1,0.0033
"Aw","1","Class","Gemm-5",1,0.0033
"Aw","1","Class","Ellin6529",1,0.0033
"Aw","1","Order","unassigned",33,0.1075
"Aw","1","Order","Actinomycetales",21,0.0684
"Aw","1","Order","Myxococcales",19,0.0619
"Aw","1","Order","Rhizobiales",18,0.0586
"Aw","1","Order","iii1-15",15,0.0489
"Aw","1","Order","RB41",14,0.0456
"Aw","1","Order","Solirubrobacterales",13,0.0423
"Aw","1","Order","Pedosphaerales",12,0.0391
"Aw","1","Order","Cytophagales",10,0.0326
"Aw","1","Order","Pirellulales",8,0.0261
"Aw","1","Order","Saprospirales",7,0.0228
"Aw","1","Order","Sphingomonadales",7,0.0228
"Aw","1","Order","Rubrobacterales",7,0.0228
"Aw","1","Order","Solibacterales",6,0.0195
"Aw","1","Order","Xanthomonadales",6,0.0195
"Aw","1","Order","Gaiellales",6,0.0195
"Aw","1","Order","WD2101",5,0.0163
"Aw","1","Order","Sva0725",5,0.0163
"Aw","1","Order","Rhodospirillales",5,0.0163
"Aw","1","Order","MND1",5,0.0163
"Aw","1","Order","Burkholderiales",5,0.0163
"Aw","1","Order","Gemmatales",5,0.0163
"Aw","1","Order","Opitutales",4,0.013
"Aw","1","Order","DS-18",4,0.013
"Aw","1","Order","Chthoniobacterales",4,0.013
"Aw","1","Order","Sphingobacteriales",4,0.013
"Aw","1","Order","Acidimicrobiales",4,0.013
"Aw","1","Order","C114",3,0.0098
"Aw","1","Order","Syntrophobacterales",3,0.0098
"Aw","1","Order","AKYG885",3,0.0098
"Aw","1","Order","Planctomycetales",3,0.0098
"Aw","1","Order","Gemmatimonadales",2,0.0065
"Aw","1","Order","Nitrospirales",2,0.0065
"Aw","1","Order","Verrucomicrobiales",2,0.0065
"Aw","1","Order","Sediment-1",2,0.0065
"Aw","1","Order","Caulobacterales",2,0.0065
"Aw","1","Order","CCU21",2,0.0065
"Aw","1","Order","Entotheonellales",2,0.0065
"Aw","1","Order","Micrococcales",2,0.0065
"Aw","1","Order","Acidobacteriales",2,0.0065
"Aw","1","Order","DS-100",2,0.0065
"Aw","1","Order","DH61",2,0.0065
"Aw","1","Order","0319-7L14",2,0.0065
"Aw","1","Order","Ellin5290",1,0.0033
"Aw","1","Order","Ellin329",1,0.0033
"Aw","1","Order","N1423WL",1,0.0033
"Aw","1","Order","LD1-PA13",1,0.0033
"Aw","1","Order","SC-I-84",1,0.0033
"Aw","1","Order","MVS-40",1,0.0033
"Aw","1","Order","MLE1-12",1,0.0033
"Aw","1","Order","Pseudomonadales",1,0.0033
"Aw","1","Order","CL500-15",1,0.0033
"Aw","1","Order","IIb",1,0.0033
"Aw","1","Order","Streptophyta",1,0.0033
"Aw","1","Order","PK29",1,0.0033
"Aw","1","Order","Bacillales",1,0.0033
"Aw","1","Order","11-24",1,0.0033
"Aw","1","Order","Phycisphaerales",1,0.0033
"Aw","1","Order","B97",1,0.0033
"Aw","1","Order","Enterobacteriales",1,0.0033
"Aw","1","Order","NB1-j",1,0.0033
"Aw","1","Order","Bdellovibrionales",1,0.0033
"Aw","1","Family","unassigned",136,0.443
"Aw","1","Family","Cytophagaceae",10,0.0326
"Aw","1","Family","Pirellulaceae",8,0.0261
"Aw","1","Family","Rubrobacteraceae",7,0.0228
"Aw","1","Family","Chitinophagaceae",6,0.0195
"Aw","1","Family","Gaiellaceae",6,0.0195
"Aw","1","Family","Micromonosporaceae",6,0.0195
"Aw","1","Family","Hyphomicrobiaceae",6,0.0195
"Aw","1","Family","Ellin517",6,0.0195
"Aw","1","Family","Sphingomonadaceae",5,0.0163
"Aw","1","Family","mb2424",5,0.0163
"Aw","1","Family","Ellin6075",5,0.0163
"Aw","1","Family","Gemmataceae",5,0.0163
"Aw","1","Family","Nocardioidaceae",4,0.013
"Aw","1","Family","Opitutaceae",4,0.013
"Aw","1","Family","Sinobacteraceae",4,0.013
"Aw","1","Family","Chthoniobacteraceae",4,0.013
"Aw","1","Family","Comamonadaceae",4,0.013
"Aw","1","Family","Bradyrhizobiaceae",4,0.013
"Aw","1","Family","Solirubrobacteraceae",4,0.013
"Aw","1","Family","Ellin515",4,0.013
"Aw","1","Family","Syntrophobacteraceae",3,0.0098
"Aw","1","Family","Rhodospirillaceae",3,0.0098
"Aw","1","Family","Polyangiaceae",3,0.0098
"Aw","1","Family","Mycobacteriaceae",3,0.0098
"Aw","1","Family","Planctomycetaceae",3,0.0098
"Aw","1","Family","Haliangiaceae",3,0.0098
"Aw","1","Family","Ellin5301",2,0.0065
"Aw","1","Family","0319-6A21",2,0.0065
"Aw","1","Family","Verrucomicrobiaceae",2,0.0065
"Aw","1","Family","Erythrobacteraceae",2,0.0065
"Aw","1","Family","Caulobacteraceae",2,0.0065
"Aw","1","Family","RB40",2,0.0065
"Aw","1","Family","Entotheonellaceae",2,0.0065
"Aw","1","Family","Dolo_23",2,0.0065
"Aw","1","Family","Pseudonocardiaceae",2,0.0065
"Aw","1","Family","Iamiaceae",2,0.0065
"Aw","1","Family","Koribacteraceae",2,0.0065
"Aw","1","Family","Rhizobiaceae",2,0.0065
"Aw","1","Family","Xanthomonadaceae",2,0.0065
"Aw","1","Family","Nannocystaceae",2,0.0065
"Aw","1","Family","Aurantimonadaceae",2,0.0065
"Aw","1","Family","Myxococcaceae",2,0.0065
"Aw","1","Family","Cellulomonadaceae",1,0.0033
"Aw","1","Family","Geodermatophilaceae",1,0.0033
"Aw","1","Family","Pseudomonadaceae",1,0.0033
"Aw","1","Family","Microbacteriaceae",1,0.0033
"Aw","1","Family","Kineosporiaceae",1,0.0033
"Aw","1","Family","C111",1,0.0033
"Aw","1","Family","Beijerinckiaceae",1,0.0033
"Aw","1","Family","Phyllobacteriaceae",1,0.0033
"Aw","1","Family","Actinosynnemataceae",1,0.0033
"Aw","1","Family","Enterobacteriaceae",1,0.0033
"Aw","1","Family","NB1-i",1,0.0033
"Aw","1","Family","Bdellovibrionaceae",1,0.0033
"Aw","1","Family","OM27",1,0.0033
"Aw","1","Family","5B-12",1,0.0033
"Aw","1","Genus","unassigned",235,0.7655
"Aw","1","Genus","Kaistobacter",4,0.013
"Aw","1","Genus","Rubrobacter",4,0.013
"Aw","1","Genus","Balneimonas",4,0.013
"Aw","1","Genus","Gemmata",4,0.013
"Aw","1","Genus","Flavisolibacter",3,0.0098
"Aw","1","Genus","Steroidobacter",3,0.0098
"Aw","1","Genus","Mycobacterium",3,0.0098
"Aw","1","Genus","Rhodoplanes",3,0.0098
"Aw","1","Genus","Planctomyces",3,0.0098
"Aw","1","Genus","Opitutus",2,0.0065
"Aw","1","Genus","Phenylobacterium",2,0.0065
"Aw","1","Genus","Virgisporangium",2,0.0065
"Aw","1","Genus","Nocardioides",2,0.0065
"Aw","1","Genus","Pirellula",2,0.0065
"Aw","1","Genus","Pseudonocardia",2,0.0065
"Aw","1","Genus","Iamia",2,0.0065
"Aw","1","Genus","Agrobacterium",2,0.0065
"Aw","1","Genus","Plesiocystis",2,0.0065
"Aw","1","Genus","Dactylosporangium",1,0.0033
"Aw","1","Genus","Candidatus Xiphinematobacter",1,0.0033
"Aw","1","Genus","Cellulomonas",1,0.0033
"Aw","1","Genus","A17",1,0.0033
"Aw","1","Genus","Adhaeribacter",1,0.0033
"Aw","1","Genus","DA101",1,0.0033
"Aw","1","Genus","Pilimelia",1,0.0033
"Aw","1","Genus","Pseudomonas",1,0.0033
"Aw","1","Genus","Agromyces",1,0.0033
"Aw","1","Genus","Luteimonas",1,0.0033
"Aw","1","Genus","Devosia",1,0.0033
"Aw","1","Genus","Dyadobacter",1,0.0033
"Aw","1","Genus","Phyllobacterium",1,0.0033
"Aw","1","Genus","Saccharothrix",1,0.0033
"Aw","1","Genus","Rubrivivax",1,0.0033
"Aw","1","Genus","Corallococcus",1,0.0033
"Aw","1","Genus","Kribbella",1,0.0033
"Aw","1","Genus","Pedomicrobium",1,0.0033
"Aw","1","Genus","Bdellovibrio",1,0.0033
"Aw","1","Genus","Methylibium",1,0.0033
"Aw","1","Genus","Actinoplanes",1,0.0033
"Aw","1","Genus","Candidatus Koribacter",1,0.0033
"Aw","1","Genus","Skermanella",1,0.0033
"Aw","1","Species","unassigned",302,0.9837
"Aw","1","Species","ochraceum",2,0.0065
"Aw","1","Species","xylanilytica",1,0.0033
"Aw","1","Species","halophobica",1,0.0033
"Aw","1","Species","exiguus",1,0.0033
"Aw","2","Kingdom","Bacteria",181,1
"Aw","2","Phylum","Proteobacteria",63,0.3481
"Aw","2","Phylum","Acidobacteria",34,0.1878
"Aw","2","Phylum","Planctomycetes",20,0.1105
"Aw","2","Phylum","Bacteroidetes",14,0.0773
"Aw","2","Phylum","Verrucomicrobia",10,0.0552
"Aw","2","Phylum","Chloroflexi",10,0.0552
"Aw","2","Phylum","Nitrospirae",7,0.0387
"Aw","2","Phylum","Actinobacteria",7,0.0387
"Aw","2","Phylum","Gemmatimonadetes",5,0.0276
"Aw","2","Phylum","WS3",3,0.0166
"Aw","2","Phylum","Firmicutes",3,0.0166
"Aw","2","Phylum","unassigned",3,0.0166
"Aw","2","Phylum","Armatimonadetes",1,0.0055
"Aw","2","Phylum","Cyanobacteria",1,0.0055
"Aw","2","Class","Deltaproteobacteria",20,0.1105
"Aw","2","Class","Alphaproteobacteria",18,0.0994
"Aw","2","Class","Gammaproteobacteria",13,0.0718
"Aw","2","Class","Acidobacteria-6",12,0.0663
"Aw","2","Class","Betaproteobacteria",10,0.0552
"Aw","2","Class","Chloracidobacteria",9,0.0497
"Aw","2","Class","Planctomycetia",9,0.0497
"Aw","2","Class","unassigned",9,0.0497
"Aw","2","Class","Nitrospira",7,0.0387
"Aw","2","Class","Pedosphaerae",7,0.0387
"Aw","2","Class","Acidobacteria-5",6,0.0331
"Aw","2","Class","Saprospirae",5,0.0276
"Aw","2","Class","Phycisphaerae",5,0.0276
"Aw","2","Class","Cytophagia",4,0.0221
"Aw","2","Class","OM190",4,0.0221
"Aw","2","Class","Sphingobacteriia",4,0.0221
"Aw","2","Class","PRR-12",3,0.0166
"Aw","2","Class","Bacilli",3,0.0166
"Aw","2","Class","Ellin6529",3,0.0166
"Aw","2","Class","S085",2,0.011
"Aw","2","Class","Actinobacteria",2,0.011
"Aw","2","Class","Gemm-1",2,0.011
"Aw","2","Class","Opitutae",2,0.011
"Aw","2","Class","Thermoleophilia",2,0.011
"Aw","2","Class","Gemmatimonadetes",2,0.011
"Aw","2","Class","Anaerolineae",2,0.011
"Aw","2","Class","Acidimicrobiia",2,0.011
"Aw","2","Class","RB25",1,0.0055
"Aw","2","Class","Solibacteres",1,0.0055
"Aw","2","Class","C6",1,0.0055
"Aw","2","Class","Zetaproteobacteria",1,0.0055
"Aw","2","Class","Spartobacteria",1,0.0055
"Aw","2","Class","MB-A2-108",1,0.0055
"Aw","2","Class","Gemm-3",1,0.0055
"Aw","2","Class","PAUC37f",1,0.0055
"Aw","2","Class","Gitt-GS-136",1,0.0055
"Aw","2","Class","Fimbriimonadia",1,0.0055
"Aw","2","Class","EC1113",1,0.0055
"Aw","2","Class","Chloroflexi",1,0.0055
"Aw","2","Class","Chloroplast",1,0.0055
"Aw","2","Class","Flavobacteriia",1,0.0055
"Aw","2","Order","unassigned",39,0.2155
"Aw","2","Order","Myxococcales",11,0.0608
"Aw","2","Order","iii1-15",9,0.0497
"Aw","2","Order","Rhizobiales",7,0.0387
"Aw","2","Order","Nitrospirales",7,0.0387
"Aw","2","Order","Pedosphaerales",7,0.0387
"Aw","2","Order","RB41",6,0.0331
"Aw","2","Order","Syntrophobacterales",5,0.0276
"Aw","2","Order","Saprospirales",5,0.0276
"Aw","2","Order","Xanthomonadales",5,0.0276
"Aw","2","Order","Pirellulales",4,0.0221
"Aw","2","Order","WD2101",4,0.0221
"Aw","2","Order","Cytophagales",4,0.0221
"Aw","2","Order","Gemmatales",4,0.0221
"Aw","2","Order","Sphingobacteriales",4,0.0221
"Aw","2","Order","Rhodobacterales",3,0.0166
"Aw","2","Order","Burkholderiales",3,0.0166
"Aw","2","Order","Bacillales",3,0.0166
"Aw","2","Order","agg27",3,0.0166
"Aw","2","Order","Ellin6067",3,0.0166
"Aw","2","Order","PK29",2,0.011
"Aw","2","Order","Sediment-1",2,0.011
"Aw","2","Order","Pseudomonadales",2,0.011
"Aw","2","Order","Actinomycetales",2,0.011
"Aw","2","Order","Opitutales",2,0.011
"Aw","2","Order","Gaiellales",2,0.011
"Aw","2","Order","CCU21",2,0.011
"Aw","2","Order","Acidimicrobiales",2,0.011
"Aw","2","Order","Planctomycetales",1,0.0055
"Aw","2","Order","Alteromonadales",1,0.0055
"Aw","2","Order","MND1",1,0.0055
"Aw","2","Order","Sphingomonadales",1,0.0055
"Aw","2","Order","Solibacterales",1,0.0055
"Aw","2","Order","Rickettsiales",1,0.0055
"Aw","2","Order","MVS-107",1,0.0055
"Aw","2","Order","HTCC2188",1,0.0055
"Aw","2","Order","Ellin329",1,0.0055
"Aw","2","Order","SC-I-84",1,0.0055
"Aw","2","Order","Mariprofundales",1,0.0055
"Aw","2","Order","N1423WL",1,0.0055
"Aw","2","Order","Chthoniobacterales",1,0.0055
"Aw","2","Order","Rhodospirillales",1,0.0055
"Aw","2","Order","11-24",1,0.0055
"Aw","2","Order","0319-7L14",1,0.0055
"Aw","2","Order","Ellin5290",1,0.0055
"Aw","2","Order","CCM11a",1,0.0055
"Aw","2","Order","envOPS12",1,0.0055
"Aw","2","Order","Caulobacterales",1,0.0055
"Aw","2","Order","CL500-15",1,0.0055
"Aw","2","Order","H39",1,0.0055
"Aw","2","Order","Fimbriimonadales",1,0.0055
"Aw","2","Order","LD1-PA13",1,0.0055
"Aw","2","Order","Thiotrichales",1,0.0055
"Aw","2","Order","NB1-j",1,0.0055
"Aw","2","Order","Roseiflexales",1,0.0055
"Aw","2","Order","Stramenopiles",1,0.0055
"Aw","2","Order","Flavobacteriales",1,0.0055
"Aw","2","Family","unassigned",96,0.5304
"Aw","2","Family","Hyphomicrobiaceae",7,0.0387
"Aw","2","Family","Syntrophobacteraceae",5,0.0276
"Aw","2","Family","Sinobacteraceae",5,0.0276
"Aw","2","Family","Chitinophagaceae",4,0.0221
"Aw","2","Family","Pirellulaceae",4,0.0221
"Aw","2","Family","Nitrospiraceae",4,0.0221
"Aw","2","Family","Cytophagaceae",4,0.0221
"Aw","2","Family","Gemmataceae",4,0.0221
"Aw","2","Family","Ellin6075",3,0.0166
"Aw","2","Family","Hyphomonadaceae",3,0.0166
"Aw","2","Family","0319-6A21",3,0.0166
"Aw","2","Family","Polyangiaceae",2,0.011
"Aw","2","Family","Bacillaceae",2,0.011
"Aw","2","Family","Haliangiaceae",2,0.011
"Aw","2","Family","Opitutaceae",2,0.011
"Aw","2","Family","Gaiellaceae",2,0.011
"Aw","2","Family","EB1017",2,0.011
"Aw","2","Family","Planctomycetaceae",1,0.0055
"Aw","2","Family","OM60",1,0.0055
"Aw","2","Family","PRR-10",1,0.0055
"Aw","2","Family","Sphingomonadaceae",1,0.0055
"Aw","2","Family","Pseudomonadaceae",1,0.0055
"Aw","2","Family","Comamonadaceae",1,0.0055
"Aw","2","Family","Intrasporangiaceae",1,0.0055
"Aw","2","Family","PAUC26f",1,0.0055
"Aw","2","Family","Ellin517",1,0.0055
"Aw","2","Family","HTCC2089",1,0.0055
"Aw","2","Family","Streptomycetaceae",1,0.0055
"Aw","2","Family","Alicyclobacillaceae",1,0.0055
"Aw","2","Family","Saprospiraceae",1,0.0055
"Aw","2","Family","Mariprofundaceae",1,0.0055
"Aw","2","Family","Ellin515",1,0.0055
"Aw","2","Family","Chthoniobacteraceae",1,0.0055
"Aw","2","Family","Rhodospirillaceae",1,0.0055
"Aw","2","Family","Moraxellaceae",1,0.0055
"Aw","2","Family","Caulobacteraceae",1,0.0055
"Aw","2","Family","Oxalobacteraceae",1,0.0055
"Aw","2","Family","Fimbriimonadaceae",1,0.0055
"Aw","2","Family","auto67_4W",1,0.0055
"Aw","2","Family","OPB35",1,0.0055
"Aw","2","Family","Piscirickettsiaceae",1,0.0055
"Aw","2","Family","NB1-i",1,0.0055
"Aw","2","Family","Kouleothrixaceae",1,0.0055
"Aw","2","Family","Flavobacteriaceae",1,0.0055
"Aw","2","Genus","unassigned",153,0.8453
"Aw","2","Genus","Rhodoplanes",3,0.0166
"Aw","2","Genus","Nitrospira",3,0.0166
"Aw","2","Genus","Bacillus",2,0.011
"Aw","2","Genus","Pirellula",2,0.011
"Aw","2","Genus","Planctomyces",1,0.0055
"Aw","2","Genus","Pedomicrobium",1,0.0055
"Aw","2","Genus","Devosia",1,0.0055
"Aw","2","Genus","A17",1,0.0055
"Aw","2","Genus","Sphingobium",1,0.0055
"Aw","2","Genus","Pseudomonas",1,0.0055
"Aw","2","Genus","Hylemonella",1,0.0055
"Aw","2","Genus","Steroidobacter",1,0.0055
"Aw","2","Genus","Streptomyces",1,0.0055
"Aw","2","Genus","Alicyclobacillus",1,0.0055
"Aw","2","Genus","Adhaeribacter",1,0.0055
"Aw","2","Genus","DA101",1,0.0055
"Aw","2","Genus","Acinetobacter",1,0.0055
"Aw","2","Genus","Niabella",1,0.0055
"Aw","2","Genus","Hyphomicrobium",1,0.0055
"Aw","2","Genus","Asticcacaulis",1,0.0055
"Aw","2","Genus","Fimbriimonas",1,0.0055
"Aw","2","Genus","Flavobacterium",1,0.0055
"Aw","2","Species","unassigned",177,0.9779
"Aw","2","Species","mirabilis",1,0.0055
"Aw","2","Species","johnsonii",1,0.0055
"Aw","2","Species","cereus",1,0.0055
"Aw","2","Species","biprosthecium",1,0.0055
"Aw","3","Kingdom","Bacteria",307,1
"Aw","3","Phylum","Proteobacteria",109,0.355
"Aw","3","Phylum","Actinobacteria",61,0.1987
"Aw","3","Phylum","Acidobacteria",55,0.1792
"Aw","3","Phylum","Planctomycetes",21,0.0684
"Aw","3","Phylum","Verrucomicrobia",20,0.0651
"Aw","3","Phylum","Chloroflexi",8,0.0261
"Aw","3","Phylum","Gemmatimonadetes",8,0.0261
"Aw","3","Phylum","Bacteroidetes",8,0.0261
"Aw","3","Phylum","Firmicutes",4,0.013
"Aw","3","Phylum","AD3",4,0.013
"Aw","3","Phylum","Elusimicrobia",3,0.0098
"Aw","3","Phylum","unassigned",3,0.0098
"Aw","3","Phylum","FCPU426",1,0.0033
"Aw","3","Phylum","Armatimonadetes",1,0.0033
"Aw","3","Phylum","WS3",1,0.0033
"Aw","3","Class","Deltaproteobacteria",38,0.1238
"Aw","3","Class","Alphaproteobacteria",37,0.1205
"Aw","3","Class","Actinobacteria",25,0.0814
"Aw","3","Class","Thermoleophilia",25,0.0814
"Aw","3","Class","Acidobacteriia",21,0.0684
"Aw","3","Class","Betaproteobacteria",18,0.0586
"Aw","3","Class","Solibacteres",14,0.0456
"Aw","3","Class","Pedosphaerae",13,0.0423
"Aw","3","Class","Planctomycetia",13,0.0423
"Aw","3","Class","unassigned",11,0.0358
"Aw","3","Class","Gammaproteobacteria",9,0.0293
"Aw","3","Class","Acidimicrobiia",8,0.0261
"Aw","3","Class","DA052",6,0.0195
"Aw","3","Class","Saprospirae",6,0.0195
"Aw","3","Class","Spartobacteria",6,0.0195
"Aw","3","Class","Acidobacteria-5",5,0.0163
"Aw","3","Class","Phycisphaerae",5,0.0163
"Aw","3","Class","Gemmatimonadetes",5,0.0163
"Aw","3","Class","Bacilli",4,0.013
"Aw","3","Class","ABS-6",4,0.013
"Aw","3","Class","Chloracidobacteria",3,0.0098
"Aw","3","Class","Elusimicrobia",3,0.0098
"Aw","3","Class","MB-A2-108",3,0.0098
"Aw","3","Class","Gemm-1",3,0.0098
"Aw","3","Class","TK10",3,0.0098
"Aw","3","Class","Acidobacteria-6",2,0.0065
"Aw","3","Class","Ellin6529",2,0.0065
"Aw","3","Class","iii1-8",2,0.0065
"Aw","3","Class","Cytophagia",2,0.0065
"Aw","3","Class","Pla4",2,0.0065
"Aw","3","Class","Ktedonobacteria",2,0.0065
"Aw","3","Class","S085",1,0.0033
"Aw","3","Class","OM190",1,0.0033
"Aw","3","Class","Opitutae",1,0.0033
