".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"close","Cwb","Dfb",685,1420,944149,5.82e-269,7.74e-267,"****"
"close","Cwb","Dfc",685,1285,846751,1.04e-250,1.35e-248,"****"
"close","Cwb","Dwb",685,1246,811519,2.78e-236,3.5e-234,"****"
"close","Cwb","Dwc",685,1296,851966,5.6e-249,7.21999999999999e-247,"****"
"close","Cwb","EF",685,715,385163,8.09e-77,4.93e-75,"****"
"close","Cwb","ET",685,1019,628009,1.05e-172,1.04e-170,"****"
"close","Dfa","Dfb",1300,1420,1212127,2.42e-45,1.02e-43,"****"
"close","Dfa","Dfc",1300,1285,959604,5.6e-11,1.12e-09,"****"
"close","Dfa","Dwb",1300,1246,800258,0.603,1,"ns"
"close","Dfa","Dwc",1300,1296,938668,4.62e-07,6.01e-06,"****"
"close","Dfa","EF",1300,715,157713,2.62e-133,2.1e-131,"****"
"close","Dfa","ET",1300,1019,418565,2.13e-52,1e-50,"****"
"close","Dfb","Dfc",1420,1285,764327,2.94e-13,6.76e-12,"****"
"close","Dfb","Dwb",1420,1246,599237,5.69e-47,2.5e-45,"****"
"close","Dfb","Dwc",1420,1296,725157,1.26e-21,3.91e-20,"****"
"close","Dfb","EF",1420,715,116858,8.72e-186,9.94e-184,"****"
"close","Dfb","ET",1420,1019,312300,5.43e-127,4.18e-125,"****"
"close","Dfc","Dwb",1285,1246,672574,3.33e-12,7.33e-11,"****"
"close","Dfc","Dwc",1285,1296,798493,0.071,0.425,"ns"
"close","Dfc","EF",1285,715,131754,2.16e-154,1.86e-152,"****"
"close","Dfc","ET",1285,1019,351443,1.65e-81,1.04e-79,"****"
"close","Dwb","Dwc",1246,1296,908288,4.94e-08,7.41e-07,"****"
"close","Dwb","EF",1246,715,156414,9.65e-127,7.33e-125,"****"
"close","Dwb","ET",1246,1019,410512,1.45e-47,6.52e-46,"****"
"close","Dwc","EF",1296,715,138819,2.06e-149,1.75e-147,"****"
"close","Dwc","ET",1296,1019,368013,7.05e-75,4.16e-73,"****"
"close","EF","ET",715,1019,509858,1.17e-45,5.03e-44,"****"
"eigenv","Af","Am",1407,1226,757308,6.46e-08,3.49e-06,"****"
"eigenv","Af","Aw",1407,1280,790127,3.92e-08,2.31e-06,"****"
"eigenv","Af","BSk",1407,1035,643067,7.82e-07,3.99e-05,"****"
"eigenv","Af","BWk",1407,385,103101,1.37e-77,1.84e-75,"****"
"eigenv","Af","Cfa",1407,1488,1075851,0.196,1,"ns"
"eigenv","Af","Cfb",1407,1491,1075423,0.239,1,"ns"
"eigenv","Af","Csa",1407,444,173195,1.36e-45,1.59e-43,"****"
"eigenv","Af","Csb",1407,1352,900819,0.016,0.389,"ns"
"eigenv","Af","Cwb",1407,686,293408,3.88e-48,4.62e-46,"****"
"eigenv","Af","Dfa",1407,1300,685905,2.21e-29,2.21e-27,"****"
"eigenv","Af","Dfb",1407,1420,952565,0.032,0.618,"ns"
"eigenv","Af","Dfc",1407,1285,909113,0.8,1,"ns"
"eigenv","Af","Dwb",1407,1246,706602,6.07e-18,4.8e-16,"****"
"eigenv","Af","Dwc",1407,1296,840615,0.00045,0.017,"*"
"eigenv","Af","EF",1407,715,346236,7e-32,7.14e-30,"****"
"eigenv","Af","ET",1407,1019,746733,0.08,1,"ns"
"eigenv","Am","Aw",1226,1280,782394,0.901,1,"ns"
"eigenv","Am","BSk",1226,1035,630104,0.778,1,"ns"
"eigenv","Am","BWk",1226,385,102995,1.23e-62,1.57e-60,"****"
"eigenv","Am","Cfa",1226,1488,1045614,5.04e-11,3.43e-09,"****"
"eigenv","Am","Cfb",1226,1491,1047415,5.47e-11,3.66e-09,"****"
"eigenv","Am","Csa",1226,444,176032,2.38e-28,2.36e-26,"****"
"eigenv","Am","Csb",1226,1352,891773,0.000845,0.027,"*"
"eigenv","Am","Cwb",1226,686,295864,5.01e-27,4.81e-25,"****"
"eigenv","Am","Dfa",1226,1300,710415,2.35e-06,0.000113,"***"
"eigenv","Am","Dfb",1226,1420,939020,0.000468,0.017,"*"
"eigenv","Am","Dfc",1226,1285,886233,5.78e-08,3.18e-06,"****"
"eigenv","Am","Dwb",1226,1246,714429,0.005,0.151,"ns"
"eigenv","Am","Dwc",1226,1296,837607,0.018,0.419,"ns"
"eigenv","Am","EF",1226,715,354435,1.91e-12,1.41e-10,"****"
"eigenv","Am","ET",1226,1019,710470,1.99e-08,1.21e-06,"****"
"eigenv","Aw","BSk",1280,1035,659231,0.843,1,"ns"
"eigenv","Aw","BWk",1280,385,109207,8.76e-62,1.11e-59,"****"
"eigenv","Aw","Cfa",1280,1488,1090489,4.38e-11,3.02e-09,"****"
"eigenv","Aw","Cfb",1280,1491,1093057,3.81e-11,2.67e-09,"****"
"eigenv","Aw","Csa",1280,444,185791,1.39e-27,1.35e-25,"****"
"eigenv","Aw","Csb",1280,1352,931869,0.000633,0.022,"*"
"eigenv","Aw","Cwb",1280,686,311639,2.43e-26,2.31e-24,"****"
"eigenv","Aw","Dfa",1280,1300,745985,5.45e-06,0.000256,"***"
"eigenv","Aw","Dfb",1280,1420,981394,0.000332,0.013,"*"
"eigenv","Aw","Dfc",1280,1285,925216,4.2e-08,2.44e-06,"****"
"eigenv","Aw","Dwb",1280,1246,748396,0.007,0.201,"ns"
"eigenv","Aw","Dwc",1280,1296,876231,0.013,0.33,"ns"
"eigenv","Aw","EF",1280,715,372415,5.05e-12,3.64e-10,"****"
"eigenv","Aw","ET",1280,1019,742003,1.33e-08,8.25e-07,"****"
"eigenv","BSk","BWk",1035,385,92187,9.35e-55,1.16e-52,"****"
"eigenv","BSk","Cfa",1035,1488,877350,2.49e-09,1.59e-07,"****"
"eigenv","BSk","Cfb",1035,1491,878028,3.54e-09,2.23e-07,"****"
"eigenv","BSk","Csa",1035,444,154879,2.58e-23,2.35e-21,"****"
"eigenv","BSk","Csb",1035,1352,751770,0.002,0.052,"ns"
"eigenv","BSk","Cwb",1035,686,257655,5.19e-22,4.52e-20,"****"
"eigenv","BSk","Dfa",1035,1300,608709,7.59e-05,0.003,"**"
"eigenv","BSk","Dfb",1035,1420,791544,0.001,0.032,"*"
"eigenv","BSk","Dfc",1035,1285,745542,5.1e-07,2.7e-05,"****"
"eigenv","BSk","Dwb",1035,1246,609306,0.023,0.515,"ns"
"eigenv","BSk","Dwc",1035,1296,706893,0.025,0.515,"ns"
"eigenv","BSk","EF",1035,715,306877,1.23e-09,8e-08,"****"
"eigenv","BSk","ET",1035,1019,600339,5.56e-08,3.11e-06,"****"
"eigenv","BWk","Cfa",385,1488,467035,2.88e-81,3.92e-79,"****"
"eigenv","BWk","Cfb",385,1491,467536,6.49e-81,8.76e-79,"****"
"eigenv","BWk","Csa",385,444,109664,1.98e-12,1.45e-10,"****"
"eigenv","BWk","Csb",385,1352,417862,1.25e-73,1.64e-71,"****"
"eigenv","BWk","Cwb",385,686,174046,5.39e-18,4.31e-16,"****"
"eigenv","BWk","Dfa",385,1300,382052,1.15e-55,1.44e-53,"****"
"eigenv","BWk","Dfb",385,1420,438201,8.31e-74,1.1e-71,"****"
"eigenv","BWk","Dfc",385,1285,400407,6.39e-76,8.5e-74,"****"
"eigenv","BWk","Dwb",385,1246,367742,1.84e-56,2.32e-54,"****"
"eigenv","BWk","Dwc",385,1296,398434,5.78e-71,7.51e-69,"****"
"eigenv","BWk","EF",385,715,199933,2.76e-35,2.84e-33,"****"
"eigenv","BWk","ET",385,1019,313450,4.22e-67,5.44e-65,"****"
"eigenv","Cfa","Cfb",1488,1491,1106371,0.901,1,"ns"
"eigenv","Cfa","Csa",1488,444,178197,3.19e-49,3.83e-47,"****"
"eigenv","Cfa","Csb",1488,1352,924673,0.000198,0.008,"**"
"eigenv","Cfa","Cwb",1488,686,301645,3.76e-53,4.62e-51,"****"
"eigenv","Cfa","Dfa",1488,1300,700737,3.21e-36,3.34e-34,"****"
"eigenv","Cfa","Dfb",1488,1420,979007,0.000619,0.022,"*"
"eigenv","Cfa","Dfc",1488,1285,936227,0.346,1,"ns"
"eigenv","Cfa","Dwb",1488,1246,724231,5.9e-23,5.31e-21,"****"
"eigenv","Cfa","Dwc",1488,1296,861317,1.15e-06,5.75e-05,"****"
"eigenv","Cfa","EF",1488,715,355161,1.15e-36,1.22e-34,"****"
"eigenv","Cfa","ET",1488,1019,775546,0.328,1,"ns"
"eigenv","Cfb","Csa",1491,444,178377,2.34e-49,2.83e-47,"****"
"eigenv","Cfb","Csb",1491,1352,928237,0.000267,0.011,"*"
"eigenv","Cfb","Cwb",1491,686,302523,4.73e-53,5.77e-51,"****"
"eigenv","Cfb","Dfa",1491,1300,700997,1.5e-36,1.58e-34,"****"
"eigenv","Cfb","Dfb",1491,1420,982628,0.000802,0.026,"*"
"eigenv","Cfb","Dfc",1491,1285,939729,0.386,1,"ns"
"eigenv","Cfb","Dwb",1491,1246,726001,6.55e-23,5.83e-21,"****"
"eigenv","Cfb","Dwc",1491,1296,864545,1.62e-06,7.94e-05,"****"
"eigenv","Cfb","EF",1491,715,354833,4.22e-37,4.52e-35,"****"
"eigenv","Cfb","ET",1491,1019,776488,0.345,1,"ns"
"eigenv","Csa","Csb",444,1352,425731,4.77e-40,5.34e-38,"****"
"eigenv","Csa","Cwb",444,686,159791,0.162,1,"ns"
"eigenv","Csa","Dfa",444,1300,372384,5.96e-20,4.95e-18,"****"
"eigenv","Csa","Dfb",444,1420,446443,4.26e-40,4.81e-38,"****"
"eigenv","Csa","Dfc",444,1285,411947,2.46e-44,2.85e-42,"****"
"eigenv","Csa","Dwb",444,1246,361569,6.46e-22,5.56e-20,"****"
"eigenv","Csa","Dwc",444,1296,404110,3.58e-37,3.9e-35,"****"
"eigenv","Csa","EF",444,715,189382,3.15e-08,1.89e-06,"****"
"eigenv","Csa","ET",444,1019,322132,3.96e-38,4.36e-36,"****"
"eigenv","Csb","Cwb",1352,686,295809,8.27e-41,9.43e-39,"****"
"eigenv","Csb","Dfa",1352,1300,701909,2.87e-19,2.32e-17,"****"
"eigenv","Csb","Dfb",1352,1420,964975,0.81,1,"ns"
"eigenv","Csb","Dfc",1352,1285,917893,0.012,0.307,"ns"
"eigenv","Csb","Dwb",1352,1246,718233,8.3e-11,5.48e-09,"****"
"eigenv","Csb","Dwc",1352,1296,854524,0.273,1,"ns"
"eigenv","Csb","EF",1352,715,351127,1.27e-24,1.17e-22,"****"
"eigenv","Csb","ET",1352,1019,746186,0.000511,0.018,"*"
"eigenv","Cwb","Dfa",686,1300,546576,1.18e-16,9.09e-15,"****"
"eigenv","Cwb","Dfb",686,1420,662576,4.59e-41,5.28e-39,"****"
"eigenv","Cwb","Dfc",686,1285,613301,1.3e-46,1.53e-44,"****"
"eigenv","Cwb","Dwb",686,1246,533447,1.58e-19,1.3e-17,"****"
"eigenv","Cwb","Dwc",686,1296,598847,3.95e-37,4.27e-35,"****"
"eigenv","Cwb","EF",686,715,278324,1.24e-05,0.00057,"***"
"eigenv","Cwb","ET",686,1019,481466,5.44e-40,6.04e-38,"****"
"eigenv","Dfa","Dfb",1300,1420,1110529,4.91e-20,4.12e-18,"****"
"eigenv","Dfa","Dfc",1300,1285,1041862,1.29e-27,1.26e-25,"****"
"eigenv","Dfa","Dwb",1300,1246,845270,0.056,1,"ns"
"eigenv","Dfa","Dwc",1300,1296,993813,2.2e-15,1.65e-13,"****"
"eigenv","Dfa","EF",1300,715,415938,9.38e-05,0.004,"**"
"eigenv","Dfa","ET",1300,1019,819505,9.23e-23,8.12e-21,"****"
"eigenv","Dfb","Dfc",1420,1285,958273,0.024,0.515,"ns"
"eigenv","Dfb","Dwb",1420,1246,752935,3.08e-11,2.19e-09,"****"
"eigenv","Dfb","Dwc",1420,1296,892296,0.172,1,"ns"
"eigenv","Dfb","EF",1420,715,369411,8.4e-25,7.81e-23,"****"
"eigenv","Dfb","ET",1420,1019,780454,0.000897,0.028,"*"
"eigenv","Dfc","Dwb",1285,1246,645032,2.64e-17,2.06e-15,"****"
"eigenv","Dfc","Dwc",1285,1296,765521,0.000388,0.015,"*"
"eigenv","Dfc","EF",1285,715,316386,7.11e-31,7.18e-29,"****"
"eigenv","Dfc","ET",1285,1019,677183,0.156,1,"ns"
"eigenv","Dwb","Dwc",1246,1296,908513,4.62e-08,2.63e-06,"****"
"eigenv","Dwb","EF",1246,715,385556,6.97e-07,3.62e-05,"****"
"eigenv","Dwb","ET",1246,1019,760216,5.62e-16,4.27e-14,"****"
"eigenv","Dwc","EF",1296,715,344673,1.75e-21,1.49e-19,"****"
"eigenv","Dwc","ET",1296,1019,727813,2.36e-05,0.001,"**"
"eigenv","EF","ET",715,1019,472393,6.13e-26,5.76e-24,"****"
