ClimateZone	nTaxa	Average path length	Transitivity	Modularity	Density	Run
Cwb	58	0.125379475688947	0	0.836671296083584	0.0163339382940109	38
Dfa	58	0.139962290925323	0.147540983606557	0.781865748504245	0.0229885057471264	38
Dfb	58	0.187944199387751	0	0.809421168371144	0.0163339382940109	38
Dfc	58	0.260743077754569	0.243243243243243	0.786564742995715	0.0211736237144586	38
Dwb	58	0.227535303495097	0	0.822342164528386	0.0102843315184513	38
Dwc	58	0.110195775064066	0.327272727272727	0.798617592464959	0.0205686630369026	38
EF	58	0.613342210517977	0.246575342465753	0.800664502375818	0.0272232304900182	38
ET	58	0.221727414853831	0.125	0.796987929019123	0.0235934664246824	38
Af	58	0.163114036502539	0.171428571428571	0.83110416698819	0.0217785843920145	39
Am	58	0.270690849373108	0.287671232876712	0.812990279932999	0.0278281911675741	39
Aw	58	0.545270390408966	0.290322580645161	0.81996625420743	0.0260133091349062	39
BSh	58	0.236487952892887	0.166666666666667	0.818103518835497	0.014519056261343	39
BSk	58	0.406257538099403	0.15	0.795942575048425	0.0193587416817907	39
BWh	58	0.0278669634742577	0	0.840475760629459	0.00483968542044767	39
BWk	58	0.0170393477852759	0	0.744815495012108	0.00423472474289171	39
Cfa	58	0.414334752418722	0.157894736842105	0.797326844924026	0.029643073200242	39
Cfb	58	0.192177181754697	0.260869565217391	0.863458870697879	0.0229885057471264	39
Csa	58	0.145026044805771	0	0.886989861902839	0.0102843315184513	39
Csb	58	0.207422890746847	0.285714285714286	0.835427472540139	0.0211736237144586	39
Cwb	58	0.105685149758676	0.2	0.865143037640025	0.0139140955837871	39
Dfa	58	0.112488906260095	0.25	0.837168530940104	0.0114942528735632	39
Dfb	58	0.285572155248846	0.191489361702128	0.704928977384821	0.0175438596491228	39
Dfc	58	0.144836220595603	0.428571428571429	0.832664702123289	0.0272232304900182	39
Dwb	58	0.293207294445132	0.0789473684210526	0.821689971502817	0.0217785843920145	39
Dwc	58	0.171097396109108	0	0.85230871080692	0.0169388989715669	39
EF	58	0.235178611431865	0.0714285714285714	0.851513391642982	0.0229885057471264	39
ET	58	0.30281394315957	0.245901639344262	0.669108869298907	0.0223835450695705	39
Af	58	0.244471027674165	0.117647058823529	0.796800419437678	0.0223835450695705	40
Am	58	0.340483105364775	0.0810810810810811	0.741616430012328	0.0278281911675741	40
Aw	58	0.171455674776262	0.176470588235294	0.810709272466686	0.0187537810042347	40
BSh	58	0.330400056185525	0.166666666666667	0.791805549477561	0.0139140955837871	40
BSk	58	0.309991197083948	0.204545454545455	0.874302664627341	0.0235934664246824	40
BWh	58	0.0247073388662171	0	0.829376163268683	0.00604960677555959	40
BWk	58	0.0164579023345562		0.604972736462047	0.00241984271022384	40
Cfa	58	0.193915239403926	0.209302325581395	0.838903880377713	0.0223835450695705	40
Cfb	58	0.292055606389035	0	0.860821615629536	0.0248033877797943	40
Csa	58	0.124446237764483	0	0.809958572157959	0.00846944948578343	40
Csb	58	0.214260152575942	0.2	0.840838103207341	0.0187537810042347	40
Cwb	58	0.134836306050049	0.157894736842105	0.858342797587124	0.0139140955837871	40
Dfa	58	0.184593855941725	0.219512195121951	0.761871836787328	0.0175438596491228	40
Dfb	58	0.183807022754737	0	0.837105481517274	0.0169388989715669	40
Dfc	58	0.178322866886042	0.416666666666667	0.844958476876251	0.0205686630369026	40
Dwb	58	0.372196221447616	0.103448275862069	0.878791464035079	0.0181488203266788	40
Dwc	58	0.230655635565291	0.157894736842105	0.776848093851633	0.0175438596491228	40
EF	58	0.396601902250692	0.164835164835165	0.821567052372868	0.0326678765880218	40
ET	58	0.32083500650531	0.319148936170213	0.858666403026713	0.0229885057471264	40
Af	58	0.197694197600212	0.0967741935483871	0.826231983477664	0.0193587416817907	41
Am	58	0.24945504351663	0.0882352941176471	0.765986391057221	0.0254083484573503	41
Aw	58	0.128031475274825	0.333333333333333	0.788303461363433	0.0175438596491228	41
BSh	58	0.205119173576352	0.157894736842105	0.849768442416088	0.0127041742286751	41
BSk	58	0.311512995285798	0.25	0.699118962632195	0.0175438596491228	41
BWh	58	0.0236728464211936	0	0.877193684781349	0.00725952813067151	41
BWk	58	0.0179689980081885		0.715580748935764	0.00302480338777979	41
Cfa	58	0.301632027569133	0.375	0.824611652401686	0.0278281911675741	41
Cfb	58	0.254699895118059	0	0.830213492146784	0.0199637023593466	41
Csa	58	0.172616201225114	0	0.889075164363477	0.00967937084089534	41
Csb	58	0.219040004616804	0.157894736842105	0.850417633764343	0.0163339382940109	41
Cwb	58	0.179278755129826	0	0.806150722944422	0.0139140955837871	41
Dfa	58	0.219960314684379	0.15	0.764910258760828	0.0133091349062311	41
Dfb	58	0.361625079684693	0.236842105263158	0.855116797799137	0.0229885057471264	41
Dfc	58	0.220840668689238	0.136363636363636	0.806369593575655	0.0175438596491228	41
Dwb	58	0.222352787688634	0	0.862299882605422	0.0114942528735632	41
Dwc	58	0.334457755749901	0.176470588235294	0.79935881998678	0.0193587416817907	41
EF	58	0.406299288775639	0.12	0.847819913152524	0.0235934664246824	41
ET	58	0.372214723987868	0	0.850771010293431	0.0229885057471264	41
Af	58	0.305949390793087	0.136363636363636	0.804940738249399	0.0217785843920145	42
Am	58	0.42903428931718	0.222222222222222	0.793545781030124	0.029643073200242	42
Aw	58	0.218640148000342	0.0714285714285714	0.792364592835836	0.0217785843920145	42
BSh	58	0.197851666543058	0	0.835345590260699	0.0133091349062311	42
BSk	58	0.373988184977615	0.342857142857143	0.817045271397065	0.0284331518451301	42
BWh	58	0.0189142909728323	0	0.834430709909773	0.00483968542044767	42
BWk	58	0.026534983211797		0.643812172099796	0.00181488203266788	42
Cfa	58	0.232223333372307	0.352941176470588	0.769514471315361	0.0163339382940109	42
Cfb	58	0.233476402060765	0.226415094339623	0.818465359587947	0.0217785843920145	42
Csa	58	0.171172381884601	0	0.861498008421785	0.0102843315184513	42
Csb	58	0.582281610814777	0.157894736842105	0.761449837159503	0.0211736237144586	42
Cwb	58	0.195355839655399	0	0.640834109174497	0.00967937084089534	42
Dfa	58	0.235069719694162	0.130434782608696	0.753149311992604	0.0205686630369026	42
Dfb	58	0.291402997018794	0	0.853862178297655	0.0120992135511192	42
Dfc	58	0.261705348216885	0.169811320754717	0.741802770488384	0.0217785843920145	42
Dwb	58	0.435029869455668	0.09375	0.712872061857505	0.0169388989715669	42
Dwc	58	0.138147426058791	0	0.820778539948998	0.0163339382940109	42
EF	58	0.498422736644346	0.195652173913043	0.817017347443434	0.0235934664246824	42
ET	58	0.208613340317549	0.220588235294118	0.776559314338896	0.0235934664246824	42
Af	58	0.185828363169225	0.157894736842105	0.749945079725949	0.0193587416817907	43
Am	58	0.143757334156975	0.236842105263158	0.84587874582579	0.0217785843920145	43
Aw	58	0.161263124254964	0.176470588235294	0.849249176459853	0.0205686630369026	43
BSh	58	0.258681282156504	0	0.869926952406168	0.0114942528735632	43
BSk	58	0.181547936591823	0.230769230769231	0.862853448249953	0.0205686630369026	43
BWh	58	0.0187957819758041	0	0.817157268048765	0.00483968542044767	43
BWk	58	0.02370216424744		0.515431595943129	0.00181488203266788	43
Cfa	58	0.148500604460348	0.323076923076923	0.76119201380287	0.0229885057471264	43
Cfb	58	0.177666991147677	0.166666666666667	0.794225339635893	0.0272232304900182	43
Csa	58	0.131529443102537	0	0.870730553862127	0.00846944948578343	43
Csb	58	0.211290229290054	0.454545454545455	0.803848671473419	0.0248033877797943	43
Cwb	58	0.393533572139132	0	0.843633186748761	0.015124016938899	43
Dfa	58	0.124621834597673	0.257142857142857	0.798947748696947	0.0187537810042347	43
Dfb	58	0.178275757509873	0.0967741935483871	0.896595363325137	0.0211736237144586	43
Dfc	58	0.496057535109172	0.19047619047619	0.836792038156038	0.0278281911675741	43
Dwb	58	0.195262652763258	0	0.856700308166841	0.0102843315184513	43
Dwc	58	0.170530449886785	0	0.869158519384166	0.0169388989715669	43
EF	58	0.499143484908841	0.0434782608695652	0.813281902905161	0.0278281911675741	43
ET	58	0.449171342469753	0.16	0.806275936962172	0.029038112522686	43
Af	58	0.199411904318695	0.176470588235294	0.853810640009538	0.0157289776164549	44
Am	58	0.350939832663584	0.222222222222222	0.761064902354822	0.0235934664246824	44
Aw	58	0.159309514585201	0.1875	0.813910774212701	0.0181488203266788	44
BSh	58	0.22761301198561	0	0.876850846890626	0.0169388989715669	44
BSk	58	0.232204707485578	0	0.889208316777315	0.0187537810042347	44
BWh	58	0.024036901030106	0	0.839652951158726	0.00665456745311555	44
BWk	58	0.0173591485283549	0	0.334159322974756	0.00181488203266788	44
Cfa	58	0.156716512869024	0.09375	0.795835258446686	0.0187537810042347	44
Cfb	58	0.148016083489834	0.406779661016949	0.79734801720965	0.0223835450695705	44
Csa	58	0.159034032106223	0	0.868399123387187	0.00967937084089534	44
Csb	58	0.203944759234495	0.288461538461538	0.834973040775791	0.0223835450695705	44
Cwb	58	0.254432357713927	0	0.521799223938768	0.0120992135511192	44
Dfa	58	0.0947709391132134	0.24	0.840463721469528	0.015124016938899	44
Dfb	58	0.486965894082841	0.12	0.792742900148245	0.0181488203266788	44
Dfc	58	0.398716316705495	0.173913043478261	0.825450030952659	0.0266182698124622	44
Dwb	58	0.246664797209619	0	0.75466962542201	0.00967937084089534	44
Dwc	58	0.308724590155408	0.103448275862069	0.725452624206413	0.0169388989715669	44
EF	58	0.875859560274265	0.0810810810810811	0.787322851851165	0.0205686630369026	44
ET	58	0.345098942130836	0.222222222222222	0.769274937338094	0.0211736237144586	44
Af	58	0.26947728401875	0.166666666666667	0.824606280171022	0.014519056261343	45
Am	58	0.117657541359723	0.230769230769231	0.738006040993807	0.0248033877797943	45
Aw	58	0.146458919794536	0.128571428571429	0.689480871313725	0.0241984271022384	45
BSh	58	0.220685938871334	0	0.841055910619506	0.014519056261343	45
BSk	58	0.29167338944985	0.103448275862069	0.848396431754978	0.0199637023593466	45
BWh	58	0.0261745513410508	0	0.86110198503833	0.00665456745311555	45
BWk	58	0.022606619390159		0.763119422757653	0.00362976406533575	45
Cfa	58	0.134991944535961	0.35	0.802361322031555	0.0229885057471264	45
Cfb	58	0.297967058428058	0.267857142857143	0.765875215123636	0.0229885057471264	45
Csa	58	0.146127885045594	0	0.784527021146428	0.00846944948578343	45
Csb	58	0.370246391189966	0.0833333333333333	0.860006809159564	0.0205686630369026	45
Cwb	58	0.107523405610947	0	0.839822709847842	0.00665456745311555	45
Dfa	58	0.295581573875479	0.142857142857143	0.64796060627524	0.0127041742286751	45
Dfb	58	0.171104922027156	0	0.889051973902804	0.014519056261343	45
Dfc	58	0.252010599128187	0.157894736842105	0.837993871564272	0.0272232304900182	45
Dwb	58	0.326770987851398	0	0.830539092732361	0.0102843315184513	45
Dwc	58	0.36207910910648	0.25	0.627764159893184	0.0235934664246824	45
EF	58	1.04471706757246	0.0983606557377049	0.72827275426277	0.0223835450695705	45
ET	58	0.186354880360712	0.173076923076923	0.818773929638712	0.0217785843920145	45
Af	58	0.310858057631614	0.214285714285714	0.753404744857703	0.0187537810042347	46
Am	58	0.440130422579033	0.259259259259259	0.73305347861522	0.0284331518451301	46
Aw	58	0.242031527473028	0.357142857142857	0.490330766070562	0.0175438596491228	46
BSh	58	0.173128742512604	0.193548387096774	0.868721780476449	0.0181488203266788	46
BSk	58	0.539320200956921	0.133333333333333	0.739631488686003	0.0223835450695705	46
BWh	58	0.0277237753910052		0.861320076070023	0.00483968542044767	46
BWk	58	0.0302451282180396		0.482991123737173	0.00120992135511192	46
Cfa	58	0.170097470722122	0.0789473684210526	0.721221048298814	0.015124016938899	46
Cfb	58	0.857454600525031	0.324324324324324	0.695807446840476	0.0314579552329099	46
Csa	58	0.25129761428124	0	0.815792431244796	0.0120992135511192	46
Csb	58	0.201667183657074	0.176470588235294	0.84058599691282	0.0229885057471264	46
Cwb	58	0.18236117932319	0.157894736842105	0.852359953741492	0.015124016938899	46
Dfa	58	0.244247723298915	0.181818181818182	0.699671808466017	0.0278281911675741	46
Dfb	58	0.151628326291818	0	0.866073141725019	0.0169388989715669	46
Dfc	58	0.167767836942946	0.162162162162162	0.82633753349145	0.0199637023593466	46
Dwb	58	0.233401233412404	0	0.859081474697837	0.0139140955837871	46
Dwc	58	0.180834542090785	0.206896551724138	0.860912453605821	0.0199637023593466	46
EF	58	0.579542261702598	0.247058823529412	0.779653498317169	0.029038112522686	46
ET	58	0.425578434846134	0.174757281553398	0.723733894712078	0.0284331518451301	46
Af	58	0.301838947742697	0.0909090909090909	0.807674219592017	0.0169388989715669	47
Am	58	0.244344485829145	0	0.77225157572411	0.0163339382940109	47
Aw	58	0.260455221265099	0.315789473684211	0.787672355383777	0.0235934664246824	47
BSh	58	0.289100360154297	0.142857142857143	0.800902421442283	0.0133091349062311	47
BSk	58	0.249280052378351	0.230769230769231	0.792590765537076	0.0175438596491228	47
BWh	58	0.0196182570918155	0	0.832726777599707	0.00544464609800363	47
BWk	58	0.0216900871293003		0.633300275400459	0.00241984271022384	47
Cfa	58	0.170869975720667	0.25	0.656748813250556	0.0175438596491228	47
Cfb	58	0.303838496487542	0.130434782608696	0.813032903974511	0.0223835450695705	47
Csa	58	0.148627944885179	0	0.858809078289453	0.00846944948578343	47
Csb	58	0.227041086805614	0.171428571428571	0.807397382159928	0.0211736237144586	47
Cwb	58	0.163218778611994	0.321428571428571	0.679390726735497	0.0120992135511192	47
Dfa	58	0.143343417012662	0.12	0.811389435284142	0.0133091349062311	47
Dfb	58	0.321558828757539	0.0967741935483871	0.865295616019109	0.0211736237144586	47
Dfc	58	0.134359968483233	0.107142857142857	0.837400369945035	0.0193587416817907	47
Dwb	58	0.257048401238746	0.12	0.831710779875627	0.0169388989715669	47
Dwc	58	0.218875724423827	0.244897959183673	0.812747620226319	0.0223835450695705	47
EF	58	0.357836032147131	0.0909090909090909	0.855825973282357	0.0193587416817907	47
ET	58	0.37049120754614	0	0.811274225662672	0.0199637023593466	47
Af	58	0.328388337270893	0.206896551724138	0.576423078097237	0.0326678765880218	48
Am	58	0.145082658298484	0.1875	0.652432614399869	0.0241984271022384	48
Aw	58	0.264572761087427	0.125	0.802625442640747	0.0266182698124622	48
BSh	58	0.285522240449344	0.103448275862069	0.785918020337366	0.0175438596491228	48
BSk	58	0.3038281655756	0.193548387096774	0.855184379311099	0.0193587416817907	48
BWh	58	0.0223793427833254	0	0.839932222956382	0.00665456745311555	48
BWk	58	0.0257578554851925		0.740078647816925	0.00302480338777979	48
Cfa	58	0.186803733836187	0.214285714285714	0.843851759542967	0.0187537810042347	48
Cfb	58	0.205467535018724	0.333333333333333	0.838212961597315	0.0217785843920145	48
Csa	58	0.226871944341994	0	0.77766482255577	0.00907441016333938	48
Csb	58	0.268181485533659	0.13953488372093	0.825511699306371	0.0223835450695705	48
Cwb	58	0.159401866170987	0.193548387096774	0.75034393044092	0.015124016938899	48
Dfa	58	0.143439046860921	0.17910447761194	0.723149013569498	0.0223835450695705	48
Dfb	58	0.216800498658367	0.2	0.833583341116931	0.015124016938899	48
Dfc	58	0.265777210057178	0.0638297872340426	0.816254253373025	0.0235934664246824	48
Dwb	58	0.229037845498156	0.25	0.800158805555636	0.0127041742286751	48
Dwc	58	0.102031345830951	0	0.853332023820259	0.014519056261343	48
EF	58	0.563129131287826	0	0.831876503663233	0.0217785843920145	48
ET	58	0.476528904225488	0.19047619047619	0.766009580590424	0.0254083484573503	48
Af	58	0.219886101501038	0.290322580645161	0.80739656435094	0.0175438596491228	49
Am	58	0.443455739297113	0.140625	0.783977783808943	0.0260133091349062	49
Aw	58	0.34690443745428	0.160714285714286	0.794608232981304	0.0248033877797943	49
BSh	58	0.127662830227971	0.2	0.875649309301269	0.0139140955837871	49
BSk	58	0.37973085452773	0	0.716248468929919	0.0169388989715669	49
BWh	58	0.0203574180229372	0	0.853996305090165	0.00665456745311555	49
BWk	58	0.0213369744881793		0.26951991636776	0.00120992135511192	49
Cfa	58	0.237112546531437	0.24	0.796680550115003	0.0229885057471264	49
Cfb	58	0.317000160992871	0.19672131147541	0.854601212320731	0.0248033877797943	49
Csa	58	0.136658041904623	0	0.879957154806274	0.00907441016333938	49
Csb	58	0.213846514179876	0.2	0.869726830147169	0.0199637023593466	49
Cwb	58	0.281978852034199	0.260869565217391	0.818400075237424	0.0157289776164549	49
Dfa	58	0.124299633948607	0.230769230769231	0.814559970694299	0.0260133091349062	49
Dfb	58	0.0841842794390726	0	0.869995916993732	0.0108892921960073	49
Dfc	58	0.201640505726755	0.153846153846154	0.810705748517415	0.0217785843920145	49
Dwb	58	0.20844915191667	0	0.836440466278677	0.0114942528735632	49
Dwc	58	0.152689386707184	0.115384615384615	0.818920187267398	0.0181488203266788	49
EF	58	0.483367676420846	0.214285714285714	0.794310292952252	0.0217785843920145	49
ET	58	0.301507391089846	0.0357142857142857	0.749628137339205	0.0278281911675741	49
Af	58	0.238963881190947	0	0.791447730508897	0.0181488203266788	50
Am	58	0.201540490889293	0.225	0.822893240038945	0.029643073200242	50
Aw	58	0.21087400111336	0.18	0.667995335660848	0.0205686630369026	50
BSh	58	0.168991745441943	0.166666666666667	0.836455301343466	0.0127041742286751	50
BSk	58	0.323110657081483	0.346153846153846	0.822633667990916	0.0235934664246824	50
BWh	58	0.0239463565242605	0	0.865511733749166	0.00725952813067151	50
BWk	58	0.0147218260716699	0	0.393176574925019	0.00241984271022384	50
Cfa	58	0.198283100227036	0.3375	0.764004417567163	0.0248033877797943	50
Cfb	58	0.226717612393214	0.115384615384615	0.847318390999244	0.0163339382940109	50
Csa	58	0.150931659367483	0	0.835654038783942	0.00967937084089534	50
Csb	58	0.338707131518813	0.0857142857142857	0.848356717956979	0.0211736237144586	50
Cwb	58	0.137518839376355	0.230769230769231	0.820384636719098	0.0114942528735632	50
Dfa	58	0.123507083289166	0.340909090909091	0.778215083882061	0.0187537810042347	50
Dfb	58	0.320244537661625	0.245901639344262	0.837451565779794	0.0241984271022384	50
Dfc	58	0.193585021671685	0.287671232876712	0.729699056524764	0.0260133091349062	50
Dwb	58	0.199838580954717	0.36	0.887244492250555	0.0169388989715669	50
Dwc	58	0.205427853117877	0	0.835709075345467	0.0199637023593466	50
EF	58	0.471073793093424	0.111111111111111	0.786278488697987	0.0229885057471264	50
ET	58	0.123907178816186	0.115384615384615	0.873256767690757	0.0205686630369026	50
Af	58	0.143614754227441	0.27906976744186	0.856213506882391	0.0205686630369026	51
Am	58	0.150654921342688	0.222222222222222	0.760408926768247	0.0235934664246824	51
Aw	58	0.269468521141737	0.0769230769230769	0.801055762234164	0.0199637023593466	51
BSh	58	0.354749641371473	0.130434782608696	0.821617453592744	0.0175438596491228	51
BSk	58	0.318297079443579	0.0714285714285714	0.853925875962783	0.0223835450695705	51
BWh	58	0.0195215542154809	0	0.769357193708011	0.00423472474289171	51
BWk	58	0.015860904863501		0.571968327157263	0.00181488203266788	51
Cfa	58	0.122954187712412	0.324324324324324	0.896740478148894	0.0217785843920145	51
Cfb	58	0.238200903284011	0.0810810810810811	0.841900015680498	0.0217785843920145	51
Csa	58	0.0993504419431585	0	0.880520105400554	0.0102843315184513	51
Csb	58	0.345683845825747	0.166666666666667	0.839945599694792	0.0211736237144586	51
Cwb	58	0.160447882275186	0.136363636363636	0.866704183447443	0.0169388989715669	51
Dfa	58	0.115129651167391	0	0.838597341831248	0.0139140955837871	51
Dfb	58	0.211928891440263	0.15	0.759980946471683	0.0127041742286751	51
Dfc	58	0.228256584628686	0.153846153846154	0.856082970708964	0.0223835450695705	51
Dwb	58	0.230486357184819	0	0.815113101147424	0.00967937084089534	51
Dwc	58	0.264656961252711	0.0882352941176471	0.860870667945389	0.0187537810042347	51
EF	58	0.347651599040032	0.166666666666667	0.802476549818931	0.0235934664246824	51
ET	58	0.38027196411706	0.173076923076923	0.83228846490012	0.0254083484573503	51
Af	58	0.415163259769557	0	0.834113667455822	0.0157289776164549	52
Am	58	0.162751013809518	0.211267605633803	0.756003012648341	0.0254083484573503	52
Aw	58	0.325529113609772	0	0.811382876079914	0.0217785843920145	52
BSh	58	0.260484571860285	0.125	0.777900470489962	0.014519056261343	52
BSk	58	0.311267885290684	0	0.885164970907998	0.0223835450695705	52
BWh	58	0.0223937370507989		0.786110679310387	0.00362976406533575	52
BWk	58	0.0229035648386009		0.48678757026652	0.00181488203266788	52
Cfa	58	0.450014830929811	0.289156626506024	0.744617800553326	0.0260133091349062	52
Cfb	58	0.19922200167273	0.113207547169811	0.807673298557182	0.0254083484573503	52
Csa	58	0.137781347604915	0	0.87846510435857	0.0114942528735632	52
Csb	58	0.47095175145696	0.18	0.820171770999115	0.0248033877797943	52
Cwb	58	0.166913451348638	0.3	0.601117746456882	0.0187537810042347	52
Dfa	58	0.202274709830027	0.272727272727273	0.764750761182616	0.014519056261343	52
Dfb	58	0.202360255555102	0.12	0.831227083589437	0.0187537810042347	52
Dfc	58	0.293778539273205	0.0909090909090909	0.830506549210045	0.0199637023593466	52
Dwb	58	0.0887416178052957	0	0.810002539707703	0.0114942528735632	52
Dwc	58	0.427905859790947	0.157894736842105	0.630467313985236	0.0260133091349062	52
EF	58	0.368061577507382	0.134328358208955	0.733538036019116	0.0266182698124622	52
ET	58	0.196653739251024	0.441176470588235	0.877439053150156	0.0193587416817907	52
Af	58	0.183280437102657	0.272727272727273	0.87877404525859	0.0139140955837871	53
Am	58	0.274092492060655	0.192307692307692	0.748434476715828	0.0272232304900182	53
Aw	58	0.224546269253088	0.157894736842105	0.792772539383338	0.029038112522686	53
BSh	58	0.257999156832924	0.115384615384615	0.838411136708103	0.0163339382940109	53
BSk	58	0.381785858932568	0.1875	0.83389422934453	0.0235934664246824	53
BWh	58	0.0231313968926306	0	0.878967538094322	0.00725952813067151	53
BWk	58	0.0259709188609585		0.553262187677623	0.00181488203266788	53
Cfa	58	0.178731580370821	0.272727272727273	0.818044411920435	0.0175438596491228	53
Cfb	58	0.421055199923698	0.210526315789474	0.762869652956744	0.0241984271022384	53
Csa	58	0.151891580073502	0.230769230769231	0.821943094483281	0.0108892921960073	53
Csb	58	0.267725866640862	0.15	0.818221967172747	0.015124016938899	53
Cwb	58	0.072744995057806	0	0.858443173937985	0.0114942528735632	53
Dfa	58	0.224253674595851	0	0.797069510892627	0.0193587416817907	53
Dfb	58	0.253067623408928	0.176470588235294	0.769323379384149	0.0139140955837871	53
Dfc	58	0.253221879111549	0.1875	0.875574387986359	0.0217785843920145	53
Dwb	58	0.200100109197602	0	0.855414827496203	0.0127041742286751	53
Dwc	58	0.159537092817714	0.163636363636364	0.844446802191004	0.0260133091349062	53
EF	58	0.393908424400001	0.181818181818182	0.769476594950749	0.0248033877797943	53
ET	58	0.431735745483036	0.183673469387755	0.748435692173934	0.0229885057471264	53
Af	58	0.259476934806942	0.160714285714286	0.766265812899119	0.0241984271022384	54
Am	58	0.179730873149724	0.0833333333333333	0.810154083941512	0.0211736237144586	54
Aw	58	0.166971943669212	0.206896551724138	0.820105729443343	0.0175438596491228	54
BSh	58	0.228313795921314	0	0.826135527730871	0.00907441016333938	54
BSk	58	0.730977803623906	0.267857142857143	0.803084155591857	0.0205686630369026	54
BWh	58	0.0223954632433228		0.819499668010254	0.00423472474289171	54
BWk	58	0.0216138471375955		0.691743700046721	0.00241984271022384	54
Cfa	58	0.185459532184707	0.375	0.769046866210202	0.0181488203266788	54
Cfb	58	0.453518801267098	0.166666666666667	0.852762519009347	0.029038112522686	54
Csa	58	0.128052047655855	0.214285714285714	0.866920539545998	0.0133091349062311	54
Csb	58	0.229903883517564	0.176470588235294	0.894862072332115	0.0157289776164549	54
Cwb	58	0.17487400719708	0	0.865756346722874	0.0127041742286751	54
Dfa	58	0.191259090163358	0.136363636363636	0.773550055026198	0.0187537810042347	54
Dfb	58	0.191800095687812	0	0.872310033357501	0.0133091349062311	54
Dfc	58	0.354222178818517	0	0.726656653804129	0.0211736237144586	54
Dwb	58	0.299556981179887	0.1875	0.835480435806032	0.0133091349062311	54
Dwc	58	0.116330268542349	0.204545454545455	0.878286009781424	0.0211736237144586	54
EF	58	0.387416734119322	0.138461538461538	0.745914244157661	0.0223835450695705	54
ET	58	0.394650425978427	0.201492537313433	0.734200824206594	0.0362976406533575	54
Af	58	0.157997715796744	0.115384615384615	0.876880885982828	0.0199637023593466	55
Am	58	0.225521365357146	0.272727272727273	0.772458216785099	0.0272232304900182	55
Aw	58	0.154140631341886	0.103448275862069	0.820750993148942	0.0169388989715669	55
BSh	58	0.14978279640581	0	0.868574464415505	0.0114942528735632	55
BSk	58	0.294488680125761	0.166666666666667	0.845407653919322	0.0205686630369026	55
BWh	58	0.0225823903832383	0	0.873016005129347	0.00725952813067151	55
BWk	58	0.0195798260923863		0.523526714876379	0.00181488203266788	55
Cfa	58	0.164433444732641	0.193548387096774	0.738945451824966	0.0235934664246824	55
Cfb	58	0.550826780217325	0.227586206896552	0.79830182433207	0.0375075620084695	55
Csa	58	0.159596765243668	0.214285714285714	0.853703224673961	0.0114942528735632	55
Csb	58	0.215180315427908	0.125	0.795519865425361	0.0175438596491228	55
Cwb	58	0.158697952249208	0.136363636363636	0.870399957900071	0.0157289776164549	55
Dfa	58	0.0954748051115545	0.1875	0.8170829291113	0.0175438596491228	55
Dfb	58	0.140588007364125	0	0.89584399181394	0.0157289776164549	55
Dfc	58	0.259293594725571	0.456521739130435	0.804783548868581	0.0199637023593466	55
Dwb	58	0.25248699790133	0	0.845046378013689	0.0163339382940109	55
Dwc	58	0.181347508553911	0.246575342465753	0.746149846283334	0.0254083484573503	55
EF	58	0.310982586874497	0.225	0.819786674507045	0.0266182698124622	55
ET	58	0.234628690961074	0.2	0.832276994763314	0.029643073200242	55
Af	58	0.439457081596525	0.113207547169811	0.746435361588143	0.0241984271022384	56
Am	58	0.292792400258533	0.105263157894737	0.7719985759336	0.0241984271022384	56
Aw	58	0.193458407051389	0.288461538461538	0.820154024906516	0.0235934664246824	56
BSh	58	0.400932012838279	0	0.831203192075903	0.015124016938899	56
BSk	58	0.369834818344171	0.101694915254237	0.801925623160367	0.0266182698124622	56
BWh	58	0.0189692335597907	0	0.833291299395389	0.00604960677555959	56
BWk	58	0.0244665102626656		0.630715682120838	0.00181488203266788	56
Cfa	58	0.214092074393242	0.3	0.771657344570299	0.0169388989715669	56
Cfb	58	0.201485916577515	0.245901639344262	0.835616597397392	0.0248033877797943	56
Csa	58	0.120274645330654	0	0.81029937532959	0.00786448880822747	56
Csb	58	0.30307484440246	0.272727272727273	0.836176378526567	0.0205686630369026	56
Cwb	58	0.0534444107178896	0	0.844527154832318	0.00907441016333938	56
Dfa	58	0.125790163471319	0.292682926829268	0.804010731061	0.0193587416817907	56
Dfb	58	0.274589567777539	0	0.874164896702059	0.0157289776164549	56
Dfc	58	0.136720325708324	0	0.869374098696041	0.0193587416817907	56
Dwb	58	0.187303370291092	0	0.878230092502139	0.014519056261343	56
Dwc	58	0.293047231840465	0.297029702970297	0.669596443437427	0.0278281911675741	56
EF	58	0.621286359112847	0.0833333333333333	0.803809166415231	0.0278281911675741	56
ET	58	0.228842212922018	0.0666666666666667	0.810260610403692	0.0205686630369026	56
Af	58	0.187285009527961	0.130434782608696	0.701880150490766	0.0193587416817907	57
Am	58	0.198965012875605	0.234375	0.778232792948682	0.0332728372655777	57
Aw	58	0.458021018691448	0.133333333333333	0.731772823877544	0.0235934664246824	57
BSh	58	0.359322098630358	0.214285714285714	0.747584071498227	0.0108892921960073	57
BSk	58	0.46707939114732	0.214285714285714	0.806369607284324	0.0205686630369026	57
BWh	58	0.0300658891770639		0.812837341901799	0.00362976406533575	57
BWk	58	0.0310232361478535		0.722688553130945	0.00241984271022384	57
Cfa	58	0.196557828456987	0.142857142857143	0.835395457441714	0.0157289776164549	57
Cfb	58	0.329091478496766	0.18	0.837613259632894	0.0248033877797943	57
