"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Af","Class","thermoleophilia","thermoleophilia",9,0.00979325353645267,0.356909684439608
"Af","Class","chloracidobacteria","gemmatimonadetes",9,0.00979325353645267,0.366702937976061
"Af","Class","betaproteobacteria","planctomycetia",8,0.00870511425462459,0.375408052230686
"Af","Class","deltaproteobacteria","gammaproteobacteria",8,0.00870511425462459,0.38411316648531
"Af","Class","alphaproteobacteria","planctomycetia",8,0.00870511425462459,0.392818280739935
"Af","Class","alphaproteobacteria","nitrospira",8,0.00870511425462459,0.401523394994559
"Af","Class","alphaproteobacteria","pedosphaerae",7,0.00761697497279652,0.409140369967356
"Af","Class","chloracidobacteria","saprospirae",7,0.00761697497279652,0.416757344940152
"Af","Class","acidobacteriia","deltaproteobacteria",7,0.00761697497279652,0.424374319912949
"Af","Class","betaproteobacteria","betaproteobacteria",7,0.00761697497279652,0.431991294885745
"Af","Class","betaproteobacteria","gammaproteobacteria",7,0.00761697497279652,0.439608269858542
"Af","Class","betaproteobacteria","chloracidobacteria",7,0.00761697497279652,0.447225244831338
"Af","Class","actinobacteria","thermoleophilia",7,0.00761697497279652,0.454842219804135
"Af","Class","acidobacteriia","solibacteres",6,0.00652883569096844,0.461371055495103
"Af","Class","betaproteobacteria","thermoleophilia",6,0.00652883569096844,0.467899891186072
"Af","Class","deltaproteobacteria","deltaproteobacteria",6,0.00652883569096844,0.47442872687704
"Af","Class","actinobacteria","deltaproteobacteria",6,0.00652883569096844,0.480957562568009
"Af","Class","chloracidobacteria","gammaproteobacteria",6,0.00652883569096844,0.487486398258977
"Af","Class","gammaproteobacteria","thermoleophilia",6,0.00652883569096844,0.494015233949946
"Af","Class","gammaproteobacteria","solibacteres",6,0.00652883569096844,0.500544069640914
"Af","Class","actinobacteria","betaproteobacteria",6,0.00652883569096844,0.507072905331883
"Af","Class","alphaproteobacteria","ellin6529",6,0.00652883569096844,0.513601741022851
"Af","Class","ellin6529","thermoleophilia",6,0.00652883569096844,0.520130576713819
"Af","Class","1","gemm",5,0.00544069640914037,0.52557127312296
"Af","Class","gemmatimonadetes","saprospirae",5,0.00544069640914037,0.5310119695321
"Af","Class","deltaproteobacteria","planctomycetia",5,0.00544069640914037,0.536452665941241
"Af","Class","alphaproteobacteria","cytophagia",5,0.00544069640914037,0.541893362350381
"Af","Class","alphaproteobacteria","pauc37f",5,0.00544069640914037,0.547334058759521
"Af","Class","chloracidobacteria","deltaproteobacteria",5,0.00544069640914037,0.552774755168662
"Af","Class","acidobacteriia","thermoleophilia",5,0.00544069640914037,0.558215451577802
"Af","Class","alphaproteobacteria","spartobacteria",5,0.00544069640914037,0.563656147986942
"Af","Class","deltaproteobacteria","gemmatimonadetes",5,0.00544069640914037,0.569096844396083
"Af","Class","1","actinobacteria",5,0.00544069640914037,0.574537540805223
"Af","Class","solibacteres","thermoleophilia",4,0.0043525571273123,0.578890097932535
"Af","Class","5","6",4,0.0043525571273123,0.583242655059848
"Af","Class","saprospirae","solibacteres",4,0.0043525571273123,0.58759521218716
"Af","Class","chloracidobacteria","chloracidobacteria",4,0.0043525571273123,0.591947769314472
