"ClimateZone","level","value","N","Freq","n1","PresentIn","n2","PresentIn (as Hub)"
"Aw","Genus","Hyphomicrobium",1,0.0667,16,"Af/Am/Aw/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"Aw"
"Aw","Genus","Rhodoplanes",1,0.0667,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",8,"Aw/Csa/Csb/Dfb/Dfc/Dwb/EF/ET"
"Aw","Species","unassigned",15,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Kingdom","Bacteria",11,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Phylum","Proteobacteria",5,0.4545,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Phylum","Acidobacteria",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Phylum","Actinobacteria",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",14,"Af/Am/Aw/BSh/BSk/BWh/Csa/Csb/Cwb/Dfa/Dfc/Dwb/Dwc/ET"
"BSh","Phylum","Gemmatimonadetes",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",9,"Af/Am/Aw/BSh/BSk/Cfb/Dfb/Dwc/ET"
"BSh","Phylum","Nitrospirae",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",6,"Af/Am/BSh/Cfa/Cfb/Dfa"
"BSh","Phylum","Verrucomicrobia",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",10,"Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Cwb/Dfa/ET"
"BSh","Phylum","WS3",1,0.0909,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSh","Class","Gammaproteobacteria",3,0.2727,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",11,"Af/Am/BSh/BWk/Cfa/Csa/Csb/Dfa/Dfc/Dwb/EF"
"BSh","Class","Alphaproteobacteria",2,0.1818,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",16,"Af/Aw/BSh/BSk/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Class","Acidobacteria-5",1,0.0909,16,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/ET",3,"BSh/Cwb/Dfc"
"BSh","Class","Actinobacteria",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BSh","Class","Gemm-1",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Am/Aw/BSh/BSk/Dwc"
"BSh","Class","Nitrospira",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",6,"Af/Am/BSh/Cfa/Cfb/Dfa"
"BSh","Class","PRR-12",1,0.0909,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSh","Class","Pedosphaerae",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Am/Aw/BSh/Csa/Dfa"
"BSh","Order","Xanthomonadales",2,0.1818,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Af/Am/BSh/BWk/Csb/Dfc/Dwb"
"BSh","Order","unassigned",2,0.1818,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/ET"
"BSh","Order","Actinomycetales",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BSh","Order","Nitrospirales",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",6,"Af/Am/BSh/Cfa/Cfb/Dfa"
"BSh","Order","Pedosphaerales",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Am/Aw/BSh/Csa/Dfa"
"BSh","Order","Rhizobiales",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",11,"Af/Aw/BSh/Cfa/Csa/Csb/Dfb/Dfc/Dwb/EF/ET"
"BSh","Order","Sediment-1",1,0.0909,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSh","Order","Sphingomonadales",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSh"
"BSh","Order","Thiotrichales",1,0.0909,18,"Af/Am/Aw/BSh/BSk/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"Am/BSh/EF"
"BSh","Family","unassigned",4,0.3636,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Family","0319-6A21",1,0.0909,18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"Am/BSh/Dfa"
"BSh","Family","PRR-10",1,0.0909,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSh","Family","Piscirickettsiaceae",1,0.0909,18,"Af/Am/Aw/BSh/BSk/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"Am/BSh/EF"
"BSh","Family","Rhizobiaceae",1,0.0909,18,"Af/Am/Aw/BSh/BSk/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSh"
"BSh","Family","Sinobacteraceae",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",6,"Af/Am/BSh/BWk/Dfc/Dwb"
"BSh","Family","Sphingomonadaceae",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSh"
"BSh","Family","Xanthomonadaceae",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"BSh/Csb/Dwb"
"BSh","Genus","unassigned",7,0.6364,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSh","Genus","Kaistobacter",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSh"
"BSh","Genus","Luteimonas",1,0.0909,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSh"
"BSh","Genus","Rhizobium",1,0.0909,16,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/ET",1,"BSh"
"BSh","Genus","Steroidobacter",1,0.0909,18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",4,"Af/Am/BSh/BWk"
"BSh","Species","unassigned",11,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Kingdom","Bacteria",13,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Phylum","Proteobacteria",6,0.4615,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Phylum","Actinobacteria",2,0.1538,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",14,"Af/Am/Aw/BSh/BSk/BWh/Csa/Csb/Cwb/Dfa/Dfc/Dwb/Dwc/ET"
"BSk","Phylum","Acidobacteria",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Phylum","Bacteroidetes",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",13,"Af/Am/BSk/Cfa/Cfb/Csb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Phylum","Gemmatimonadetes",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",9,"Af/Am/Aw/BSh/BSk/Cfb/Dfb/Dwc/ET"
"BSk","Phylum","Verrucomicrobia",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",10,"Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Cwb/Dfa/ET"
"BSk","Phylum","WS3",1,0.0769,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSk","Class","Betaproteobacteria",3,0.2308,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Am/Aw/BSk/BWh/Cfa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/EF"
"BSk","Class","Actinobacteria",2,0.1538,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BSk","Class","Alphaproteobacteria",2,0.1538,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",16,"Af/Aw/BSh/BSk/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Class","Deltaproteobacteria",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",10,"Af/Aw/BSk/Cfb/Csb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Class","Gemm-1",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Am/Aw/BSh/BSk/Dwc"
"BSk","Class","Opitutae",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSk"
"BSk","Class","PRR-12",1,0.0769,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSk","Class","Solibacteres",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Af/Aw/BSk/BWh/Cfb/Csb/Cwb/Dfa/Dfc/Dwc/EF/ET"
"BSk","Class","Sphingobacteriia",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"BSk/Cfa/Cfb/Dfb/Dwb"
"BSk","Order","Actinomycetales",2,0.1538,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BSk","Order","MND1",2,0.1538,17,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"BSk/Dfb/EF"
"BSk","Order","unassigned",2,0.1538,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/ET"
"BSk","Order","IS-44",1,0.0769,16,"Af/Am/Aw/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",4,"BSk/Cfa/Cwb/Dwb"
"BSk","Order","Myxococcales",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Af/BSk/Cfb/Csb/Dfc/EF/ET"
"BSk","Order","Opitutales",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSk"
"BSk","Order","Rhodobacterales",1,0.0769,17,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Af/BSk/Dfc/Dwc/EF"
"BSk","Order","Sediment-1",1,0.0769,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSk","Order","Solibacterales",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Af/Aw/BSk/BWh/Cfb/Csb/Cwb/Dfa/Dfc/Dwc/EF/ET"
"BSk","Order","Sphingobacteriales",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"BSk/Cfa/Cfb/Dfb/Dwb"
"BSk","Family","unassigned",7,0.5385,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Family","Geodermatophilaceae",1,0.0769,18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",1,"BSk"
"BSk","Family","Hyphomonadaceae",1,0.0769,17,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",5,"Af/BSk/Dfc/Dwc/EF"
"BSk","Family","Mycobacteriaceae",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",2,"BSk/Csa"
"BSk","Family","Opitutaceae",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSk"
"BSk","Family","PRR-10",1,0.0769,15,"Af/Am/Aw/BSh/BSk/Cfa/Cfb/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF",2,"BSh/BSk"
"BSk","Family","Sphingobacteriaceae",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",3,"BSk/Dfb/Dwb"
"BSk","Genus","unassigned",10,0.7692,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BSk","Genus","Mycobacterium",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",2,"BSk/Csa"
"BSk","Genus","Opitutus",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSk"
"BSk","Genus","Pedobacter",1,0.0769,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",1,"BSk"
"BSk","Species","unassigned",13,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BWh","Kingdom","Bacteria",4,1,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BWh","Phylum","Acidobacteria",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BWh","Phylum","Actinobacteria",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",14,"Af/Am/Aw/BSh/BSk/BWh/Csa/Csb/Cwb/Dfa/Dfc/Dwb/Dwc/ET"
"BWh","Phylum","Planctomycetes",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",8,"Af/Aw/BWh/Cfb/Dfa/Dfc/Dwb/ET"
"BWh","Phylum","Proteobacteria",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BWh","Class","Actinobacteria",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BWh","Class","Betaproteobacteria",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Am/Aw/BSk/BWh/Cfa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/EF"
"BWh","Class","Planctomycetia",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",6,"Af/Aw/BWh/Cfb/Dwb/ET"
"BWh","Class","Solibacteres",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Af/Aw/BSk/BWh/Cfb/Csb/Cwb/Dfa/Dfc/Dwc/EF/ET"
"BWh","Order","Actinomycetales",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",7,"Am/BSh/BSk/BWh/Csa/Csb/Dfa"
"BWh","Order","Pirellulales",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",2,"BWh/ET"
"BWh","Order","Solibacterales",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",12,"Af/Aw/BSk/BWh/Cfb/Csb/Cwb/Dfa/Dfc/Dwc/EF/ET"
"BWh","Order","unassigned",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",18,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/ET"
"BWh","Family","unassigned",2,0.5,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET"
"BWh","Family","Micromonosporaceae",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",2,"BWh/Csb"
"BWh","Family","Pirellulaceae",1,0.25,19,"Af/Am/Aw/BSh/BSk/BWh/BWk/Cfa/Cfb/Csa/Csb/Cwb/Dfa/Dfb/Dfc/Dwb/Dwc/EF/ET",2,"BWh/ET"
