ClimateZone	nTaxa	Average path length	Transitivity	Modularity	Density	Run
Dwb	114	0.559314613776648	0.1125	0.845501488686645	0.0144387517466232	18
Dwc	114	0.406446380243813	0.15	0.836647260486102	0.0169228380686229	18
EF	114	0.476823172574479	0.126888217522659	0.823628264132687	0.0215804999223723	18
ET	114	0.445762751748042	0.116129032258065	0.836840920517586	0.0209594783418724	18
Af	114	0.419784146315342	0.192857142857143	0.801582873031419	0.0189411582052476	19
Am	114	0.447301161557833	0.0905660377358491	0.852515816905463	0.0201832013662475	19
Aw	114	0.322138351001791	0.073943661971831	0.805136604164162	0.0206489675516224	19
BSh	114	0.777495940211732	0.188571428571429	0.872030261411148	0.015991305697873	19
BSk	114	0.687280126762498	0.166051660516605	0.840123640231423	0.0200279459711225	19
BWh	114	0.733017366101547	0.0714285714285714	0.905804995968343	0.0121099208197485	19
BWk	114	0.519819072484031	0.109090909090909	0.920891338046701	0.00993634528799876	19
Cfa	114	0.471802330744937	0.229665071770335	0.825215461659686	0.016301816488123	19
Cfb	114	0.317550372536347	0.285245901639344	0.844949622727783	0.0197174351808725	19
Csa	114	0.224864449236983	0.0731707317073171	0.90804125628776	0.00745225896599907	19
Csb	114	0.536982513018414	0.154981549815498	0.829271145614445	0.0200279459711225	19
Cwb	114	0.525084660054965	0.0692307692307692	0.899976549576336	0.0139729855612483	19
Dfa	114	0.234069940654476	0.0991735537190083	0.816548016550627	0.0114888992392486	19
Dfb	114	0.526561246569115	0.0584415584415584	0.877597179306087	0.0144387517466232	19
Dfc	114	0.306047986366301	0.166123778501629	0.834884746925655	0.0195621797857476	19
Dwb	114	1.04223176618935	0.107913669064748	0.870776504232399	0.0142834963514982	19
Dwc	114	0.249272488194727	0.167910447761194	0.791933079745412	0.0172333488588728	19
EF	114	0.629498722401853	0.154285714285714	0.83559354461135	0.0220462661077472	19
ET	114	0.387135056447762	0.15041782729805	0.78604632262898	0.0217357553174973	19
Af	114	0.500750793603514	0.158490566037736	0.821825730659631	0.0194069243906226	20
Am	114	0.35017741793606	0.136363636363636	0.852477151070754	0.0211147337369974	20
Aw	114	0.428581966020921	0.104347826086957	0.830335638987198	0.0178543704393728	20
BSh	114	0.40327487205243	0.11214953271028	0.89716725007163	0.0138177301661233	20
BSk	114	0.399471401140637	0.112033195020747	0.869077170679679	0.0187859028101227	20
BWh	114	0.911554732806114	0.170454545454545	0.919812868084679	0.0127309424002484	20
BWk	114	0.386801131266655	0.0833333333333333	0.91502722372423	0.0104021114733737	20
Cfa	114	0.464475836989722	0.150579150579151	0.852082038574523	0.0190964136003726	20
Cfb	114	0.265848676162505	0.203966005665722	0.808848276036549	0.0212699891321223	20
Csa	114	0.322220710450922	0.0681818181818182	0.907143759314008	0.00838379133674895	20
Csb	114	0.601385502498524	0.135135135135135	0.887636185144853	0.0181648812296227	20
Cwb	114	0.30434851079636	0.15	0.90196325782574	0.0124204316099984	20
Dfa	114	0.367528981993193	0.176470588235294	0.833629133572597	0.0164570718832479	20
Dfb	114	0.637762887601365	0.142241379310345	0.839006961472693	0.0183201366247477	20
Dfc	114	0.397354925760779	0.2	0.852104068458312	0.0206489675516224	20
Dwb	114	0.36811914486153	0	0.912585241088512	0.0113336438441236	20
Dwc	114	0.761780998932036	0.0845070422535211	0.822178555886326	0.0136624747709983	20
EF	114	0.426617952507468	0.159663865546218	0.847193553716555	0.0232883092687471	20
ET	114	0.354987701299282	0.143540669856459	0.803211315695853	0.024219841639497	20
Af	114	0.471351037945029	0.133828996282528	0.836633286439442	0.0189411582052476	21
Am	114	0.216958660943398	0.079646017699115	0.788760093626131	0.0218910107126223	21
Aw	114	0.260502263359749	0.133136094674556	0.815413161675387	0.0201832013662475	21
BSh	114	0.957514661066079	0.0348837209302326	0.864906605701701	0.016146561092998	21
BSk	114	0.439437875024993	0.181578947368421	0.841345227717659	0.0225120322931222	21
BWh	114	1.15868758878231	0.1	0.905371722381144	0.0119546654246235	21
BWk	114	0.457870949528071	0.0428571428571429	0.920851666081784	0.0114888992392486	21
Cfa	114	0.323907537688297	0.178571428571429	0.884493079113442	0.0145940071417482	21
Cfb	114	0.394529413859507	0.136363636363636	0.807497125554269	0.0208042229467474	21
Csa	114	0.38021764111966	0	0.89339397827901	0.00931532370749884	21
Csb	114	0.801309987419842	0.214285714285714	0.846334262087661	0.0166123272783729	21
Cwb	114	0.470934586846252	0.163636363636364	0.866216483039429	0.0147492625368732	21
Dfa	114	0.382525736421868	0.0980392156862745	0.861232048223909	0.0131967085856234	21
Dfb	114	0.380165433068523	0.079646017699115	0.877713105979155	0.0127309424002484	21
Dfc	114	0.482946410674336	0.156	0.865221160033013	0.0176991150442478	21
Dwb	114	0.480618524440487	0.113924050632911	0.8255047457214	0.0172333488588728	21
Dwc	114	0.214238548775641	0.117903930131004	0.846252632508427	0.0178543704393728	21
EF	114	0.376597851641903	0.124629080118694	0.829960047483033	0.0212699891321223	21
ET	114	0.419095859632056	0.121621621621622	0.822678205002271	0.0211147337369974	21
Af	114	0.389571681479475	0.108695652173913	0.84435855214963	0.0204937121564974	22
Am	114	0.325580238039659	0.202247191011236	0.81326383024236	0.0212699891321223	22
Aw	114	0.508790127290378	0.0801526717557252	0.819769405345508	0.0190964136003726	22
BSh	114	0.49048674773002	0.105263157894737	0.848074243420203	0.0153702841173731	22
BSk	114	0.511020131519817	0.111111111111111	0.840004100579523	0.0192516689954976	22
BWh	114	0.768435507308369	0.141509433962264	0.920144593698569	0.0133519639807483	22
BWk	114	0.32004708397257	0.0491803278688525	0.936521173412779	0.0105573668684987	22
Cfa	114	0.177195992111988	0.291666666666667	0.827946903386265	0.015836050302748	22
Cfb	114	0.776506439070483	0.193548387096774	0.817915159042993	0.0203384567613725	22
Csa	114	0.636242797505518	0.075	0.921042314502991	0.00791802515137401	22
Csb	114	0.809235290115535	0.135678391959799	0.852624987380039	0.0178543704393728	22
Cwb	114	1.11213038906328	0.170984455958549	0.869572529377747	0.0172333488588728	22
Dfa	114	0.356431009083047	0.218181818181818	0.830985445219227	0.0155255395124981	22
Dfb	114	0.551825452144045	0.0887573964497041	0.823465912030569	0.0142834963514982	22
Dfc	114	0.47042293547122	0.189723320158103	0.861730811416838	0.0194069243906226	22
Dwb	114	0.380310509385764	0.0923076923076923	0.896624931191992	0.0139729855612483	22
Dwc	114	0.515132477702102	0.274336283185841	0.74886936509124	0.0189411582052476	22
EF	114	0.476709231860605	0.179310344827586	0.775916329971795	0.023909330849247	22
ET	114	0.615473282422633	0.0331491712707182	0.873628338745661	0.0170780934637479	22
Af	114	0.372298727349725	0.135338345864662	0.833566081812529	0.0194069243906226	23
Am	114	0.530071602026187	0.131386861313869	0.828847509298435	0.0190964136003726	23
Aw	114	0.282610298034158	0.173913043478261	0.821288530061901	0.0209594783418724	23
BSh	114	1.00779512299341	0.125748502994012	0.85783502742185	0.016146561092998	23
BSk	114	0.371056767544518	0.161016949152542	0.836505255323301	0.0223567768979972	23
BWh	114	0.460734070781532	0.216494845360825	0.926414439947714	0.0127309424002484	23
BWk	114	0.525891748824563	0.0909090909090909	0.916221207603447	0.0100916006831237	23
Cfa	114	0.549678768494128	0.248	0.829254358516809	0.0217357553174973	23
Cfb	114	0.310426887569401	0.0946372239747634	0.790717345591755	0.0203384567613725	23
Csa	114	0.289101935934456	0.101694915254237	0.914031784451443	0.00947057910262382	23
Csb	114	0.418608563827322	0.128342245989305	0.853100682220938	0.0166123272783729	23
Cwb	114	0.570031644862915	0.0535714285714286	0.882200307797574	0.0127309424002484	23
Dfa	114	0.324498384027667	0.102439024390244	0.813485247579636	0.0153702841173731	23
Dfb	114	0.407998663155663	0.165745856353591	0.887944175096633	0.0170780934637479	23
Dfc	114	0.488032536024194	0.139830508474576	0.86353289376591	0.0186306474149977	23
Dwb	114	0.516832820957932	0.0487804878048781	0.887557961948905	0.0136624747709983	23
Dwc	114	0.312850739901111	0.186813186813187	0.821157443079037	0.0183201366247477	23
EF	114	0.425049319008358	0.240480961923848	0.81511728468475	0.0251513740102469	23
ET	114	0.544460910313465	0.156351791530945	0.863743864161672	0.0204937121564974	23
Af	114	0.421440722668342	0.143344709897611	0.840277302381315	0.0197174351808725	24
Am	114	0.290368347631535	0.0760869565217391	0.78383602908692	0.0186306474149977	24
Aw	114	0.255534479321276	0.135294117647059	0.765105123900828	0.0246856078248719	24
BSh	114	0.766432409213938	0.0458015267175573	0.871894914854746	0.0133519639807483	24
BSk	114	0.574872223829019	0.168831168831169	0.878967420054962	0.0176991150442478	24
BWh	114	0.63145838689308	0.154639175257732	0.905953938245359	0.0121099208197485	24
BWk	114	0.47144744793399	0.06	0.925789118429986	0.00978108989287378	24
Cfa	114	0.363981923991898	0.202072538860104	0.871580474746488	0.015680794907623	24
Cfb	114	0.457959233963242	0.128440366972477	0.814726701878254	0.0211147337369974	24
Csa	114	0.207074841109123	0	0.925991833209795	0.00838379133674895	24
Csb	114	0.466529952216435	0.0483870967741936	0.849695609086061	0.016301816488123	24
Cwb	114	0.557596913820973	0.201680672268908	0.912950502283558	0.0133519639807483	24
Dfa	114	0.326291448874158	0.219269102990033	0.753339111548484	0.0169228380686229	24
Dfb	114	0.350326834388538	0.149253731343284	0.831289470420992	0.016146561092998	24
Dfc	114	0.51084545361012	0.20952380952381	0.806962762186447	0.0194069243906226	24
Dwb	114	0.894463149791904	0.192	0.837157591196506	0.0124204316099984	24
Dwc	114	0.330040489678054	0.0833333333333333	0.865711532963774	0.0155255395124981	24
EF	114	0.514682722284636	0.179310344827586	0.851449258336771	0.0235988200589971	24
ET	114	0.40686617802191	0.0780346820809249	0.830853390924494	0.0231330538736221	24
Af	114	0.384316482593005	0.0526315789473684	0.816692763728471	0.016301816488123	25
Am	114	0.356142858130358	0.104529616724739	0.814059622566877	0.0198726905759975	25
Aw	114	0.525510321960712	0.110204081632653	0.84351176264216	0.0187859028101227	25
BSh	114	0.850626475308416	0.0236220472440945	0.893999249383481	0.0142834963514982	25
BSk	114	0.628382613238007	0.188191881918819	0.874198308615214	0.0200279459711225	25
BWh	114	0.519987778221903	0.0810810810810811	0.934568453415051	0.0117994100294985	25
BWk	114	0.377729400978325	0.115384615384615	0.891071726833089	0.0100916006831237	25
Cfa	114	0.332598390695281	0.142857142857143	0.810524012964205	0.015680794907623	25
Cfb	114	0.35571467147844	0.18815331010453	0.847675297449944	0.0200279459711225	25
Csa	114	0.259304052807475	0.0555555555555556	0.93172736683489	0.00869430212699891	25
Csb	114	0.476040112401727	0.0869565217391304	0.866707311693624	0.0141282409563732	25
Cwb	114	0.398393450918559	0.145161290322581	0.888448104013948	0.0133519639807483	25
Dfa	114	0.273701462313413	0.201342281879195	0.747311958615361	0.0169228380686229	25
Dfb	114	0.408308703077337	0.041958041958042	0.886641128591377	0.0147492625368732	25
Dfc	114	0.571462425584516	0.235807860262009	0.828858745564406	0.0180096258344978	25
Dwb	114	0.657376326233065	0.087378640776699	0.884229704473907	0.0131967085856234	25
Dwc	114	0.406937175059726	0.137404580152672	0.828258054731492	0.0180096258344978	25
EF	114	0.555091182953531	0.184615384615385	0.808206450087138	0.0232883092687471	25
ET	114	0.392299707971843	0.091254752851711	0.828946953772317	0.0194069243906226	25
Af	114	0.402282946942853	0.164233576642336	0.850724277671165	0.0192516689954976	26
Am	114	0.36995792703502	0.141065830721003	0.824536823017995	0.0214252445272473	26
Aw	114	0.233929491869008	0.153638814016173	0.798667539121419	0.0218910107126223	26
BSh	114	0.567891150397375	0.111111111111111	0.902929880573472	0.0138177301661233	26
BSk	114	0.463061899138039	0.116379310344828	0.849928271847109	0.0184753920198727	26
BWh	114	0.79801338318267	0.117647058823529	0.909527840069445	0.0133519639807483	26
BWk	114	0.538843845932589	0.0517241379310345	0.892604073024425	0.00931532370749884	26
Cfa	114	0.365847286250087	0.214876033057851	0.806443503211717	0.0214252445272473	26
Cfb	114	0.405491874175016	0.149068322981366	0.795109158083531	0.0201832013662475	26
Csa	114	0.21906046875006	0	0.932605049802522	0.00776276975624903	26
Csb	114	0.350342212090945	0.161434977578475	0.839600669078674	0.0180096258344978	26
Cwb	114	0.392701745790732	0.0580645161290323	0.863795539735856	0.0142834963514982	26
Dfa	114	0.145266525387419	0.109489051094891	0.864329361143682	0.0131967085856234	26
Dfb	114	0.311520705180813	0.157068062827225	0.855292406729385	0.015991305697873	26
Dfc	114	0.459609221885956	0.206422018348624	0.836699160302163	0.0173886042539978	26
Dwb	114	0.959285435240985	0.0697674418604651	0.881062628234589	0.0136624747709983	26
Dwc	114	0.226470392644246	0.15625	0.833335910591456	0.0184753920198727	26
EF	114	0.46711370319157	0.113821138211382	0.789293276485667	0.0234435646638721	26
ET	114	0.434566478858363	0.144694533762058	0.797488187808392	0.0203384567613725	26
Af	114	0.411980265069486	0.138888888888889	0.805739148597841	0.0206489675516224	27
Am	114	0.29867480435426	0.143576826196474	0.784123716115053	0.0228225430833722	27
Aw	114	0.215921661160586	0.0851063829787234	0.812234281692357	0.0192516689954976	27
BSh	114	0.685357444783338	0.0710059171597633	0.850952638122343	0.015680794907623	27
BSk	114	0.57780581732333	0.128113879003559	0.835672839616182	0.0201832013662475	27
BWh	114	0.668281978318523	0.16304347826087	0.919928393802701	0.0128861977953734	27
BWk	114	0.437650594096338	0.115384615384615	0.938261910101939	0.00947057910262382	27
Cfa	114	0.304036821489062	0.270758122743682	0.811015041673156	0.0178543704393728	27
Cfb	114	0.301385578769554	0.170886075949367	0.819171843103084	0.0201832013662475	27
Csa	114	0.442138077214621	0	0.896170406868892	0.00807328054649899	27
Csb	114	0.410693642257963	0.184049079754601	0.885112472665957	0.016146561092998	27
Cwb	114	0.504274928359151	0.15	0.869379234975909	0.015680794907623	27
Dfa	114	0.276210206671558	0.037037037037037	0.883602042013991	0.0105573668684987	27
Dfb	114	0.73063172582225	0.138461538461538	0.855787167432225	0.0166123272783729	27
Dfc	114	0.383077552546445	0.161290322580645	0.836532637557431	0.0200279459711225	27
Dwb	114	0.81231238571373	0.125	0.869526821459988	0.0147492625368732	27
Dwc	114	0.257817037550118	0.169230769230769	0.825584298141149	0.0150597733271231	27
EF	114	0.373071547168614	0.195402298850575	0.79018034629939	0.0254618848004968	27
ET	114	0.381889222705349	0.0738461538461539	0.805149551720711	0.0215804999223723	27
Af	114	0.288588533359588	0.074468085106383	0.840558152198178	0.0211147337369974	28
Am	114	0.2684758203424	0.155056179775281	0.776912408501	0.023909330849247	28
Aw	114	0.310692605703053	0.126923076923077	0.826608449530662	0.0186306474149977	28
BSh	114	0.591372365217992	0.0754716981132076	0.864349998787763	0.015680794907623	28
BSk	114	0.404222619238762	0.138888888888889	0.829554251042095	0.0208042229467474	28
BWh	114	0.741052937956625	0.104347826086957	0.899683950276902	0.0135072193758733	28
BWk	114	0.37737264375658	0.0952380952380952	0.940249181354425	0.0110231330538736	28
Cfa	114	0.264545774622825	0.166089965397924	0.779311214008943	0.0166123272783729	28
Cfb	114	0.370416173916729	0.141304347826087	0.794131274169327	0.0197174351808725	28
Csa	114	0.285897732115537	0.0441176470588235	0.916385676501958	0.0100916006831237	28
Csb	114	0.431829180160191	0.121827411167513	0.839837482233251	0.016301816488123	28
Cwb	114	0.373263770291551	0.0991735537190083	0.853798577750789	0.0128861977953734	28
Dfa	114	0.312388842197195	0.0746268656716418	0.825614408941378	0.0155255395124981	28
Dfb	114	0.445468777713892	0.125	0.868221252077701	0.0145940071417482	28
Dfc	114	0.426175496393953	0.297376093294461	0.769451413747307	0.0209594783418724	28
Dwb	114	0.595586397548431	0.0310880829015544	0.841671295915902	0.016146561092998	28
Dwc	114	0.319360600034362	0.138075313807531	0.82826695168916	0.0176991150442478	28
EF	114	0.315999456297319	0.194805194805195	0.765844291724796	0.0291880142834964	28
ET	114	0.452240940265061	0.128712871287129	0.838538489078633	0.0204937121564974	28
Af	114	0.374816946132498	0.181818181818182	0.832957219209384	0.0217357553174973	29
Am	114	0.2543554930334	0.141274238227147	0.817774140822407	0.0232883092687471	29
Aw	114	0.305421035312536	0.0666666666666667	0.816163268745031	0.0170780934637479	29
BSh	114	0.722245733313547	0.0789473684210526	0.867850201391859	0.0153702841173731	29
BSk	114	0.534685528399432	0.125435540069686	0.846647031230659	0.0206489675516224	29
BWh	114	0.711748405111599	0.118811881188119	0.902252952770753	0.0130414531904984	29
BWk	114	0.445242709987351	0.134831460674157	0.885424192177785	0.0113336438441236	29
Cfa	114	0.404433101760474	0.162162162162162	0.852501487917	0.0166123272783729	29
Cfb	114	0.45273294821439	0.252173913043478	0.813003265354732	0.0200279459711225	29
Csa	114	0.368749574384053	0.130434782608696	0.896132314261882	0.00993634528799876	29
Csb	114	0.587506711484001	0.0947368421052632	0.868122941972385	0.0176991150442478	29
Cwb	114	0.291586569811532	0.178571428571429	0.872787234336448	0.0152150287222481	29
Dfa	114	0.317578395009925	0.146341463414634	0.809344302744463	0.0130414531904984	29
Dfb	114	0.468778475718528	0.0957446808510638	0.862271161959569	0.016301816488123	29
Dfc	114	0.441059550091175	0.135849056603774	0.852213028146121	0.0195621797857476	29
Dwb	114	0.710390483293448	0.0888888888888889	0.897819658466221	0.0144387517466232	29
Dwc	114	0.506190510986314	0.133928571428571	0.833271912457034	0.0178543704393728	29
EF	114	0.691786539245231	0.163636363636364	0.791962073139202	0.0222015215028722	29
ET	114	0.47917261971965	0.157303370786517	0.839595222946441	0.0190964136003726	29
Af	114	0.368560248632829	0.138461538461538	0.82534132018193	0.0187859028101227	30
Am	114	0.265506981009999	0.132558139534884	0.777784018843333	0.0235988200589971	30
Aw	114	0.428075329411762	0.121951219512195	0.831714886495338	0.0192516689954976	30
BSh	114	0.879880403890499	0.0955414012738854	0.856720436284538	0.0155255395124981	30
BSk	114	0.458826610213813	0.185454545454545	0.870131454836602	0.0195621797857476	30
BWh	114	0.69185956721442	0.14018691588785	0.898406813792982	0.0127309424002484	30
BWk	114	0.297644769041271	0.0666666666666667	0.950490572785007	0.00993634528799876	30
Cfa	114	0.517647863842775	0.199261992619926	0.827196761905618	0.0187859028101227	30
Cfb	114	0.247197057454033	0.223140495867769	0.811849247584026	0.0208042229467474	30
Csa	114	0.279120023102922	0	0.917975228907261	0.00931532370749884	30
Csb	114	0.71836426479743	0.146739130434783	0.868591646312397	0.0167675826734979	30
Cwb	114	0.441988734844909	0.0703125	0.880940134940421	0.0133519639807483	30
Dfa	114	0.382878969196692	0.1875	0.792608777888061	0.0192516689954976	30
Dfb	114	0.309890197063368	0.141509433962264	0.864797990440997	0.0170780934637479	30
Dfc	114	0.250271290158732	0.0826771653543307	0.848086738115667	0.0187859028101227	30
Dwb	114	0.641432662614159	0.153846153846154	0.891416956128563	0.0145940071417482	30
Dwc	114	0.356296577418332	0.122171945701357	0.843228063231544	0.0176991150442478	30
EF	114	0.320499964547274	0.188405797101449	0.735368745386416	0.0294985250737463	30
ET	114	0.506692575345264	0.139130434782609	0.830045608257517	0.0222015215028722	30
Af	114	0.261646330322162	0.171875	0.824478197117767	0.0234435646638721	31
Am	114	0.338553727883695	0.117824773413897	0.804745566289637	0.0220462661077472	31
Aw	114	0.355803837045505	0.0925925925925926	0.860201726723547	0.0145940071417482	31
BSh	114	0.725663461114718	0.0825688073394496	0.854193202816446	0.0176991150442478	31
BSk	114	0.373981754553261	0.123134328358209	0.853148561148138	0.0201832013662475	31
BWh	114	0.628562011466225	0.147058823529412	0.899040357951254	0.0130414531904984	31
BWk	114	0.406621123644877	0.0612244897959184	0.933027228481874	0.00931532370749884	31
Cfa	114	0.379527393377441	0.265822784810127	0.845861460714131	0.0201832013662475	31
Cfb	114	0.424978033624443	0.192170818505338	0.84693738872888	0.0192516689954976	31
Csa	114	0.428744799135341	0.0638297872340426	0.929152762042726	0.00853904673187393	31
Csb	114	0.446893529890116	0.0552147239263804	0.874796965466278	0.0155255395124981	31
Cwb	114	0.609639643914872	0.15	0.883249677339405	0.0153702841173731	31
Dfa	114	0.183556645235273	0.137931034482759	0.818948195548727	0.0145940071417482	31
Dfb	114	0.494057266474587	0.0520231213872832	0.868578220445638	0.0150597733271231	31
Dfc	114	0.314642118350303	0.11587982832618	0.82594494927599	0.0175438596491228	31
Dwb	114	0.862660103372864	0.145454545454545	0.840033308765545	0.0142834963514982	31
Dwc	114	0.237518114772668	0.102564102564103	0.886570428144197	0.0130414531904984	31
EF	114	0.377607894326671	0.184385382059801	0.748845942930164	0.0284117373078715	31
ET	114	0.434401346537299	0.179723502304147	0.794238430656525	0.0249961186151219	31
Af	114	0.346766119235433	0.165697674418605	0.76876208778112	0.0212699891321223	32
Am	114	0.475172239738471	0.11854103343465	0.768676660143722	0.0204937121564974	32
Aw	114	0.291401506015094	0.0864197530864198	0.861001668625291	0.0180096258344978	32
BSh	114	0.967217063830821	0.155844155844156	0.855628146967407	0.0155255395124981	32
BSk	114	0.574644459394279	0.198738170347003	0.853118578548565	0.0204937121564974	32
BWh	114	1.08045346165589	0.142857142857143	0.882188912815223	0.0139729855612483	32
BWk	114	0.346431195753935	0.160714285714286	0.934897208910023	0.0100916006831237	32
Cfa	114	0.326443792408656	0.257756563245823	0.827512648826976	0.0231330538736221	32
Cfb	114	0.264809776905493	0.162162162162162	0.784891020067361	0.0220462661077472	32
Csa	114	0.333081812919648	0	0.895818069598836	0.00714174817574911	32
Csb	114	0.461123323291659	0.0909090909090909	0.822065789081784	0.0178543704393728	32
Cwb	114	0.429096047416149	0.11214953271028	0.907853874925373	0.0125756870051234	32
Dfa	114	0.243513072190793	0.143426294820717	0.810473676593395	0.015991305697873	32
Dfb	114	0.57193323164593	0.144578313253012	0.881773125434347	0.016301816488123	32
Dfc	114	0.292032837582393	0.214285714285714	0.831876988144727	0.0214252445272473	32
Dwb	114	1.03211362471448	0.148148148148148	0.886762655434269	0.0153702841173731	32
Dwc	114	0.41164850240535	0.153061224489796	0.825629991408593	0.015680794907623	32
EF	114	0.380810310825187	0.172949002217295	0.763756538527197	0.024064586244372	32
ET	114	0.363845269905097	0.148584905660377	0.792916974184359	0.024219841639497	32
Af	114	0.28848264988619	0.154411764705882	0.821251524884619	0.0187859028101227	33
Am	114	0.271170111082884	0.152073732718894	0.796263481140747	0.024219841639497	33
Aw	114	0.452026004133698	0.112903225806452	0.861541206322622	0.0169228380686229	33
BSh	114	0.674000854289559	0.0789473684210526	0.85518634904556	0.0167675826734979	33
BSk	114	0.393594813840151	0.154411764705882	0.837093285368179	0.0187859028101227	33
BWh	114	0.698140820161323	0.0957446808510638	0.909016646588966	0.0127309424002484	33
BWk	114	0.40552110932374	0	0.928692909792305	0.00869430212699891	33
Cfa	114	0.218162341731366	0.214925373134328	0.852501644096478	0.0204937121564974	33
Cfb	114	0.421091301830783	0.195402298850575	0.843966159702007	0.0192516689954976	33
Csa	114	0.209630270635861	0.0638297872340426	0.918290960094568	0.00900481291724888	33
Csb	114	0.708914996348149	0.0944881889763779	0.885679954601034	0.0145940071417482	33
Cwb	114	0.491784183643106	0.114285714285714	0.86158411283774	0.0170780934637479	33
Dfa	114	0.263732199755818	0.12	0.864377280184131	0.0122651762148735	33
Dfb	114	0.506502607963304	0.072463768115942	0.846724391989502	0.0170780934637479	33
Dfc	114	0.310889569011164	0.16887417218543	0.81381110513019	0.0201832013662475	33
Dwb	114	0.479835773951402	0.0655737704918033	0.852789631949515	0.015680794907623	33
Dwc	114	0.300568334443285	0.0857142857142857	0.868491546807966	0.0183201366247477	33
EF	114	0.420631304262261	0.138888888888889	0.818010201216334	0.0218910107126223	33
ET	114	0.45531879385226	0.109756097560976	0.843609555070861	0.0212699891321223	33
Af	114	0.366883422297235	0.126315789473684	0.824892054317678	0.0204937121564974	34
Am	114	0.367745303489145	0.0755395683453237	0.815942262097217	0.0200279459711225	34
Aw	114	0.487804432765902	0.135678391959799	0.829668522253448	0.016146561092998	34
BSh	114	0.766186336871308	0.0851063829787234	0.857076433863927	0.0144387517466232	34
BSk	114	0.419187276810477	0.115830115830116	0.844529462480846	0.0190964136003726	34
BWh	114	0.599243135203079	0.184210526315789	0.911290920382945	0.0142834963514982	34
BWk	114	0.539382966442243	0.0612244897959184	0.931184197069047	0.00916006831237386	34
Cfa	114	0.315279409087709	0.25974025974026	0.826057680244931	0.0167675826734979	34
Cfb	114	0.432173204747527	0.267326732673267	0.830289389324014	0.0203384567613725	34
Csa	114	0.401426496075744	0.116883116883117	0.905529264090442	0.0108678776587486	34
Csb	114	0.52368824194575	0.108597285067873	0.868501312342008	0.0172333488588728	34
Cwb	114	0.486065980785055	0.245689655172414	0.830576510185496	0.016301816488123	34
Dfa	114	0.254613193364215	0.104166666666667	0.8248619969151	0.0122651762148735	34
Dfb	114	0.776382762415298	0.0215827338129496	0.881192844074776	0.0145940071417482	34
Dfc	114	0.347087196881825	0.117437722419929	0.81415855574323	0.0201832013662475	34
Dwb	114	0.938968535533769	0.0451127819548872	0.854313045250668	0.0142834963514982	34
Dwc	114	0.429559543160256	0.186851211072664	0.76393325880036	0.0192516689954976	34
EF	114	0.477396938988776	0.230263157894737	0.809074659465405	0.0254618848004968	34
ET	114	0.439794956336661	0.149068322981366	0.805895921497437	0.0208042229467474	34
Af	114	0.343300726913774	0.180851063829787	0.8192461151062	0.0195621797857476	35
Am	114	0.373426230466409	0.170454545454545	0.839933913258049	0.0212699891321223	35
Aw	114	0.349496912767297	0.133828996282528	0.81678912600489	0.0189411582052476	35
BSh	114	0.597662621640569	0.0447761194029851	0.862939742756779	0.0139729855612483	35
BSk	114	0.42946669650843	0.166666666666667	0.876407566281672	0.0201832013662475	35
BWh	114	0.797989767234673	0.122448979591837	0.906409576739553	0.0133519639807483	35
BWk	114	0.258995709795403	0.142857142857143	0.928750595402001	0.0100916006831237	35
Cfa	114	0.348228128014096	0.218390804597701	0.801451598993065	0.0176991150442478	35
Cfb	114	0.260003474957092	0.202868852459016	0.791370437564006	0.023909330849247	35
Csa	114	0.258303441564921	0.127659574468085	0.928704854571273	0.00822853594162397	35
Csb	114	0.401216066477342	0.115384615384615	0.863181015916907	0.0164570718832479	35
Cwb	114	0.659142487929926	0.0405405405405405	0.872564919147196	0.0108678776587486	35
Dfa	114	0.351936827157123	0.194656488549618	0.864750579441269	0.0175438596491228	35
Dfb	114	1.01170011037377	0.0851063829787234	0.874727153880653	0.0152150287222481	35
Dfc	114	0.398518416812743	0.246428571428571	0.869053892829592	0.0204937121564974	35
Dwb	114	0.735359117059632	0.047244094488189	0.870652276989463	0.0133519639807483	35
Dwc	114	0.41499065896495	0.134831460674157	0.859757790905072	0.0150597733271231	35
EF	114	0.442147581411246	0.140625	0.837882662893685	0.0214252445272473	35
ET	114	0.446236569849761	0.146341463414634	0.821277111456236	0.0197174351808725	35
Af	114	0.434683436467495	0.0983606557377049	0.825162029422159	0.0178543704393728	36
Am	114	0.380458956996259	0.127868852459016	0.816980046111297	0.0206489675516224	36
Aw	114	0.387043199116939	0.0845070422535211	0.85009462823299	0.0201832013662475	36
BSh	114	0.419880950794771	0.150627615062762	0.835366432147703	0.0184753920198727	36
BSk	114	0.282158188944474	0.108333333333333	0.85210610922301	0.0218910107126223	36
BWh	114	1.11170565813902	0.136363636363636	0.897938639269951	0.0131967085856234	36
BWk	114	0.393506792849674	0.0731707317073171	0.937481698903452	0.00900481291724888	36
Cfa	114	0.28645377711129	0.13953488372093	0.805978330422675	0.0183201366247477	36
Cfb	114	0.229172291031948	0.211656441717791	0.817481282022796	0.0200279459711225	36
Csa	114	0.264951455464941	0.0576923076923077	0.902294192371526	0.00884955752212389	36
Csb	114	0.35828763099234	0.118811881188119	0.870396436279472	0.0172333488588728	36
Cwb	114	0.703607003342563	0.115384615384615	0.848596634272448	0.0136624747709983	36
Dfa	114	0.245464255878248	0.160427807486631	0.754154973491342	0.0142834963514982	36
