"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Cfb","Order","burkholderiales","xanthomonadales",2,0.000472925041380941,0.853629699692599
"Cfb","Order","sphingobacteriales","sphingobacteriales",2,0.000472925041380941,0.85410262473398
"Cfb","Order","actinomycetales","mnd1",2,0.000472925041380941,0.854575549775361
"Cfb","Order","cytophagales","verrucomicrobiales",2,0.000472925041380941,0.855048474816742
"Cfb","Order","b07_wmsp1","unassigned",2,0.000472925041380941,0.855521399858123
"Cfb","Order","b97","unassigned",2,0.000472925041380941,0.855994324899504
"Cfb","Order","akyg885","nitrospirales",2,0.000472925041380941,0.856467249940885
"Cfb","Order","actinomycetales","ellin6067",2,0.000472925041380941,0.856940174982265
"Cfb","Order","acidimicrobiales","rhodobacterales",2,0.000472925041380941,0.857413100023646
"Cfb","Order","cytophagales","htcc2188",2,0.000472925041380941,0.857886025065027
"Cfb","Order","htcc2188","pedosphaerales",2,0.000472925041380941,0.858358950106408
"Cfb","Order","fac88","htcc2188",2,0.000472925041380941,0.858831875147789
"Cfb","Order","mnd1","syntrophobacterales",2,0.000472925041380941,0.85930480018917
"Cfb","Order","ccu21","syntrophobacterales",2,0.000472925041380941,0.859777725230551
"Cfb","Order","ellin5290","syntrophobacterales",2,0.000472925041380941,0.860250650271932
"Cfb","Order","bacillales","solibacterales",2,0.000472925041380941,0.860723575313313
"Cfb","Order","bacillales","bacillales",2,0.000472925041380941,0.861196500354694
"Cfb","Order","gemmatales","gemmatimonadales",2,0.000472925041380941,0.861669425396075
"Cfb","Order","gemmatimonadales","gemmatimonadales",2,0.000472925041380941,0.862142350437456
"Cfb","Order","gemmatimonadales","opitutales",2,0.000472925041380941,0.862615275478837
"Cfb","Order","87","gemmatales",2,0.000472925041380941,0.863088200520217
"Cfb","Order","b97","pirellulales",2,0.000472925041380941,0.863561125561598
"Cfb","Order","cytophagales","pirellulales",2,0.000472925041380941,0.864034050602979
"Cfb","Order","pirellulales","roseiflexales",2,0.000472925041380941,0.86450697564436
"Cfb","Order","pirellulales","sbr1031",2,0.000472925041380941,0.864979900685741
"Cfb","Order","ellin329","sphingomonadales",2,0.000472925041380941,0.865452825727122
"Cfb","Order","n1423wl","rhodospirillales",2,0.000472925041380941,0.865925750768503
"Cfb","Order","n1423wl","rb41",2,0.000472925041380941,0.866398675809884
"Cfb","Order","n1423wl","solibacterales",2,0.000472925041380941,0.866871600851265
"Cfb","Order","n1423wl","saprospirales",2,0.000472925041380941,0.867344525892646
"Cfb","Order","acidimicrobiales","gemmatimonadales",2,0.000472925041380941,0.867817450934027
"Cfb","Order","1","acidimicrobiales",2,0.000472925041380941,0.868290375975408
"Cfb","Order","84","84",2,0.000472925041380941,0.868763301016789
"Cfb","Order","mnd1","nitrospirales",2,0.000472925041380941,0.86923622605817
"Cfb","Order","solibacterales","xanthomonadales",2,0.000472925041380941,0.869709151099551
"Cfb","Order","myxococcales","planctomycetales",2,0.000472925041380941,0.870182076140932
"Cfb","Order","ellin5290","rhodospirillales",2,0.000472925041380941,0.870655001182313
"Cfb","Order","flavobacteriales","xanthomonadales",2,0.000472925041380941,0.871127926223694
"Cfb","Order","ellin5290","solibacterales",2,0.000472925041380941,0.871600851265075
"Cfb","Order","mnd1","solibacterales",2,0.000472925041380941,0.872073776306456
"Cfb","Order","acidimicrobiales","clostridiales",2,0.000472925041380941,0.872546701347836
"Cfb","Order","258ds10","rhizobiales",2,0.000472925041380941,0.873019626389217
"Cfb","Order","planctomycetales","rhizobiales",2,0.000472925041380941,0.873492551430598
"Cfb","Order","acidimicrobiales","syntrophobacterales",2,0.000472925041380941,0.873965476471979
"Cfb","Order","chthoniobacterales","nitrospirales",2,0.000472925041380941,0.87443840151336
"Cfb","Order","sphingomonadales","verrucomicrobiales",2,0.000472925041380941,0.874911326554741
"Cfb","Order","verrucomicrobiales","verrucomicrobiales",2,0.000472925041380941,0.875384251596122
"Cfb","Order","actinomycetales","streptophyta",2,0.000472925041380941,0.875857176637503
"Cfb","Order","burkholderiales","ellin6067",2,0.000472925041380941,0.876330101678884
"Cfb","Order","clostridiales","desulfuromonadales",2,0.000472925041380941,0.876803026720265
"Cfb","Order","clostridiales","unassigned",2,0.000472925041380941,0.877275951761646
"Cfb","Order","caulobacterales","caulobacterales",2,0.000472925041380941,0.877748876803027
"Cfb","Order","pseudomonadales","rhizobiales",2,0.000472925041380941,0.878221801844408
"Cfb","Order","107","akyg885",2,0.000472925041380941,0.878694726885789
"Cfb","Order","akyg885","gemmatales",2,0.000472925041380941,0.87916765192717
"Cfb","Order","bacillales","n1423wl",2,0.000472925041380941,0.879640576968551
"Cfb","Order","chthoniobacterales","verrucomicrobiales",2,0.000472925041380941,0.880113502009932
"Cfb","Order","15","chthoniobacterales",2,0.000472925041380941,0.880586427051312
"Cfb","Order","acidimicrobiales","akyg885",2,0.000472925041380941,0.881059352092693
"Cfb","Order","akyg885","solirubrobacterales",2,0.000472925041380941,0.881532277134074
"Cfb","Order","akyg885","gaiellales",2,0.000472925041380941,0.882005202175455
"Cfb","Order","burkholderiales","pseudomonadales",2,0.000472925041380941,0.882478127216836
"Cfb","Order","18","burkholderiales",2,0.000472925041380941,0.882951052258217
"Cfb","Order","100","acidimicrobiales",2,0.000472925041380941,0.883423977299598
"Cfb","Order","100","akyg885",2,0.000472925041380941,0.883896902340979
"Cfb","Order","chthoniobacterales","cytophagales",2,0.000472925041380941,0.88436982738236
"Cfb","Order","b07_wmsp1","rhizobiales",2,0.000472925041380941,0.884842752423741
"Cfb","Order","burkholderiales","stramenopiles",2,0.000472925041380941,0.885315677465122
"Cfb","Order","miz46","rhizobiales",2,0.000472925041380941,0.885788602506503
"Cfb","Order","ellin6513","planctomycetales",2,0.000472925041380941,0.886261527547884
"Cfb","Order","84","acidimicrobiales",2,0.000472925041380941,0.886734452589265
"Cfb","Order","acidobacteriales","ellin329",2,0.000472925041380941,0.887207377630645
"Cfb","Order","acidobacteriales","mnd1",2,0.000472925041380941,0.887680302672026
"Cfb","Order","fimbriimonadales","pirellulales",2,0.000472925041380941,0.888153227713407
"Cfb","Order","gemmatimonadales","sphingobacteriales",2,0.000472925041380941,0.888626152754788
"Cfb","Order","a21b","actinomycetales",2,0.000472925041380941,0.889099077796169
"Cfb","Order","actinomycetales","ellin5290",2,0.000472925041380941,0.88957200283755
"Cfb","Order","gemmatimonadales","saprospirales",2,0.000472925041380941,0.890044927878931
"Cfb","Order","bacillales","pseudomonadales",2,0.000472925041380941,0.890517852920312
"Cfb","Order","36","akyg885",2,0.000472925041380941,0.890990777961693
"Cfb","Order","ellin6513","myxococcales",2,0.000472925041380941,0.891463703003074
"Cfb","Order","pla1","planctomycetales",2,0.000472925041380941,0.891936628044455
"Cfb","Order","planctomycetales","rb41",2,0.000472925041380941,0.892409553085836
"Cfb","Order","fimbriimonadales","pedosphaerales",2,0.000472925041380941,0.892882478127217
"Cfb","Order","acidimicrobiales","fimbriimonadales",2,0.000472925041380941,0.893355403168598
"Cfb","Order","fimbriimonadales","sphingobacteriales",2,0.000472925041380941,0.893828328209979
"Cfb","Order","acidimicrobiales","h39",2,0.000472925041380941,0.89430125325136
"Cfb","Order","h39","myxococcales",2,0.000472925041380941,0.894774178292741
"Cfb","Order","ellin5290","h39",2,0.000472925041380941,0.895247103334122
"Cfb","Order","h39","roseiflexales",2,0.000472925041380941,0.895720028375503
"Cfb","Order","akyg885","opitutales",2,0.000472925041380941,0.896192953416884
"Cfb","Order","fimbriimonadales","unassigned",2,0.000472925041380941,0.896665878458265
"Cfb","Order","rb41","roseiflexales",2,0.000472925041380941,0.897138803499645
"Cfb","Order","caulobacterales","ellin329",2,0.000472925041380941,0.897611728541026
"Cfb","Order","caulobacterales","sphingomonadales",2,0.000472925041380941,0.898084653582407
"Cfb","Order","fac88","miz46",2,0.000472925041380941,0.898557578623788
"Cfb","Order","acidobacteriales","pirellulales",2,0.000472925041380941,0.899030503665169
"Cfb","Order","cytophagales","gemmatales",1,0.000236462520690471,0.89926696618586
"Cfb","Order","ellin6067","saprospirales",1,0.000236462520690471,0.89950342870655
"Cfb","Order","ellin329","xanthomonadales",1,0.000236462520690471,0.899739891227241
"Cfb","Order","ellin329","iib",1,0.000236462520690471,0.899976353747931
"Cfb","Order","acidimicrobiales","ellin329",1,0.000236462520690471,0.900212816268621
"Cfb","Order","ellin329","miz46",1,0.000236462520690471,0.900449278789312
"Cfb","Order","cytophagales","sbr1031",1,0.000236462520690471,0.900685741310002
"Cfb","Order","cytophagales","syntrophobacterales",1,0.000236462520690471,0.900922203830693
"Cfb","Order","fac88","syntrophobacterales",1,0.000236462520690471,0.901158666351383
"Cfb","Order","ccu21","mariprofundales",1,0.000236462520690471,0.901395128872074
"Cfb","Order","mnd1","mnd1",1,0.000236462520690471,0.901631591392764
"Cfb","Order","gaiellales","sphingomonadales",1,0.000236462520690471,0.901868053913455
"Cfb","Order","h39","stramenopiles",1,0.000236462520690471,0.902104516434145
"Cfb","Order","fac88","h39",1,0.000236462520690471,0.902340978954836
"Cfb","Order","acidimicrobiales","pla1",1,0.000236462520690471,0.902577441475526
"Cfb","Order","1","gemmatales",1,0.000236462520690471,0.902813903996217
"Cfb","Order","100","15",1,0.000236462520690471,0.903050366516907
"Cfb","Order","acidobacteriales","fac88",1,0.000236462520690471,0.903286829037597
"Cfb","Order","bacillales","saprospirales",1,0.000236462520690471,0.903523291558288
"Cfb","Order","ccm11a","fac88",1,0.000236462520690471,0.903759754078978
"Cfb","Order","ccm11a","nitrospirales",1,0.000236462520690471,0.903996216599669
"Cfb","Order","n1423wl","planctomycetales",1,0.000236462520690471,0.904232679120359
"Cfb","Order","opitutales","wd2101",1,0.000236462520690471,0.90446914164105
"Cfb","Order","actinomycetales","flavobacteriales",1,0.000236462520690471,0.90470560416174
"Cfb","Order","fac88","gaiellales",1,0.000236462520690471,0.904942066682431
"Cfb","Order","gemmatales","opitutales",1,0.000236462520690471,0.905178529203121
"Cfb","Order","a21b","solirubrobacterales",1,0.000236462520690471,0.905414991723812
"Cfb","Order","mariprofundales","sphingomonadales",1,0.000236462520690471,0.905651454244502
"Cfb","Order","envops12","unassigned",1,0.000236462520690471,0.905887916765193
"Cfb","Order","envops12","sbr1031",1,0.000236462520690471,0.906124379285883
"Cfb","Order","acidobacteriales","ccu21",1,0.000236462520690471,0.906360841806574
"Cfb","Order","ccu21","planctomycetales",1,0.000236462520690471,0.906597304327264
"Cfb","Order","gaiellales","nitrospirales",1,0.000236462520690471,0.906833766847955
"Cfb","Order","burkholderiales","fac88",1,0.000236462520690471,0.907070229368645
"Cfb","Order","burkholderiales","gemmatales",1,0.000236462520690471,0.907306691889336
"Cfb","Order","ellin6067","solibacterales",1,0.000236462520690471,0.907543154410026
"Cfb","Order","15","ellin6067",1,0.000236462520690471,0.907779616930716
"Cfb","Order","gaiellales","mariprofundales",1,0.000236462520690471,0.908016079451407
"Cfb","Order","envops12","sphingobacteriales",1,0.000236462520690471,0.908252541972097
"Cfb","Order","burkholderiales","ellin6513",1,0.000236462520690471,0.908489004492788
"Cfb","Order","cytophagales","ellin6513",1,0.000236462520690471,0.908725467013478
"Cfb","Order","desulfuromonadales","nitrospirales",1,0.000236462520690471,0.908961929534169
"Cfb","Order","desulfuromonadales","desulfuromonadales",1,0.000236462520690471,0.909198392054859
"Cfb","Order","desulfuromonadales","saprospirales",1,0.000236462520690471,0.90943485457555
"Cfb","Order","15","desulfuromonadales",1,0.000236462520690471,0.90967131709624
"Cfb","Order","acidimicrobiales","xanthomonadales",1,0.000236462520690471,0.909907779616931
"Cfb","Order","ccm11a","syntrophobacterales",1,0.000236462520690471,0.910144242137621
"Cfb","Order","desulfuromonadales","rb41",1,0.000236462520690471,0.910380704658312
"Cfb","Order","mnd1","sphingomonadales",1,0.000236462520690471,0.910617167179002
"Cfb","Order","caulobacterales","wd2101",1,0.000236462520690471,0.910853629699693
"Cfb","Order","caulobacterales","rhodospirillales",1,0.000236462520690471,0.911090092220383
"Cfb","Order","pla1","solibacterales",1,0.000236462520690471,0.911326554741074
"Cfb","Order","nitrospirales","opitutales",1,0.000236462520690471,0.911563017261764
"Cfb","Order","opitutales","stramenopiles",1,0.000236462520690471,0.911799479782454
"Cfb","Order","fac88","opitutales",1,0.000236462520690471,0.912035942303145
"Cfb","Order","44","ccu21",1,0.000236462520690471,0.912272404823835
"Cfb","Order","15","ccm11a",1,0.000236462520690471,0.912508867344526
"Cfb","Order","15","acidimicrobiales",1,0.000236462520690471,0.912745329865216
"Cfb","Order","15","gaiellales",1,0.000236462520690471,0.912981792385907
"Cfb","Order","ellin329","wd2101",1,0.000236462520690471,0.913218254906597
"Cfb","Order","gemmatales","mariprofundales",1,0.000236462520690471,0.913454717427288
"Cfb","Order","gemmatales","sphingomonadales",1,0.000236462520690471,0.913691179947978
"Cfb","Order","actinomycetales","pseudomonadales",1,0.000236462520690471,0.913927642468669
"Cfb","Order","caulobacterales","pedosphaerales",1,0.000236462520690471,0.914164104989359
"Cfb","Order","burkholderiales","wd2101",1,0.000236462520690471,0.91440056751005
"Cfb","Order","cytophagales","iib",1,0.000236462520690471,0.91463703003074
"Cfb","Order","iib","rhodospirillales",1,0.000236462520690471,0.914873492551431
"Cfb","Order","1","burkholderiales",1,0.000236462520690471,0.915109955072121
"Cfb","Order","b97","planctomycetales",1,0.000236462520690471,0.915346417592812
"Cfb","Order","b97","rb41",1,0.000236462520690471,0.915582880113502
"Cfb","Order","b97","pedosphaerales",1,0.000236462520690471,0.915819342634192
"Cfb","Order","leptospirales","pedosphaerales",1,0.000236462520690471,0.916055805154883
"Cfb","Order","leptospirales","rhodospirillales",1,0.000236462520690471,0.916292267675573
"Cfb","Order","leptospirales","sphingobacteriales",1,0.000236462520690471,0.916528730196264
"Cfb","Order","1","15",1,0.000236462520690471,0.916765192716954
"Cfb","Order","1","iib",1,0.000236462520690471,0.917001655237645
"Cfb","Order","b07_wmsp1","opitutales",1,0.000236462520690471,0.917238117758335
"Cfb","Order","b07_wmsp1","sphingomonadales",1,0.000236462520690471,0.917474580279026
"Cfb","Order","acidobacteriales","b07_wmsp1",1,0.000236462520690471,0.917711042799716
"Cfb","Order","acidobacteriales","sphingobacteriales",1,0.000236462520690471,0.917947505320407
"Cfb","Order","rb41","rhodospirillales",1,0.000236462520690471,0.918183967841097
"Cfb","Order","a21b","bdellovibrionales",1,0.000236462520690471,0.918420430361788
"Cfb","Order","bdellovibrionales","solirubrobacterales",1,0.000236462520690471,0.918656892882478
"Cfb","Order","acidimicrobiales","bdellovibrionales",1,0.000236462520690471,0.918893355403169
"Cfb","Order","actinomycetales","bdellovibrionales",1,0.000236462520690471,0.919129817923859
"Cfb","Order","acidimicrobiales","agg27",1,0.000236462520690471,0.919366280444549
"Cfb","Order","acidimicrobiales","ellin6513",1,0.000236462520690471,0.91960274296524
"Cfb","Order","chthoniobacterales","ellin6067",1,0.000236462520690471,0.91983920548593
"Cfb","Order","ellin6067","mnd1",1,0.000236462520690471,0.920075668006621
"Cfb","Order","akyg885","rb41",1,0.000236462520690471,0.920312130527311
"Cfb","Order","gaiellales","h39",1,0.000236462520690471,0.920548593048002
"Cfb","Order","15","akyg885",1,0.000236462520690471,0.920785055568692
"Cfb","Order","ccu21","wd2101",1,0.000236462520690471,0.921021518089383
"Cfb","Order","mnd1","wd2101",1,0.000236462520690471,0.921257980610073
"Cfb","Order","agg27","pirellulales",1,0.000236462520690471,0.921494443130764
"Cfb","Order","pedosphaerales","thiotrichales",1,0.000236462520690471,0.921730905651454
"Cfb","Order","cytophagales","rhodospirillales",1,0.000236462520690471,0.921967368172145
"Cfb","Order","bdellovibrionales","gemmatales",1,0.000236462520690471,0.922203830692835
"Cfb","Order","bdellovibrionales","mnd1",1,0.000236462520690471,0.922440293213526
"Cfb","Order","acidobacteriales","nitrospirales",1,0.000236462520690471,0.922676755734216
"Cfb","Order","desulfuromonadales","verrucomicrobiales",1,0.000236462520690471,0.922913218254907
"Cfb","Order","chthoniobacterales","chthoniobacterales",1,0.000236462520690471,0.923149680775597
"Cfb","Order","planctomycetales","roseiflexales",1,0.000236462520690471,0.923386143296288
"Cfb","Order","cytophagales","roseiflexales",1,0.000236462520690471,0.923622605816978
"Cfb","Order","roseiflexales","xanthomonadales",1,0.000236462520690471,0.923859068337669
"Cfb","Order","pedosphaerales","roseiflexales",1,0.000236462520690471,0.924095530858359
"Cfb","Order","gaiellales","roseiflexales",1,0.000236462520690471,0.924331993379049
"Cfb","Order","acidimicrobiales","sphingobacteriales",1,0.000236462520690471,0.92456845589974
"Cfb","Order","acidimicrobiales","iib",1,0.000236462520690471,0.92480491842043
"Cfb","Order","1","107",1,0.000236462520690471,0.925041380941121
"Cfb","Order","chthoniobacterales","stramenopiles",1,0.000236462520690471,0.925277843461811
"Cfb","Order","fac88","stramenopiles",1,0.000236462520690471,0.925514305982502
"Cfb","Order","solibacterales","stramenopiles",1,0.000236462520690471,0.925750768503192
"Cfb","Order","leptospirales","stramenopiles",1,0.000236462520690471,0.925987231023883
"Cfb","Order","flavobacteriales","rhizobiales",1,0.000236462520690471,0.926223693544573
"Cfb","Order","flavobacteriales","rb41",1,0.000236462520690471,0.926460156065264
"Cfb","Order","chthoniobacterales","flavobacteriales",1,0.000236462520690471,0.926696618585954
"Cfb","Order","flavobacteriales","sphingobacteriales",1,0.000236462520690471,0.926933081106645
"Cfb","Order","planctomycetales","saprospirales",1,0.000236462520690471,0.927169543627335
"Cfb","Order","acidobacteriales","planctomycetales",1,0.000236462520690471,0.927406006148025
"Cfb","Order","bdellovibrionales","rhizobiales",1,0.000236462520690471,0.927642468668716
"Cfb","Order","dh61","iib",1,0.000236462520690471,0.927878931189406
"Cfb","Order","dh61","saprospirales",1,0.000236462520690471,0.928115393710097
"Cfb","Order","18","dh61",1,0.000236462520690471,0.928351856230787
"Cfb","Order","a21b","pirellulales",1,0.000236462520690471,0.928588318751478
"Cfb","Order","acidobacteriales","roseiflexales",1,0.000236462520690471,0.928824781272168
"Cfb","Order","fac88","roseiflexales",1,0.000236462520690471,0.929061243792859
"Cfb","Order","roseiflexales","saprospirales",1,0.000236462520690471,0.929297706313549
"Cfb","Order","roseiflexales","sphingobacteriales",1,0.000236462520690471,0.92953416883424
"Cfb","Order","actinomycetales","ccu21",1,0.000236462520690471,0.92977063135493
"Cfb","Order","actinomycetales","ellin6513",1,0.000236462520690471,0.930007093875621
"Cfb","Order","a21b","rb41",1,0.000236462520690471,0.930243556396311
"Cfb","Order","ellin5290","rb41",1,0.000236462520690471,0.930480018917002
"Cfb","Order","agg27","cytophagales",1,0.000236462520690471,0.930716481437692
"Cfb","Order","bacillales","sphingobacteriales",1,0.000236462520690471,0.930952943958383
"Cfb","Order","bacillales","cytophagales",1,0.000236462520690471,0.931189406479073
"Cfb","Order","ellin329","myxococcales",1,0.000236462520690471,0.931425868999763
"Cfb","Order","akyg885","cytophagales",1,0.000236462520690471,0.931662331520454
"Cfb","Order","cytophagales","stramenopiles",1,0.000236462520690471,0.931898794041144
"Cfb","Order","chthoniobacterales","ld1",1,0.000236462520690471,0.932135256561835
"Cfb","Order","nitrospirales","rhizobiales",1,0.000236462520690471,0.932371719082525
"Cfb","Order","envops12","opitutales",1,0.000236462520690471,0.932608181603216
"Cfb","Order","pseudomonadales","sphingobacteriales",1,0.000236462520690471,0.932844644123906
"Cfb","Order","b97","rhodospirillales",1,0.000236462520690471,0.933081106644597
"Cfb","Order","rhodospirillales","roseiflexales",1,0.000236462520690471,0.933317569165287
"Cfb","Order","chthoniobacterales","sva0725",1,0.000236462520690471,0.933554031685978
"Cfb","Order","acidimicrobiales","sva0725",1,0.000236462520690471,0.933790494206668
"Cfb","Order","actinomycetales","dh61",1,0.000236462520690471,0.934026956727359
"Cfb","Order","b07_wmsp1","pedosphaerales",1,0.000236462520690471,0.934263419248049
"Cfb","Order","b07_wmsp1","gaiellales",1,0.000236462520690471,0.93449988176874
"Cfb","Order","b07_wmsp1","b07_wmsp1",1,0.000236462520690471,0.93473634428943
"Cfb","Order","b07_wmsp1","syntrophobacterales",1,0.000236462520690471,0.934972806810121
"Cfb","Order","gemmatales","streptophyta",1,0.000236462520690471,0.935209269330811
"Cfb","Order","acidimicrobiales","streptophyta",1,0.000236462520690471,0.935445731851502
"Cfb","Order","solirubrobacterales","streptophyta",1,0.000236462520690471,0.935682194372192
"Cfb","Order","streptophyta","unassigned",1,0.000236462520690471,0.935918656892883
"Cfb","Order","sphingobacteriales","streptophyta",1,0.000236462520690471,0.936155119413573
"Cfb","Order","pedosphaerales","streptophyta",1,0.000236462520690471,0.936391581934263
"Cfb","Order","myxococcales","streptophyta",1,0.000236462520690471,0.936628044454954
"Cfb","Order","nitrospirales","verrucomicrobiales",1,0.000236462520690471,0.936864506975644
"Cfb","Order","15","20",1,0.000236462520690471,0.937100969496335
"Cfb","Order","ellin329","rhodobacterales",1,0.000236462520690471,0.937337432017025
"Cfb","Order","rhodobacterales","rhodobacterales",1,0.000236462520690471,0.937573894537716
"Cfb","Order","htcc2188","sphingobacteriales",1,0.000236462520690471,0.937810357058406
"Cfb","Order","htcc2188","nitrospirales",1,0.000236462520690471,0.938046819579097
"Cfb","Order","agg27","htcc2188",1,0.000236462520690471,0.938283282099787
"Cfb","Order","htcc2188","planctomycetales",1,0.000236462520690471,0.938519744620478
"Cfb","Order","htcc2188","rhizobiales",1,0.000236462520690471,0.938756207141168
"Cfb","Order","b07_wmsp1","bacillales",1,0.000236462520690471,0.938992669661859
"Cfb","Order","bacillales","myxococcales",1,0.000236462520690471,0.939229132182549
"Cfb","Order","akyg885","gemmatimonadales",1,0.000236462520690471,0.93946559470324
"Cfb","Order","15","gemmatimonadales",1,0.000236462520690471,0.93970205722393
"Cfb","Order","b97","gemmatimonadales",1,0.000236462520690471,0.939938519744621
"Cfb","Order","gemmatimonadales","rb41",1,0.000236462520690471,0.940174982265311
"Cfb","Order","gemmatimonadales","roseiflexales",1,0.000236462520690471,0.940411444786001
"Cfb","Order","gemmatimonadales","solirubrobacterales",1,0.000236462520690471,0.940647907306692
"Cfb","Order","258ds10","rhodospirillales",1,0.000236462520690471,0.940884369827382
"Cfb","Order","myxococcales","n1423wl",1,0.000236462520690471,0.941120832348073
"Cfb","Order","87","fac88",1,0.000236462520690471,0.941357294868763
"Cfb","Order","107","87",1,0.000236462520690471,0.941593757389454
"Cfb","Order","57","87",1,0.000236462520690471,0.941830219910144
"Cfb","Order","opitutales","rb41",1,0.000236462520690471,0.942066682430835
"Cfb","Order","flavobacteriales","pirellulales",1,0.000236462520690471,0.942303144951525
"Cfb","Order","acidimicrobiales","sphingomonadales",1,0.000236462520690471,0.942539607472216
"Cfb","Order","n1423wl","sphingobacteriales",1,0.000236462520690471,0.942776069992906
"Cfb","Order","1","envops12",1,0.000236462520690471,0.943012532513597
"Cfb","Order","1","flavobacteriales",1,0.000236462520690471,0.943248995034287
"Cfb","Order","solibacterales","sphingomonadales",1,0.000236462520690471,0.943485457554977
"Cfb","Order","mariprofundales","xanthomonadales",1,0.000236462520690471,0.943721920075668
"Cfb","Order","15","84",1,0.000236462520690471,0.943958382596358
"Cfb","Order","ccm11a","mnd1",1,0.000236462520690471,0.944194845117049
"Cfb","Order","mnd1","sphingobacteriales",1,0.000236462520690471,0.944431307637739
"Cfb","Order","leptospirales","mnd1",1,0.000236462520690471,0.94466777015843
"Cfb","Order","1","mnd1",1,0.000236462520690471,0.94490423267912
"Cfb","Order","rhodobacterales","rhodospirillales",1,0.000236462520690471,0.945140695199811
"Cfb","Order","ccu21","rhodobacterales",1,0.000236462520690471,0.945377157720501
"Cfb","Order","mnd1","rhodobacterales",1,0.000236462520690471,0.945613620241192
"Cfb","Order","ccu21","pedosphaerales",1,0.000236462520690471,0.945850082761882
"Cfb","Order","107","fac88",1,0.000236462520690471,0.946086545282573
"Cfb","Order","dh61","rhodospirillales",1,0.000236462520690471,0.946323007803263
"Cfb","Order","rhodospirillales","sva0725",1,0.000236462520690471,0.946559470323954
"Cfb","Order","chthoniobacterales","ellin329",1,0.000236462520690471,0.946795932844644
"Cfb","Order","burkholderiales","chthoniobacterales",1,0.000236462520690471,0.947032395365335
"Cfb","Order","15","h39",1,0.000236462520690471,0.947268857886025
"Cfb","Order","sbr1031","xanthomonadales",1,0.000236462520690471,0.947505320406716
"Cfb","Order","rhizobiales","verrucomicrobiales",1,0.000236462520690471,0.947741782927406
"Cfb","Order","n1423wl","sva0725",1,0.000236462520690471,0.947978245448097
"Cfb","Order","bdellovibrionales","solibacterales",1,0.000236462520690471,0.948214707968787
"Cfb","Order","b97","wd2101",1,0.000236462520690471,0.948451170489477
"Cfb","Order","roseiflexales","wd2101",1,0.000236462520690471,0.948687633010168
"Cfb","Order","3","acidimicrobiales",1,0.000236462520690471,0.948924095530858
"Cfb","Order","3","acidobacteriales",1,0.000236462520690471,0.949160558051549
"Cfb","Order","b97","myxococcales",1,0.000236462520690471,0.949397020572239
"Cfb","Order","caulobacterales","solibacterales",1,0.000236462520690471,0.94963348309293
"Cfb","Order","bacillales","rhizobiales",1,0.000236462520690471,0.94986994561362
"Cfb","Order","h39","pirellulales",1,0.000236462520690471,0.950106408134311
"Cfb","Order","gaiellales","pirellulales",1,0.000236462520690471,0.950342870655001
"Cfb","Order","gaiellales","gemmatales",1,0.000236462520690471,0.950579333175692
"Cfb","Order","gemmatales","sva0725",1,0.000236462520690471,0.950815795696382
"Cfb","Order","leptospirales","myxococcales",1,0.000236462520690471,0.951052258217073
"Cfb","Order","18","18",1,0.000236462520690471,0.951288720737763
"Cfb","Order","chthoniobacterales","syntrophobacterales",1,0.000236462520690471,0.951525183258454
"Cfb","Order","ellin329","gemmatimonadales",1,0.000236462520690471,0.951761645779144
"Cfb","Order","gemmatimonadales","xanthomonadales",1,0.000236462520690471,0.951998108299834
"Cfb","Order","stramenopiles","verrucomicrobiales",1,0.000236462520690471,0.952234570820525
"Cfb","Order","verrucomicrobiales","xanthomonadales",1,0.000236462520690471,0.952471033341215
"Cfb","Order","ellin6513","xanthomonadales",1,0.000236462520690471,0.952707495861906
"Cfb","Order","ellin6513","ellin6513",1,0.000236462520690471,0.952943958382596
"Cfb","Order","ellin6513","fimbriimonadales",1,0.000236462520690471,0.953180420903287
"Cfb","Order","b07_wmsp1","ellin6513",1,0.000236462520690471,0.953416883423977
"Cfb","Order","1","actinomycetales",1,0.000236462520690471,0.953653345944668
"Cfb","Order","saprospirales","syntrophobacterales",1,0.000236462520690471,0.953889808465358
"Cfb","Order","258ds10","saprospirales",1,0.000236462520690471,0.954126270986049
"Cfb","Order","a21b","opitutales",1,0.000236462520690471,0.954362733506739
"Cfb","Order","dh61","opitutales",1,0.000236462520690471,0.95459919602743
"Cfb","Order","ellin329","pedosphaerales",1,0.000236462520690471,0.95483565854812
"Cfb","Order","clostridiales","xanthomonadales",1,0.000236462520690471,0.955072121068811
"Cfb","Order","clostridiales","gemmatales",1,0.000236462520690471,0.955308583589501
"Cfb","Order","clostridiales","rb41",1,0.000236462520690471,0.955545046110192
"Cfb","Order","clostridiales","pirellulales",1,0.000236462520690471,0.955781508630882
"Cfb","Order","sphingomonadales","syntrophobacterales",1,0.000236462520690471,0.956017971151572
"Cfb","Order","desulfuromonadales","sphingomonadales",1,0.000236462520690471,0.956254433672263
"Cfb","Order","ccu21","solirubrobacterales",1,0.000236462520690471,0.956490896192953
"Cfb","Order","h39","solirubrobacterales",1,0.000236462520690471,0.956727358713644
"Cfb","Order","planctomycetales","solirubrobacterales",1,0.000236462520690471,0.956963821234334
"Cfb","Order","syntrophobacterales","wd2101",1,0.000236462520690471,0.957200283755025
"Cfb","Order","pseudomonadales","wd2101",1,0.000236462520690471,0.957436746275715
