"level","from","to","No of ClimateZones","ClimateZones"
"Family","bradyrhizobiaceae","micrococcaceae",8,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwc"
"Family","gemmatimonadaceae","solirubrobacteraceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","ellin6075","gemmatimonadaceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","gemmatimonadaceae","intrasporangiaceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","hyphomicrobiaceae","rhodobacteraceae",8,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwc"
"Family","pirellulaceae","rhodobacteraceae",8,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwc"
"Family","saprospiraceae","sphingomonadaceae",8,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF"
"Family","cellulomonadaceae","rhodobacteraceae",8,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwc"
"Family","cellulomonadaceae","ellin6075",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","acetobacteraceae","nitrospiraceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Family","nannocystaceae","oxalobacteraceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","hyphomicrobiaceae","streptococcaceae",8,"BSk, Cfa, Cfb, Dfb, Dfc, Dwc, EF, ET"
"Family","sphingomonadaceae","streptococcaceae",8,"BSk, Cfa, Cfb, Dfb, Dfc, Dwc, EF, ET"
"Family","gemmatimonadaceae","pseudonocardiaceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","gemmataceae","gemmatimonadaceae",8,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","om27","verrucomicrobiaceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Family","bacteriovoracaceae","dolo_23",8,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF"
"Family","nitrospiraceae","rubrobacteraceae",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Family","s47","unassigned",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","nostocaceae","unassigned",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","gemmataceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","pirellulaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","a4b","saprospiraceae",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","ffch4570","planctomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","coxiellaceae","rhodospirillaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","c111","parachlamydiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","chthoniobacteraceae","nostocaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","acidobacteriaceae","coxiellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","eb1003","haliangiaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chitinophagaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","entotheonellaceae","saprospiraceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","iamiaceae","patulibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","patulibacteraceae","planctomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","ellin6075","moraxellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","entotheonellaceae","nitrospiraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","intrasporangiaceae","parachlamydiaceae",8,"Cfa, Cfb, Csa, Dfa, Dfb, Dfc, EF, ET"
"Family","opitutaceae","parachlamydiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","a4b","bryobacteraceae",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","paenibacillaceae","patulibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","kouleothrixaceae","sinobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","auto67_4w","iamiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","acetobacteraceae","nostocaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","nostocaceae","planctomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","cerasicoccaceae","comamonadaceae",8,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","cerasicoccaceae","xanthomonadaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","bryobacteraceae","cytophagaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Family","bdellovibrionaceae","eb1003",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","clostridiaceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","10","acetobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","bdellovibrionaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","erythrobacteraceae","intrasporangiaceae",8,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, EF"
"Family","alicyclobacillaceae","dolo_23",8,"Cfa, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","ffch4570","microbacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","frankiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","fimbriimonadaceae","pseudonocardiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","acidobacteriaceae","ffch4570",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","pseudonocardiaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","c111","solibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","bryobacteraceae","nitrospiraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Family","solibacteraceae","ud5",8,"Cfa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","microbacteriaceae","solirubrobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","parachlamydiaceae","streptomycetaceae",8,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","alcaligenaceae","parachlamydiaceae",8,"Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwc, ET"
"Family","flavobacteriaceae","solirubrobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","flavobacteriaceae","nannocystaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","ktedonobacteraceae","pseudonocardiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","parachlamydiaceae","pseudonocardiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","pseudonocardiaceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","pseudonocardiaceae","saprospiraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","nocardiaceae","sinobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","kouleothrixaceae","ud5",8,"Cfa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","auto67_4w","coxiellaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","coxiellaceae","isosphaeraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","coxiellaceae","ktedonobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","kouleothrixaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","bryobacteraceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","nitrospiraceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","oxalobacteraceae","pirellulaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","isosphaeraceae","microbacteriaceae",8,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","ktedonobacteraceae","nostocaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","nostocaceae","sinobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","bradyrhizobiaceae","nostocaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","nostocaceae","solibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","frankiaceae","pedosphaeraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","10","entotheonellaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","paenibacillaceae","sphingobacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","hyphomonadaceae","sphingobacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","leptospirillaceae","planctomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","aurantimonadaceae","coxiellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ud5","verrucomicrobiaceae",8,"Cfa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","eb1003","sphingomonadaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ktedonobacteraceae","streptomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin517","flavobacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","flammeovirgaceae","sphingomonadaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","nocardiaceae","sphingomonadaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","eb1003","mycobacteriaceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","patulibacteraceae","sphingobacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chthonomonadaceae","oxalobacteraceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","cerasicoccaceae","peptococcaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","coxiellaceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","nostocaceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","cryomorphaceae","flammeovirgaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","eb1003","opitutaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","paenibacillaceae","verrucomicrobiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","cryomorphaceae","ellin5301",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","clostridiaceae","sphingomonadaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","cellulomonadaceae","solibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","dolo_23","nocardiaceae",8,"Cfa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","c111","pedosphaeraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","aurantimonadaceae","ffch4570",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ffch4570","nitrospiraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","gemmataceae","saprospiraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","moraxellaceae","procabacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","geobacteraceae","solibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","ellin5301","kineosporiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","acetobacteraceae","kineosporiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","chthoniobacteraceae","geobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","caulobacteraceae","streptosporangiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","cytophagaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","ellin515","geobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","paenibacillaceae","peptococcaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","akiw874","geobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","akiw874","solibacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","akiw874","planctomycetaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","bacteriovoracaceae","iamiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","planctomycetaceae","pseudomonadaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","41b","flavobacteriaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","41b","ellin5301",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","gemmatimonadaceae","microbacteriaceae",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","acetobacteraceae","geodermatophilaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","acidobacteriaceae","c111",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, EF, ET"
"Family","bryobacteraceae","pirellulaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","htcc2089","pedosphaeraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","htcc2089","leptospirillaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","iamiaceae","ktedonobacteraceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","coxiellaceae","iamiaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","flammeovirgaceae","opitutaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","auto67_4w","flammeovirgaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","flammeovirgaceae","koribacteraceae",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","opitutaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","hyphomonadaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bdellovibrionaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","nitrospiraceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","coxiellaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chthonomonadaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","nocardioidaceae","s47",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","s47","xanthomonadaceae",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","isosphaeraceae","leptospirillaceae",8,"Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","haliangiaceae","moraxellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","iamiaceae","moraxellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","dolo_23","moraxellaceae",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Family","eb1003","kouleothrixaceae",8,"Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","10","eb1003",8,"Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","acidobacteriaceae","oxalobacteraceae",8,"Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","thermogemmatisporaceae","unassigned",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","pelobacteraceae","unassigned",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","thermomonosporaceae","unassigned",7,"Af, Am, BSk, Cfa, Cfb, Csa, Csb"
"Family","unassigned","veillonellaceae",7,"Af, Cfa, Cfb, Dfb, Dfc, EF, ET"
"Family","caulobacteraceae","ellin515",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Family","gaiellaceae","ktedonobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dwb"
"Family","geobacteraceae","pelobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","oxalobacteraceae","polyangiaceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","intrasporangiaceae","oxalobacteraceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb"
"Family","caulobacteraceae","clostridiaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc"
"Family","opitutaceae","pelobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","polyangiaceae","rhodobiaceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","ellin515","spirochaetaceae",7,"Af, Aw, Cfa, Cfb, Csb, Dfc, ET"
"Family","koribacteraceae","micromonosporaceae",7,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dwb"
"Family","clostridiaceae","veillonellaceae",7,"Af, Cfa, Cfb, Dfb, Dfc, EF, ET"
"Family","solibacteraceae","thermogemmatisporaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","koribacteraceae","thermogemmatisporaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","acetobacteraceae","gemmataceae",7,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc"
"Family","acetobacteraceae","opitutaceae",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Family","cytophagaceae","peptostreptococcaceae",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Family","cytophagaceae","pelobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","mb2424","rubrobacteraceae",7,"Af, Am, BSk, Cfa, Cfb, Dwc, EF"
"Family","actinospicaceae","auto67_4w",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Family","rhizobiaceae","rhodospirillaceae",7,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dwc"
"Family","pirellulaceae","thermomonosporaceae",7,"Af, Am, BSk, Cfa, Cfb, Csa, Csb"
"Family","actinosynnemataceae","ellin517",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","actinosynnemataceae","myxococcaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","acidobacteriaceae","actinosynnemataceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","oxalobacteraceae","sinobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Family","intrasporangiaceae","myxococcaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","actinosynnemataceae","xanthomonadaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","geodermatophilaceae","koribacteraceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb"
"Family","ellin517","nitrospiraceae",7,"Af, Cfa, Cfb, Csa, Csb, Dfb, Dwc"
"Family","peptostreptococcaceae","ruminococcaceae",7,"Af, Am, Cfa, Cfb, Dfb, Dfc, EF"
"Family","acetobacteraceae","pelobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","a4b","frankiaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Family","koribacteraceae","kpj58rc",7,"Af, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Family","akiw874","phyllobacteriaceae",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Family","methylocystaceae","nitrospiraceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfc"
"Family","haliangiaceae","rhodobiaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb"
"Family","burkholderiaceae","methylocystaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dwb"
"Family","conexibacteraceae","micrococcaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfc"
"Family","actinosynnemataceae","nocardioidaceae",7,"Af, Cfa, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","gemmataceae","oc28",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Family","oc28","pirellulaceae",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Family","ffch4570","mycobacteriaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfc"
"Family","ffch4570","nannocystaceae",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfc"
"Family","caldilineaceae","gemmataceae",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Family","isosphaeraceae","xanthobacteraceae",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","ffch4570","rubrobacteraceae",7,"Af, Am, BSk, Cfa, Cfb, Csb, Dwc"
"Family","caulobacteraceae","om27",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, ET"
"Family","akiw874","om27",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Family","bradyrhizobiaceae","polyangiaceae",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Family","acetobacteraceae","veillonellaceae",7,"Af, Cfa, Cfb, Dfb, Dfc, EF, ET"
"Family","gemmataceae","phyllobacteriaceae",7,"Af, Am, Cfa, Cfb, Dfb, Dwb, Dwc"
"Family","ellin517","phyllobacteriaceae",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwb"
"Family","nitrospiraceae","streptosporangiaceae",7,"Af, Cfa, Cfb, Csa, Csb, Dfb, Dwc"
"Family","geodermatophilaceae","streptosporangiaceae",7,"Af, Am, Cfa, Cfb, Csa, Csb, Dfb"
"Family","intrasporangiaceae","methylocystaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb"
"Family","acetobacteraceae","intrasporangiaceae",7,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa"
"Family","intrasporangiaceae","micrococcaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb"
"Family","akiw874","streptomycetaceae",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Family","10","bdellovibrionaceae",7,"Af, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc"
"Family","koribacteraceae","weeksellaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dwb"
"Family","clostridiaceae","planctomycetaceae",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwc"
"Family","actinosynnemataceae","polyangiaceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","actinosynnemataceae","sinobacteraceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","actinosynnemataceae","pedosphaeraceae",7,"Af, Am, Cfa, Cfb, Csb, Dfc, Dwb"
"Family","bradyrhizobiaceae","microbacteriaceae",7,"Af, Cfa, Cfb, Csa, Dfb, Dfc, ET"
"Family","a4b","geobacteraceae",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Family","isosphaeraceae","opb35",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Family","erythrobacteraceae","streptosporangiaceae",7,"Af, Am, Cfa, Cfb, Csa, Dfa, Dfb"
"Family","sinobacteraceae","streptosporangiaceae",7,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa"
"Family","nakamurellaceae","nitrospiraceae",7,"Af, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Family","fimbriimonadaceae","geobacteraceae",7,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, ET"
"Family","caulobacteraceae","dolo_23",7,"Af, Cfa, Cfb, Csb, Dfa, Dfc, Dwc"
"Family","haliangiaceae","leptospiraceae",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Family","hyphomicrobiaceae","peptostreptococcaceae",7,"Af, BSk, Cfa, Cfb, Dfb, Dfc, Dwc"
"Family","geobacteraceae","xanthomonadaceae",7,"Af, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Family","actinosynnemataceae","planctomycetaceae",7,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dwc"
