"Cluster","level","name","N","Freq"
"6","Class","Gemmatimonadetes",14,0.0189
"6","Class","Spartobacteria",14,0.0189
"6","Class","Phycisphaerae",14,0.0189
"6","Class","Opitutae",12,0.0162
"6","Class","Saprospirae",12,0.0162
"6","Class","Chlamydiia",11,0.0149
"6","Class","Chloracidobacteria",10,0.0135
"6","Class","DA052",9,0.0122
"6","Class","iii1-8",9,0.0122
"6","Class","Planctomycetia",9,0.0122
"6","Class","Clostridia",8,0.0108
"6","Class","Acidobacteria-6",7,0.0095
"6","Class","Methylacidiphilae",6,0.0081
"6","Class","TK10",6,0.0081
"6","Class","Bacilli",6,0.0081
"6","Class","Chthonomonadetes",6,0.0081
"6","Class","Ellin6529",6,0.0081
"6","Class","vadinHA49",6,0.0081
"6","Class","Cytophagia",6,0.0081
"6","Class","Gemm-1",5,0.0068
"6","Class","ABS-6",5,0.0068
"6","Class","S085",4,0.0054
"6","Class","Acidobacteria-5",4,0.0054
"6","Class","Bacteroidia",4,0.0054
"6","Class","SJA-4",4,0.0054
"6","Class","Fibrobacteria",3,0.0041
"6","Class","TK17",3,0.0041
"6","Class","Ktedonobacteria",3,0.0041
"6","Class","SC3",3,0.0041
"6","Class","Armatimonadia",3,0.0041
"6","Class","JG37-AG-4",3,0.0041
"6","Class","Anaerolineae",3,0.0041
"6","Class","Sva0725",2,0.0027
"6","Class","SM2F11",2,0.0027
"6","Class","C0119",2,0.0027
"6","Class","Holophagae",2,0.0027
"6","Class","Chloroplast",2,0.0027
"6","Class","SJA-28",2,0.0027
"6","Class","TM1",2,0.0027
"6","Class","Gitt-GS-136",1,0.0014
"6","Class","SJA-176",1,0.0014
"6","Class","Verrucomicrobiae",1,0.0014
"6","Class","Spirochaetes",1,0.0014
"6","Class","ZB2",1,0.0014
"6","Class","PRR-12",1,0.0014
"6","Class","PRR-11",1,0.0014
"6","Class","ML635J-21",1,0.0014
"6","Class","4C0d-2",1,0.0014
"6","Class","BSV26",1,0.0014
"6","Class","Nitrospira",1,0.0014
"6","Class","koll11",1,0.0014
"6","Class","EC1113",1,0.0014
"6","Class","Fimbriimonadia",1,0.0014
"6","Order","unassigned",151,0.2043
"6","Order","Acidobacteriales",45,0.0609
"6","Order","Solibacterales",35,0.0474
"6","Order","Actinomycetales",29,0.0392
"6","Order","Myxococcales",28,0.0379
"6","Order","Rhodospirillales",26,0.0352
"6","Order","Acidimicrobiales",25,0.0338
"6","Order","Rhizobiales",21,0.0284
"6","Order","Pedosphaerales",20,0.0271
"6","Order","Sphingobacteriales",19,0.0257
"6","Order","FAC88",18,0.0244
"6","Order","MIZ46",17,0.023
"6","Order","Solirubrobacterales",15,0.0203
"6","Order","Gaiellales",15,0.0203
"6","Order","Chthoniobacterales",14,0.0189
"6","Order","Opitutales",12,0.0162
"6","Order","Saprospirales",12,0.0162
"6","Order","Caulobacterales",11,0.0149
"6","Order","Chlamydiales",11,0.0149
"6","Order","Bdellovibrionales",10,0.0135
"6","Order","RB41",10,0.0135
"6","Order","Ellin6513",9,0.0122
"6","Order","Ellin329",9,0.0122
"6","Order","Xanthomonadales",8,0.0108
"6","Order","Clostridiales",8,0.0108
"6","Order","Planctomycetales",8,0.0108
"6","Order","Burkholderiales",7,0.0095
"6","Order","WD2101",7,0.0095
"6","Order","Bacillales",6,0.0081
"6","Order","Chthonomonadales",6,0.0081
"6","Order","Desulfuromonadales",6,0.0081
"6","Order","Cytophagales",6,0.0081
"6","Order","Ellin5290",5,0.0068
"6","Order","iii1-15",5,0.0068
"6","Order","Legionellales",5,0.0068
"6","Order","CPla-3",5,0.0068
"6","Order","S-BQ2-57",4,0.0054
"6","Order","B07_WMSP1",4,0.0054
"6","Order","Bacteroidales",4,0.0054
"6","Order","Sphingomonadales",4,0.0054
"6","Order","A21b",4,0.0054
"6","Order","Syntrophobacterales",3,0.0041
"6","Order","258ds10",3,0.0041
"6","Order","Ktedonobacterales",3,0.0041
"6","Order","SJA-36",3,0.0041
"6","Order","p04_C01",3,0.0041
"6","Order","FW68",3,0.0041
"6","Order","DS-18",3,0.0041
"6","Order","32-20",3,0.0041
"6","Order","DH61",3,0.0041
"6","Order","H39",3,0.0041
"6","Order","Methylacidiphilales",2,0.0027
"6","Order","JH-WHS99",2,0.0027
"6","Order","Sva0725",2,0.0027
"6","Order","CCU21",2,0.0027
"6","Order","Holophagales",2,0.0027
"6","Order","N1423WL",2,0.0027
"6","Order","AKYG885",2,0.0027
"6","Order","KD8-87",2,0.0027
"6","Order","MBNT15",1,0.0014
"6","Order","IS-44",1,0.0014
"6","Order","GAB-B06",1,0.0014
"6","Order","Verrucomicrobiales",1,0.0014
"6","Order","mle1-8",1,0.0014
"6","Order","Spirochaetales",1,0.0014
"6","Order","BD7-3",1,0.0014
"6","Order","Desulfobacterales",1,0.0014
"6","Order","Elusimicrobiales",1,0.0014
"6","Order","Sediment-1",1,0.0014
"6","Order","SC-I-84",1,0.0014
"6","Order","MND1",1,0.0014
"6","Order","Streptophyta",1,0.0014
"6","Order","mle1-48",1,0.0014
"6","Order","Procabacteriales",1,0.0014
"6","Order","MLE1-12",1,0.0014
"6","Order","VC38",1,0.0014
"6","Order","Phycisphaerales",1,0.0014
"6","Order","Nitrospirales",1,0.0014
"6","Order","Rickettsiales",1,0.0014
"6","Order","Gemmatimonadales",1,0.0014
"6","Order","Spirobacillales",1,0.0014
"6","Order","GIF10",1,0.0014
"6","Order","Stramenopiles",1,0.0014
"6","Order","Gemmatales",1,0.0014
"6","Order","IIb",1,0.0014
"6","Order","Fimbriimonadales",1,0.0014
"6","Order","Pseudomonadales",1,0.0014
"6","Order","Entotheonellales",1,0.0014
"6","Family","unassigned",387,0.5237
"6","Family","Koribacteraceae",30,0.0406
"6","Family","Solibacteraceae",15,0.0203
"6","Family","Rhodospirillaceae",15,0.0203
"6","Family","Acidobacteriaceae",15,0.0203
"6","Family","Chthoniobacteraceae",14,0.0189
"6","Family","Opitutaceae",12,0.0162
"6","Family","Caulobacteraceae",11,0.0149
"6","Family","Acetobacteraceae",10,0.0135
"6","Family","EB1017",10,0.0135
"6","Family","Sphingobacteriaceae",10,0.0135
"6","Family","Bdellovibrionaceae",9,0.0122
"6","Family","Gaiellaceae",9,0.0122
"6","Family","Chitinophagaceae",9,0.0122
"6","Family","Mycobacteriaceae",8,0.0108
"6","Family","Planctomycetaceae",8,0.0108
"6","Family","Hyphomicrobiaceae",8,0.0108
"6","Family","auto67_4W",6,0.0081
"6","Family","Myxococcaceae",6,0.0081
"6","Family","Parachlamydiaceae",6,0.0081
"6","Family","Xanthomonadaceae",6,0.0081
"6","Family","Chthonomonadaceae",6,0.0081
"6","Family","Geobacteraceae",6,0.0081
"6","Family","Coxiellaceae",5,0.0068
"6","Family","Clostridiaceae",5,0.0068
"6","Family","Haliangiaceae",5,0.0068
"6","Family","Ellin515",4,0.0054
"6","Family","Pedosphaeraceae",4,0.0054
"6","Family","FFCH4570",4,0.0054
"6","Family","Sphingomonadaceae",4,0.0054
"6","Family","Methylocystaceae",4,0.0054
"6","Family","Cytophagaceae",4,0.0054
"6","Family","EB1003",4,0.0054
"6","Family","Ellin6075",4,0.0054
"6","Family","Iamiaceae",3,0.0041
"6","Family","Comamonadaceae",3,0.0041
"6","Family","Ktedonobacteraceae",3,0.0041
"6","Family","Paenibacillaceae",3,0.0041
"6","Family","Bradyrhizobiaceae",3,0.0041
"6","Family","Conexibacteraceae",3,0.0041
"6","Family","0319-6G20",2,0.0027
"6","Family","Sinobacteraceae",2,0.0027
"6","Family","Oxalobacteraceae",2,0.0027
"6","Family","Actinospicaceae",2,0.0027
"6","Family","Pseudonocardiaceae",2,0.0027
"6","Family","Sporichthyaceae",2,0.0027
"6","Family","Holophagaceae",2,0.0027
"6","Family","Intrasporangiaceae",2,0.0027
"6","Family","Syntrophobacteraceae",2,0.0027
"6","Family","Syntrophorhabdaceae",1,0.0014
"6","Family","Solirubrobacteraceae",1,0.0014
"6","Family","Bacteriovoracaceae",1,0.0014
"6","Family","Veillonellaceae",1,0.0014
"6","Family","Verrucomicrobiaceae",1,0.0014
"6","Family","Nakamurellaceae",1,0.0014
"6","Family","Spirochaetaceae",1,0.0014
"6","Family","Frankiaceae",1,0.0014
"6","Family","Desulfobulbaceae",1,0.0014
"6","Family","Nannocystaceae",1,0.0014
"6","Family","PRR-10",1,0.0014
"6","Family","Rhizobiaceae",1,0.0014
"6","Family","Streptomycetaceae",1,0.0014
"6","Family","Peptococcaceae",1,0.0014
"6","Family","Alicyclobacillaceae",1,0.0014
"6","Family","Polyangiaceae",1,0.0014
"6","Family","Dolo_23",1,0.0014
"6","Family","Phyllobacteriaceae",1,0.0014
"6","Family","Ruminococcaceae",1,0.0014
"6","Family","Procabacteriaceae",1,0.0014
"6","Family","Streptosporangiaceae",1,0.0014
"6","Family","Burkholderiaceae",1,0.0014
"6","Family","Nitrospiraceae",1,0.0014
"6","Family","Microbacteriaceae",1,0.0014
"6","Family","AKIW874",1,0.0014
"6","Family","Ellin5301",1,0.0014
"6","Family","Flammeovirgaceae",1,0.0014
"6","Family","kpj58rc",1,0.0014
"6","Family","Isosphaeraceae",1,0.0014
"6","Family","Fimbriimonadaceae",1,0.0014
"6","Family","SB-1",1,0.0014
"6","Family","GZKB119",1,0.0014
"6","Family","Patulibacteraceae",1,0.0014
"6","Family","5B-12",1,0.0014
"6","Family","Bryobacteraceae",1,0.0014
"6","Family","Porphyromonadaceae",1,0.0014
"6","Family","Exiguobacteraceae",1,0.0014
"6","Family","Moraxellaceae",1,0.0014
"6","Family","C111",1,0.0014
"6","Family","Entotheonellaceae",1,0.0014
"6","Genus","unassigned",586,0.793
"6","Genus","Candidatus Solibacter",15,0.0203
"6","Genus","Candidatus Koribacter",9,0.0122
"6","Genus","Opitutus",9,0.0122
"6","Genus","Mycobacterium",8,0.0108
"6","Genus","Planctomyces",8,0.0108
"6","Genus","Bdellovibrio",6,0.0081
"6","Genus","Phenylobacterium",6,0.0081
"6","Genus","DA101",6,0.0081
"6","Genus","Rhodoplanes",6,0.0081
"6","Genus","Aquicella",5,0.0068
"6","Genus","Pedosphaera",4,0.0054
"6","Genus","Clostridium",4,0.0054
"6","Genus","Geobacter",4,0.0054
"6","Genus","Iamia",3,0.0041
"6","Genus","Candidatus Protochlamydia",3,0.0041
"6","Genus","Candidatus Xiphinematobacter",3,0.0041
"6","Genus","Bradyrhizobium",3,0.0041
"6","Genus","Ellin506",3,0.0041
"6","Genus","Pedobacter",2,0.0027
"6","Genus","Geothrix",2,0.0027
"6","Genus","Paenibacillus",2,0.0027
"6","Genus","Hyphomicrobium",2,0.0027
"6","Genus","Flavisolibacter",2,0.0027
"6","Genus","Sphingomonas",2,0.0027
"6","Genus","Dokdonella",2,0.0027
"6","Genus","Herminiimonas",1,0.0014
"6","Genus","Pelosinus",1,0.0014
"6","Genus","Pseudonocardia",1,0.0014
"6","Genus","Cohnella",1,0.0014
"6","Genus","Caloramator",1,0.0014
"6","Genus","Prosthecobacter",1,0.0014
"6","Genus","Desulfobulbus",1,0.0014
"6","Genus","Conexibacter",1,0.0014
"6","Genus","Mucilaginibacter",1,0.0014
"6","Genus","Corallococcus",1,0.0014
"6","Genus","Sporocytophaga",1,0.0014
"6","Genus","Rhizobium",1,0.0014
"6","Genus","Streptacidiphilus",1,0.0014
"6","Genus","Novosphingobium",1,0.0014
"6","Genus","Desulfosporosinus",1,0.0014
"6","Genus","Chthoniobacter",1,0.0014
"6","Genus","Acidopila",1,0.0014
"6","Genus","Alicyclobacillus",1,0.0014
"6","Genus","Myxococcus",1,0.0014
"6","Genus","Methylibium",1,0.0014
"6","Genus","Aminobacter",1,0.0014
"6","Genus","Streptosporangium",1,0.0014
"6","Genus","Burkholderia",1,0.0014
"6","Genus","Nitrospira",1,0.0014
"6","Genus","Salinibacterium",1,0.0014
"6","Genus","Edaphobacter",1,0.0014
"6","Genus","Acidicapsa",1,0.0014
"6","Genus","Reichenbachiella",1,0.0014
"6","Genus","Sporichthya",1,0.0014
"6","Genus","Fimbriimonas",1,0.0014
"6","Genus","Paludibacter",1,0.0014
"6","Genus","Acinetobacter",1,0.0014
"6","Genus","Haliangium",1,0.0014
"6","Genus","Janthinobacterium",1,0.0014
"6","Species","unassigned",726,0.9824
"6","Species","bowmanii",3,0.0041
"6","Species","celatum",1,0.0014
"6","Species","gracilis",1,0.0014
"6","Species","exiguus",1,0.0014
"6","Species","meridiei",1,0.0014
"6","Species","rosea",1,0.0014
"6","Species","pomorum",1,0.0014
"6","Species","butyricum",1,0.0014
"6","Species","bryophila",1,0.0014
"6","Species","borealis",1,0.0014
"6","Species","johnsonii",1,0.0014
