"Cluster","level","name","N","Freq"
"4","Order","Acidimicrobiales",8,0.0402
"4","Order","Burkholderiales",8,0.0402
"4","Order","Caulobacterales",7,0.0352
"4","Order","Xanthomonadales",6,0.0302
"4","Order","Verrucomicrobiales",6,0.0302
"4","Order","Solirubrobacterales",5,0.0251
"4","Order","iii1-15",4,0.0201
"4","Order","Flavobacteriales",4,0.0201
"4","Order","Sphingobacteriales",4,0.0201
"4","Order","Ellin6067",3,0.0151
"4","Order","Nitrospirales",3,0.0151
"4","Order","Solibacterales",3,0.0151
"4","Order","CCU21",3,0.0151
"4","Order","WD2101",2,0.0101
"4","Order","Pedosphaerales",2,0.0101
"4","Order","Cytophagales",2,0.0101
"4","Order","SC-I-84",2,0.0101
"4","Order","Gaiellales",2,0.0101
"4","Order","Gemmatimonadales",2,0.0101
"4","Order","Roseiflexales",2,0.0101
"4","Order","Pseudomonadales",2,0.0101
"4","Order","Myxococcales",2,0.0101
"4","Order","N1423WL",1,0.005
"4","Order","Syntrophobacterales",1,0.005
"4","Order","Acidobacteriales",1,0.005
"4","Order","MIZ46",1,0.005
"4","Order","WCHB1-50",1,0.005
"4","Order","H39",1,0.005
"4","Order","258ds10",1,0.005
"4","Order","Streptophyta",1,0.005
"4","Order","Rhodospirillales",1,0.005
"4","Order","Ellin329",1,0.005
"4","Order","Leptospirales",1,0.005
"4","Order","AKYG885",1,0.005
"4","Order","Pirellulales",1,0.005
"4","Order","Rhodobacterales",1,0.005
"4","Order","Bdellovibrionales",1,0.005
"4","Order","Opitutales",1,0.005
"4","Family","unassigned",66,0.3317
"4","Family","Chitinophagaceae",18,0.0905
"4","Family","Chthoniobacteraceae",8,0.0402
"4","Family","Sphingomonadaceae",8,0.0402
"4","Family","Nocardioidaceae",7,0.0352
"4","Family","Caulobacteraceae",7,0.0352
"4","Family","Verrucomicrobiaceae",6,0.0302
"4","Family","Comamonadaceae",6,0.0302
"4","Family","Ellin6075",6,0.0302
"4","Family","Xanthomonadaceae",4,0.0201
"4","Family","Mycobacteriaceae",3,0.0151
"4","Family","Saprospiraceae",3,0.0151
"4","Family","Nitrospiraceae",3,0.0151
"4","Family","Flavobacteriaceae",3,0.0151
"4","Family","Sinobacteraceae",2,0.0101
"4","Family","Oxalobacteraceae",2,0.0101
"4","Family","Cytophagaceae",2,0.0101
"4","Family","Beijerinckiaceae",2,0.0101
"4","Family","Iamiaceae",2,0.0101
"4","Family","Gaiellaceae",2,0.0101
"4","Family","Gemmatimonadaceae",2,0.0101
"4","Family","Kouleothrixaceae",2,0.0101
"4","Family","Hyphomicrobiaceae",2,0.0101
"4","Family","Pseudomonadaceae",2,0.0101
"4","Family","Haliangiaceae",2,0.0101
"4","Family","Sphingobacteriaceae",2,0.0101
"4","Family","EB1017",2,0.0101
"4","Family","Methylobacteriaceae",1,0.005
"4","Family","Syntrophobacteraceae",1,0.005
"4","Family","auto67_4W",1,0.005
"4","Family","Cellulomonadaceae",1,0.005
"4","Family","Koribacteraceae",1,0.005
"4","Family","Sporichthyaceae",1,0.005
"4","Family","Kineosporiaceae",1,0.005
"4","Family","Rhodobiaceae",1,0.005
"4","Family","Rhizobiaceae",1,0.005
"4","Family","Cryomorphaceae",1,0.005
"4","Family","Solibacteraceae",1,0.005
"4","Family","Microbacteriaceae",1,0.005
"4","Family","Rhodospirillaceae",1,0.005
"4","Family","mb2424",1,0.005
"4","Family","Bryobacteraceae",1,0.005
"4","Family","Solirubrobacteraceae",1,0.005
"4","Family","Micrococcaceae",1,0.005
"4","Family","Bradyrhizobiaceae",1,0.005
"4","Family","Leptospiraceae",1,0.005
"4","Family","Dolo_23",1,0.005
"4","Family","Pirellulaceae",1,0.005
"4","Family","Hyphomonadaceae",1,0.005
"4","Family","Nakamurellaceae",1,0.005
"4","Family","Bacteriovoracaceae",1,0.005
"4","Family","Opitutaceae",1,0.005
"4","Genus","unassigned",136,0.6834
"4","Genus","Flavisolibacter",4,0.0201
"4","Genus","Mycobacterium",3,0.0151
"4","Genus","DA101",3,0.0151
"4","Genus","Sphingomonas",3,0.0151
"4","Genus","Luteolibacter",3,0.0151
"4","Genus","Nitrospira",3,0.0151
"4","Genus","Flavobacterium",3,0.0151
"4","Genus","Segetibacter",2,0.0101
"4","Genus","Janthinobacterium",2,0.0101
"4","Genus","Kaistobacter",2,0.0101
"4","Genus","Iamia",2,0.0101
"4","Genus","Gemmatimonas",2,0.0101
"4","Genus","Mycoplana",2,0.0101
"4","Genus","Aeromicrobium",2,0.0101
"4","Genus","Pseudomonas",2,0.0101
"4","Genus","Chthoniobacter",2,0.0101
"4","Genus","Nocardioides",1,0.005
"4","Genus","Methylobacterium",1,0.005
"4","Genus","Cellulomonas",1,0.005
"4","Genus","Caulobacter",1,0.005
"4","Genus","Methylibium",1,0.005
"4","Genus","Novosphingobium",1,0.005
"4","Genus","Paucibacter",1,0.005
"4","Genus","Rhodoplanes",1,0.005
"4","Genus","Lysobacter",1,0.005
"4","Genus","Afifella",1,0.005
"4","Genus","Agrobacterium",1,0.005
"4","Genus","Niabella",1,0.005
"4","Genus","Pedobacter",1,0.005
"4","Genus","Asticcacaulis",1,0.005
"4","Genus","Hyphomicrobium",1,0.005
"4","Genus","Arthrobacter",1,0.005
"4","Genus","Prosthecobacter",1,0.005
"4","Genus","Bosea",1,0.005
"4","Genus","Turneriella",1,0.005
"4","Genus","Ellin506",1,0.005
"4","Genus","Phenylobacterium",1,0.005
"4","Genus","Dokdonella",1,0.005
"4","Genus","Opitutus",1,0.005
"4","Species","unassigned",190,0.9548
"4","Species","succinicans",2,0.0101
"4","Species","xylanilytica",1,0.005
"4","Species","henricii",1,0.005
"4","Species","wittichii",1,0.005
"4","Species","viridiflava",1,0.005
"4","Species","biprosthecium",1,0.005
"4","Species","psychrolactophilus",1,0.005
"4","Species","genosp.",1,0.005
"5","Kingdom","Bacteria",302,1
"5","Phylum","Proteobacteria",100,0.3311
"5","Phylum","Acidobacteria",51,0.1689
"5","Phylum","Actinobacteria",46,0.1523
"5","Phylum","Planctomycetes",26,0.0861
"5","Phylum","Bacteroidetes",25,0.0828
"5","Phylum","Verrucomicrobia",19,0.0629
"5","Phylum","Gemmatimonadetes",13,0.043
"5","Phylum","Chloroflexi",9,0.0298
"5","Phylum","Nitrospirae",4,0.0132
"5","Phylum","Firmicutes",3,0.0099
"5","Phylum","WS3",2,0.0066
"5","Phylum","Cyanobacteria",2,0.0066
"5","Phylum","Elusimicrobia",1,0.0033
"5","Phylum","unassigned",1,0.0033
"5","Class","Alphaproteobacteria",37,0.1225
"5","Class","Deltaproteobacteria",35,0.1159
"5","Class","Acidobacteria-6",19,0.0629
"5","Class","Actinobacteria",19,0.0629
"5","Class","Planctomycetia",18,0.0596
"5","Class","Thermoleophilia",15,0.0497
"5","Class","Chloracidobacteria",13,0.043
"5","Class","Betaproteobacteria",12,0.0397
"5","Class","Gammaproteobacteria",11,0.0364
"5","Class","Pedosphaerae",11,0.0364
"5","Class","Cytophagia",10,0.0331
"5","Class","Saprospirae",8,0.0265
"5","Class","Gemmatimonadetes",8,0.0265
"5","Class","unassigned",7,0.0232
"5","Class","Phycisphaerae",6,0.0199
"5","Class","Rubrobacteria",6,0.0199
"5","Class","Sphingobacteriia",5,0.0166
"5","Class","Solibacteres",5,0.0166
"5","Class","Nitrospira",4,0.0132
"5","Class","Sva0725",4,0.0132
"5","Class","Acidobacteria-5",4,0.0132
"5","Class","Opitutae",3,0.0099
"5","Class","iii1-8",3,0.0099
"5","Class","Spartobacteria",3,0.0099
"5","Class","S085",3,0.0099
"5","Class","Bacilli",3,0.0099
"5","Class","Acidimicrobiia",3,0.0099
"5","Class","MB-A2-108",3,0.0099
"5","Class","Gemm-1",2,0.0066
"5","Class","Verrucomicrobiae",2,0.0066
"5","Class","PRR-12",2,0.0066
"5","Class","Gemm-2",2,0.0066
"5","Class","TK10",2,0.0066
"5","Class","Ellin6529",2,0.0066
"5","Class","Anaerolineae",1,0.0033
"5","Class","vadinHA49",1,0.0033
"5","Class","4C0d-2",1,0.0033
"5","Class","Zetaproteobacteria",1,0.0033
"5","Class","OM190",1,0.0033
"5","Class","S035",1,0.0033
"5","Class","Elusimicrobia",1,0.0033
"5","Class","PAUC37f",1,0.0033
"5","Class","Gitt-GS-136",1,0.0033
"5","Class","Gemm-5",1,0.0033
"5","Class","Acidobacteriia",1,0.0033
"5","Class","Chloroplast",1,0.0033
"5","Order","unassigned",39,0.1291
"5","Order","Myxococcales",25,0.0828
"5","Order","Rhizobiales",17,0.0563
"5","Order","Actinomycetales",17,0.0563
"5","Order","iii1-15",15,0.0497
"5","Order","RB41",11,0.0364
"5","Order","Pedosphaerales",11,0.0364
"5","Order","Solirubrobacterales",10,0.0331
"5","Order","Pirellulales",10,0.0331
"5","Order","Cytophagales",10,0.0331
"5","Order","Saprospirales",8,0.0265
"5","Order","Sphingomonadales",7,0.0232
"5","Order","Xanthomonadales",7,0.0232
"5","Order","Rhodospirillales",7,0.0232
"5","Order","Rubrobacterales",6,0.0199
"5","Order","WD2101",5,0.0166
"5","Order","Gaiellales",5,0.0166
"5","Order","Sphingobacteriales",5,0.0166
"5","Order","Solibacterales",5,0.0166
"5","Order","Gemmatales",5,0.0166
"5","Order","Nitrospirales",4,0.0132
"5","Order","Sva0725",4,0.0132
"5","Order","MND1",4,0.0132
"5","Order","Syntrophobacterales",3,0.0099
"5","Order","Opitutales",3,0.0099
"5","Order","N1423WL",3,0.0099
"5","Order","DS-18",3,0.0099
"5","Order","Chthoniobacterales",3,0.0099
"5","Order","Pseudomonadales",3,0.0099
"5","Order","Burkholderiales",3,0.0099
"5","Order","Bacillales",3,0.0099
"5","Order","Acidimicrobiales",3,0.0099
"5","Order","0319-7L14",3,0.0099
"5","Order","Gemmatimonadales",2,0.0066
"5","Order","Verrucomicrobiales",2,0.0066
"5","Order","Sediment-1",2,0.0066
"5","Order","Entotheonellales",2,0.0066
"5","Order","AKYG885",2,0.0066
"5","Order","Micrococcales",2,0.0066
"5","Order","Planctomycetales",2,0.0066
"5","Order","NB1-j",2,0.0066
"5","Order","SBR1031",1,0.0033
"5","Order","Ellin329",1,0.0033
"5","Order","SC-I-84",1,0.0033
"5","Order","Caulobacterales",1,0.0033
"5","Order","DH61",1,0.0033
"5","Order","MLE1-12",1,0.0033
"5","Order","Mariprofundales",1,0.0033
"5","Order","CL500-15",1,0.0033
"5","Order","IIb",1,0.0033
"5","Order","Rhodobacterales",1,0.0033
"5","Order","DS-100",1,0.0033
"5","Order","PK29",1,0.0033
"5","Order","CCU21",1,0.0033
"5","Order","Phycisphaerales",1,0.0033
"5","Order","C114",1,0.0033
"5","Order","B97",1,0.0033
"5","Order","Thiotrichales",1,0.0033
"5","Order","Acidobacteriales",1,0.0033
"5","Order","Streptophyta",1,0.0033
"5","Family","unassigned",137,0.4536
"5","Family","Pirellulaceae",10,0.0331
"5","Family","Cytophagaceae",10,0.0331
"5","Family","Chitinophagaceae",7,0.0232
"5","Family","Sinobacteraceae",6,0.0199
"5","Family","Rubrobacteraceae",6,0.0199
"5","Family","Hyphomicrobiaceae",6,0.0199
"5","Family","Sphingomonadaceae",5,0.0166
"5","Family","Rhodospirillaceae",5,0.0166
"5","Family","Polyangiaceae",5,0.0166
"5","Family","Micromonosporaceae",5,0.0166
"5","Family","Gaiellaceae",5,0.0166
"5","Family","Ellin517",5,0.0166
"5","Family","Gemmataceae",5,0.0166
"5","Family","Bradyrhizobiaceae",4,0.0132
"5","Family","Haliangiaceae",4,0.0132
"5","Family","Ellin6075",4,0.0132
"5","Family","Syntrophobacteraceae",3,0.0099
"5","Family","Opitutaceae",3,0.0099
"5","Family","Chthoniobacteraceae",3,0.0099
"5","Family","Solirubrobacteraceae",3,0.0099
"5","Family","Ellin515",3,0.0099
"5","Family","Ellin5301",2,0.0066
"5","Family","0319-6A21",2,0.0066
"5","Family","Verrucomicrobiaceae",2,0.0066
"5","Family","Nitrospiraceae",2,0.0066
"5","Family","Erythrobacteraceae",2,0.0066
"5","Family","mb2424",2,0.0066
"5","Family","Pseudomonadaceae",2,0.0066
"5","Family","Comamonadaceae",2,0.0066
"5","Family","Entotheonellaceae",2,0.0066
"5","Family","Geodermatophilaceae",2,0.0066
"5","Family","RB40",2,0.0066
"5","Family","Nocardioidaceae",2,0.0066
"5","Family","Pseudonocardiaceae",2,0.0066
"5","Family","Planctomycetaceae",2,0.0066
"5","Family","Nannocystaceae",2,0.0066
"5","Family","Aurantimonadaceae",2,0.0066
"5","Family","Myxococcaceae",2,0.0066
"5","Family","A4b",1,0.0033
"5","Family","Intrasporangiaceae",1,0.0033
"5","Family","Bacillaceae",1,0.0033
"5","Family","Conexibacteraceae",1,0.0033
"5","Family","Dolo_23",1,0.0033
"5","Family","Caulobacteraceae",1,0.0033
"5","Family","Alicyclobacillaceae",1,0.0033
"5","Family","Mariprofundaceae",1,0.0033
"5","Family","Microbacteriaceae",1,0.0033
"5","Family","Xanthomonadaceae",1,0.0033
"5","Family","Kineosporiaceae",1,0.0033
"5","Family","Moraxellaceae",1,0.0033
"5","Family","Hyphomonadaceae",1,0.0033
"5","Family","C111",1,0.0033
"5","Family","Thermomonosporaceae",1,0.0033
"5","Family","Beijerinckiaceae",1,0.0033
"5","Family","Phyllobacteriaceae",1,0.0033
"5","Family","Actinosynnemataceae",1,0.0033
"5","Family","Rhizobiaceae",1,0.0033
"5","Family","NB1-i",1,0.0033
"5","Family","Piscirickettsiaceae",1,0.0033
"5","Family","OM27",1,0.0033
"5","Family","5B-12",1,0.0033
"5","Family","Koribacteraceae",1,0.0033
"5","Genus","unassigned",235,0.7781
"5","Genus","Kaistobacter",4,0.0132
"5","Genus","Rubrobacter",4,0.0132
"5","Genus","Balneimonas",4,0.0132
"5","Genus","Pirellula",4,0.0132
"5","Genus","Gemmata",4,0.0132
"5","Genus","Steroidobacter",3,0.0099
"5","Genus","Rhodoplanes",3,0.0099
"5","Genus","Opitutus",2,0.0066
"5","Genus","Flavisolibacter",2,0.0066
"5","Genus","Nitrospira",2,0.0066
"5","Genus","Pseudomonas",2,0.0066
"5","Genus","Virgisporangium",2,0.0066
"5","Genus","Skermanella",2,0.0066
"5","Genus","Pseudonocardia",2,0.0066
"5","Genus","Planctomyces",2,0.0066
"5","Genus","Plesiocystis",2,0.0066
"5","Genus","Dactylosporangium",1,0.0033
"5","Genus","Candidatus Xiphinematobacter",1,0.0033
"5","Genus","A17",1,0.0033
"5","Genus","Adhaeribacter",1,0.0033
"5","Genus","Pilimelia",1,0.0033
"5","Genus","Phenylobacterium",1,0.0033
"5","Genus","Nocardioides",1,0.0033
"5","Genus","DA101",1,0.0033
"5","Genus","Alicyclobacillus",1,0.0033
"5","Genus","Agromyces",1,0.0033
"5","Genus","Luteimonas",1,0.0033
"5","Genus","Devosia",1,0.0033
"5","Genus","Dyadobacter",1,0.0033
"5","Genus","Acinetobacter",1,0.0033
"5","Genus","Actinomadura",1,0.0033
"5","Genus","Phyllobacterium",1,0.0033
"5","Genus","Saccharothrix",1,0.0033
"5","Genus","Agrobacterium",1,0.0033
"5","Genus","Rubrivivax",1,0.0033
"5","Genus","Corallococcus",1,0.0033
"5","Genus","Kribbella",1,0.0033
"5","Genus","Pedomicrobium",1,0.0033
"5","Genus","Candidatus Koribacter",1,0.0033
"5","Species","unassigned",296,0.9801
"5","Species","ochraceum",2,0.0066
"5","Species","halophobica",1,0.0033
"5","Species","johnsonii",1,0.0033
"5","Species","vinacea",1,0.0033
"5","Species","exiguus",1,0.0033
"6","Kingdom","Bacteria",17,1
"6","Phylum","Proteobacteria",9,0.5294
"6","Phylum","Acidobacteria",7,0.4118
"6","Phylum","Actinobacteria",1,0.0588
"6","Class","Alphaproteobacteria",6,0.3529
"6","Class","Acidobacteria-6",6,0.3529
"6","Class","Deltaproteobacteria",2,0.1176
"6","Class","Chloracidobacteria",1,0.0588
"6","Class","Acidimicrobiia",1,0.0588
"6","Class","Betaproteobacteria",1,0.0588
"6","Order","iii1-15",6,0.3529
"6","Order","Rhizobiales",4,0.2353
"6","Order","Syntrophobacterales",2,0.1176
"6","Order","Rhodobacterales",1,0.0588
"6","Order","unassigned",1,0.0588
"6","Order","RB41",1,0.0588
"6","Order","Acidimicrobiales",1,0.0588
"6","Order","Ellin6067",1,0.0588
"6","Family","unassigned",9,0.5294
"6","Family","Hyphomicrobiaceae",4,0.2353
"6","Family","Syntrophobacteraceae",2,0.1176
"6","Family","Hyphomonadaceae",1,0.0588
"6","Family","EB1017",1,0.0588
"6","Genus","unassigned",13,0.7647
"6","Genus","Rhodoplanes",2,0.1176
"6","Genus","Pedomicrobium",1,0.0588
"6","Genus","Devosia",1,0.0588
"6","Species","unassigned",17,1
"7","Kingdom","Bacteria",222,1
"7","Phylum","Proteobacteria",66,0.2973
"7","Phylum","Acidobacteria",61,0.2748
"7","Phylum","Actinobacteria",29,0.1306
"7","Phylum","Verrucomicrobia",17,0.0766
"7","Phylum","Planctomycetes",9,0.0405
"7","Phylum","Bacteroidetes",8,0.036
"7","Phylum","Chloroflexi",6,0.027
"7","Phylum","Gemmatimonadetes",5,0.0225
"7","Phylum","AD3",5,0.0225
"7","Phylum","unassigned",4,0.018
"7","Phylum","Elusimicrobia",4,0.018
"7","Phylum","Firmicutes",2,0.009
"7","Phylum","FCPU426",2,0.009
"7","Phylum","Spirochaetes",1,0.0045
"7","Phylum","TM6",1,0.0045
"7","Phylum","Chlorobi",1,0.0045
"7","Phylum","Armatimonadetes",1,0.0045
"7","Class","Alphaproteobacteria",26,0.1171
"7","Class","Acidobacteriia",26,0.1171
"7","Class","Deltaproteobacteria",16,0.0721
"7","Class","Betaproteobacteria",15,0.0676
"7","Class","Solibacteres",14,0.0631
"7","Class","Thermoleophilia",13,0.0586
"7","Class","unassigned",12,0.0541
"7","Class","Actinobacteria",12,0.0541
"7","Class","Pedosphaerae",11,0.0495
"7","Class","DA052",7,0.0315
"7","Class","Acidobacteria-5",6,0.027
"7","Class","Gammaproteobacteria",5,0.0225
"7","Class","Elusimicrobia",4,0.018
"7","Class","Spartobacteria",4,0.018
"7","Class","ABS-6",4,0.018
"7","Class","Planctomycetia",4,0.018
"7","Class","Phycisphaerae",3,0.0135
"7","Class","Cytophagia",3,0.0135
"7","Class","Chloracidobacteria",3,0.0135
"7","Class","Acidimicrobiia",3,0.0135
"7","Class","Saprospirae",3,0.0135
"7","Class","Gemmatimonadetes",3,0.0135
"7","Class","Gemm-1",2,0.009
"7","Class","Pla4",2,0.009
"7","Class","Bacilli",2,0.009
"7","Class","Opitutae",2,0.009
"7","Class","Ktedonobacteria",2,0.009
"7","Class","Acidobacteria-6",2,0.009
"7","Class","S085",1,0.0045
"7","Class","Ellin6529",1,0.0045
"7","Class","iii1-8",1,0.0045
"7","Class","Spirochaetes",1,0.0045
"7","Class","SJA-4",1,0.0045
"7","Class","JG37-AG-4",1,0.0045
"7","Class","TK10",1,0.0045
"7","Class","Anaerolineae",1,0.0045
"7","Class","Sphingobacteriia",1,0.0045
"7","Class","TM1",1,0.0045
"7","Class","MB-A2-108",1,0.0045
"7","Class","Fimbriimonadia",1,0.0045
"7","Class","Sva0725",1,0.0045
"7","Order","unassigned",43,0.1937
"7","Order","Acidobacteriales",26,0.1171
"7","Order","Solibacterales",14,0.0631
"7","Order","Actinomycetales",12,0.0541
"7","Order","Pedosphaerales",11,0.0495
"7","Order","Rhizobiales",11,0.0495
"7","Order","Gaiellales",10,0.045
"7","Order","Myxococcales",9,0.0405
"7","Order","Ellin6513",7,0.0315
"7","Order","Burkholderiales",6,0.027
"7","Order","Rhodospirillales",6,0.027
"7","Order","Syntrophobacterales",5,0.0225
"7","Order","FAC88",4,0.018
"7","Order","Chthoniobacterales",4,0.018
"7","Order","Xanthomonadales",4,0.018
"7","Order","MND1",3,0.0135
"7","Order","WD2101",3,0.0135
"7","Order","Solirubrobacterales",3,0.0135
"7","Order","Ellin329",3,0.0135
"7","Order","Cytophagales",3,0.0135
"7","Order","Acidimicrobiales",3,0.0135
"7","Order","Saprospirales",3,0.0135
"7","Order","RB41",2,0.009
"7","Order","A21b",2,0.009
"7","Order","Bacillales",2,0.009
"7","Order","Gemmatales",2,0.009
"7","Order","Opitutales",2,0.009
"7","Order","Ktedonobacterales",2,0.009
"7","Order","Planctomycetales",2,0.009
"7","Order","32-20",1,0.0045
"7","Order","Spirochaetales",1,0.0045
"7","Order","11-24",1,0.0045
"7","Order","NB1-j",1,0.0045
"7","Order","MIZ46",1,0.0045
"7","Order","B07_WMSP1",1,0.0045
"7","Order","H39",1,0.0045
"7","Order","Sphingobacteriales",1,0.0045
"7","Order","0319-7L14",1,0.0045
"7","Order","Fimbriimonadales",1,0.0045
"7","Order","Caulobacterales",1,0.0045
"7","Order","iii1-15",1,0.0045
"7","Order","Sva0725",1,0.0045
"7","Order","SC-I-84",1,0.0045
"7","Order","CCU21",1,0.0045
"7","Family","unassigned",99,0.4459
"7","Family","Koribacteraceae",23,0.1036
"7","Family","Solibacteraceae",10,0.045
"7","Family","Gaiellaceae",10,0.045
"7","Family","Hyphomicrobiaceae",6,0.027
"7","Family","Ellin515",5,0.0225
"7","Family","Rhodospirillaceae",5,0.0225
"7","Family","Burkholderiaceae",5,0.0225
"7","Family","Chthoniobacteraceae",4,0.018
"7","Family","Haliangiaceae",3,0.0135
"7","Family","Mycobacteriaceae",3,0.0135
"7","Family","Sinobacteraceae",3,0.0135
"7","Family","Cytophagaceae",3,0.0135
"7","Family","Chitinophagaceae",3,0.0135
"7","Family","Syntrophobacteraceae",3,0.0135
"7","Family","Acidobacteriaceae",3,0.0135
"7","Family","auto67_4W",2,0.009
"7","Family","Conexibacteraceae",2,0.009
"7","Family","EB1003",2,0.009
"7","Family","Opitutaceae",2,0.009
"7","Family","Ktedonobacteraceae",2,0.009
"7","Family","Ellin517",2,0.009
"7","Family","Planctomycetaceae",2,0.009
"7","Family","EB1017",2,0.009
"7","Family","Comamonadaceae",1,0.0045
"7","Family","Spirochaetaceae",1,0.0045
"7","Family","Streptomycetaceae",1,0.0045
"7","Family","Acetobacteraceae",1,0.0045
"7","Family","MND4",1,0.0045
"7","Family","Isosphaeraceae",1,0.0045
"7","Family","Nannocystaceae",1,0.0045
"7","Family","Xanthomonadaceae",1,0.0045
"7","Family","Micromonosporaceae",1,0.0045
"7","Family","Polyangiaceae",1,0.0045
"7","Family","Bacillaceae",1,0.0045
"7","Family","Fimbriimonadaceae",1,0.0045
"7","Family","Xanthobacteraceae",1,0.0045
"7","Family","Myxococcaceae",1,0.0045
"7","Family","Caulobacteraceae",1,0.0045
"7","Family","Gemmataceae",1,0.0045
"7","Family","Methylocystaceae",1,0.0045
"7","Family","Solirubrobacteraceae",1,0.0045
"7","Genus","unassigned",175,0.7883
"7","Genus","Candidatus Solibacter",9,0.0405
"7","Genus","Candidatus Koribacter",7,0.0315
"7","Genus","Rhodoplanes",5,0.0225
"7","Genus","DA101",4,0.018
"7","Genus","Burkholderia",4,0.018
"7","Genus","Mycobacterium",3,0.0135
"7","Genus","Opitutus",2,0.009
"7","Genus","Planctomyces",2,0.009
"7","Genus","Haliangium",1,0.0045
"7","Genus","Spirochaeta",1,0.0045
"7","Genus","Streptomyces",1,0.0045
"7","Genus","Nannocystis",1,0.0045
"7","Genus","Bacillus",1,0.0045
"7","Genus","Fimbriimonas",1,0.0045
"7","Genus","Salinispora",1,0.0045
"7","Genus","Labrys",1,0.0045
"7","Genus","Phenylobacterium",1,0.0045
"7","Genus","Gemmata",1,0.0045
"7","Genus","Hyphomicrobium",1,0.0045
"7","Species","unassigned",218,0.982
"7","Species","aurantia",1,0.0045
"7","Species","bryophila",1,0.0045
"7","Species","cereus",1,0.0045
"7","Species","celatum",1,0.0045
