"ClimateZone","Cluster","level","name","N","Freq"
"BSk","2","Order","Bacillales",1,0.037
"BSk","2","Order","CPla-3",1,0.037
"BSk","2","Order","Xanthomonadales",1,0.037
"BSk","2","Family","unassigned",10,0.3704
"BSk","2","Family","Chitinophagaceae",2,0.0741
"BSk","2","Family","Mycobacteriaceae",2,0.0741
"BSk","2","Family","Bradyrhizobiaceae",2,0.0741
"BSk","2","Family","Solibacteraceae",1,0.037
"BSk","2","Family","Ellin6075",1,0.037
"BSk","2","Family","Ellin517",1,0.037
"BSk","2","Family","Sphingobacteriaceae",1,0.037
"BSk","2","Family","Sphingomonadaceae",1,0.037
"BSk","2","Family","Pedosphaeraceae",1,0.037
"BSk","2","Family","0319-6G20",1,0.037
"BSk","2","Family","Hyphomicrobiaceae",1,0.037
"BSk","2","Family","Sinobacteraceae",1,0.037
"BSk","2","Family","Haliangiaceae",1,0.037
"BSk","2","Family","Streptomycetaceae",1,0.037
"BSk","2","Genus","unassigned",19,0.7037
"BSk","2","Genus","Mycobacterium",2,0.0741
"BSk","2","Genus","Bradyrhizobium",2,0.0741
"BSk","2","Genus","Candidatus Solibacter",1,0.037
"BSk","2","Genus","Pedosphaera",1,0.037
"BSk","2","Genus","Rhodoplanes",1,0.037
"BSk","2","Genus","Streptacidiphilus",1,0.037
"BSk","2","Species","unassigned",27,1
"BSk","3","Kingdom","Bacteria",47,1
"BSk","3","Phylum","Proteobacteria",18,0.383
"BSk","3","Phylum","Actinobacteria",8,0.1702
"BSk","3","Phylum","Bacteroidetes",6,0.1277
"BSk","3","Phylum","Firmicutes",5,0.1064
"BSk","3","Phylum","Planctomycetes",3,0.0638
"BSk","3","Phylum","Chloroflexi",2,0.0426
"BSk","3","Phylum","Acidobacteria",2,0.0426
"BSk","3","Phylum","Verrucomicrobia",1,0.0213
"BSk","3","Phylum","Nitrospirae",1,0.0213
"BSk","3","Phylum","Gemmatimonadetes",1,0.0213
"BSk","3","Class","Betaproteobacteria",7,0.1489
"BSk","3","Class","Deltaproteobacteria",6,0.1277
"BSk","3","Class","Actinobacteria",5,0.1064
"BSk","3","Class","Bacilli",3,0.0638
"BSk","3","Class","Alphaproteobacteria",3,0.0638
"BSk","3","Class","Thermoleophilia",3,0.0638
"BSk","3","Class","Saprospirae",3,0.0638
"BSk","3","Class","Clostridia",2,0.0426
"BSk","3","Class","Phycisphaerae",2,0.0426
"BSk","3","Class","Gammaproteobacteria",2,0.0426
"BSk","3","Class","Opitutae",1,0.0213
"BSk","3","Class","Ellin6529",1,0.0213
"BSk","3","Class","Solibacteres",1,0.0213
"BSk","3","Class","Cytophagia",1,0.0213
"BSk","3","Class","Nitrospira",1,0.0213
"BSk","3","Class","Flavobacteriia",1,0.0213
"BSk","3","Class","unassigned",1,0.0213
"BSk","3","Class","Gemmatimonadetes",1,0.0213
"BSk","3","Class","TK10",1,0.0213
"BSk","3","Class","vadinHA49",1,0.0213
"BSk","3","Class","Acidobacteria-5",1,0.0213
"BSk","3","Order","Actinomycetales",5,0.1064
"BSk","3","Order","Burkholderiales",4,0.0851
"BSk","3","Order","unassigned",4,0.0851
"BSk","3","Order","Bacillales",3,0.0638
"BSk","3","Order","Myxococcales",3,0.0638
"BSk","3","Order","Saprospirales",3,0.0638
"BSk","3","Order","Rhodospirillales",2,0.0426
"BSk","3","Order","Clostridiales",2,0.0426
"BSk","3","Order","WD2101",2,0.0426
"BSk","3","Order","Solirubrobacterales",2,0.0426
"BSk","3","Order","Syntrophobacterales",1,0.0213
"BSk","3","Order","Opitutales",1,0.0213
"BSk","3","Order","Rhizobiales",1,0.0213
"BSk","3","Order","Pseudomonadales",1,0.0213
"BSk","3","Order","Gaiellales",1,0.0213
"BSk","3","Order","Solibacterales",1,0.0213
"BSk","3","Order","Cytophagales",1,0.0213
"BSk","3","Order","Spirobacillales",1,0.0213
"BSk","3","Order","MND1",1,0.0213
"BSk","3","Order","Nitrospirales",1,0.0213
"BSk","3","Order","Desulfuromonadales",1,0.0213
"BSk","3","Order","Flavobacteriales",1,0.0213
"BSk","3","Order","Gemmatimonadales",1,0.0213
"BSk","3","Order","Rhodocyclales",1,0.0213
"BSk","3","Order","B07_WMSP1",1,0.0213
"BSk","3","Order","Enterobacteriales",1,0.0213
"BSk","3","Order","DH61",1,0.0213
"BSk","3","Family","unassigned",13,0.2766
"BSk","3","Family","Chitinophagaceae",3,0.0638
"BSk","3","Family","Clostridiaceae",2,0.0426
"BSk","3","Family","Comamonadaceae",2,0.0426
"BSk","3","Family","Oxalobacteraceae",2,0.0426
"BSk","3","Family","Syntrophobacteraceae",1,0.0213
"BSk","3","Family","Planococcaceae",1,0.0213
"BSk","3","Family","Rhodospirillaceae",1,0.0213
"BSk","3","Family","Opitutaceae",1,0.0213
"BSk","3","Family","Hyphomicrobiaceae",1,0.0213
"BSk","3","Family","Moraxellaceae",1,0.0213
"BSk","3","Family","Acetobacteraceae",1,0.0213
"BSk","3","Family","Myxococcaceae",1,0.0213
"BSk","3","Family","Gaiellaceae",1,0.0213
"BSk","3","Family","Geodermatophilaceae",1,0.0213
"BSk","3","Family","Cytophagaceae",1,0.0213
"BSk","3","Family","Pseudonocardiaceae",1,0.0213
"BSk","3","Family","Nitrospiraceae",1,0.0213
"BSk","3","Family","Micrococcaceae",1,0.0213
"BSk","3","Family","Geobacteraceae",1,0.0213
"BSk","3","Family","Weeksellaceae",1,0.0213
"BSk","3","Family","Ellin5301",1,0.0213
"BSk","3","Family","Rhodocyclaceae",1,0.0213
"BSk","3","Family","Haliangiaceae",1,0.0213
"BSk","3","Family","Enterobacteriaceae",1,0.0213
"BSk","3","Family","Conexibacteraceae",1,0.0213
"BSk","3","Family","Bacillaceae",1,0.0213
"BSk","3","Family","Intrasporangiaceae",1,0.0213
"BSk","3","Family","Mycobacteriaceae",1,0.0213
"BSk","3","Family","Alicyclobacillaceae",1,0.0213
"BSk","3","Genus","unassigned",29,0.617
"BSk","3","Genus","SMB53",1,0.0213
"BSk","3","Genus","Methylibium",1,0.0213
"BSk","3","Genus","Opitutus",1,0.0213
"BSk","3","Genus","Rhodoplanes",1,0.0213
"BSk","3","Genus","Acinetobacter",1,0.0213
"BSk","3","Genus","Clostridium",1,0.0213
"BSk","3","Genus","Hylemonella",1,0.0213
"BSk","3","Genus","Roseomonas",1,0.0213
"BSk","3","Genus","Adhaeribacter",1,0.0213
"BSk","3","Genus","Pseudonocardia",1,0.0213
"BSk","3","Genus","Arthrobacter",1,0.0213
"BSk","3","Genus","Geobacter",1,0.0213
"BSk","3","Genus","Chryseobacterium",1,0.0213
"BSk","3","Genus","Zoogloea",1,0.0213
"BSk","3","Genus","Flavisolibacter",1,0.0213
"BSk","3","Genus","Bacillus",1,0.0213
"BSk","3","Genus","Mycobacterium",1,0.0213
"BSk","3","Genus","Alicyclobacillus",1,0.0213
"BSk","3","Species","unassigned",44,0.9362
"BSk","3","Species","rhizosphaerae",1,0.0213
"BSk","3","Species","butyricum",1,0.0213
"BSk","3","Species","foraminis",1,0.0213
"BSk","4","Kingdom","Bacteria",99,1
"BSk","4","Phylum","Proteobacteria",32,0.3232
"BSk","4","Phylum","Actinobacteria",21,0.2121
"BSk","4","Phylum","Bacteroidetes",16,0.1616
"BSk","4","Phylum","Verrucomicrobia",10,0.101
"BSk","4","Phylum","Acidobacteria",8,0.0808
"BSk","4","Phylum","Chloroflexi",4,0.0404
"BSk","4","Phylum","FBP",3,0.0303
"BSk","4","Phylum","Gemmatimonadetes",2,0.0202
"BSk","4","Phylum","Planctomycetes",1,0.0101
"BSk","4","Phylum","Fibrobacteres",1,0.0101
"BSk","4","Phylum","Nitrospirae",1,0.0101
"BSk","4","Class","Alphaproteobacteria",15,0.1515
"BSk","4","Class","Actinobacteria",14,0.1414
"BSk","4","Class","Saprospirae",11,0.1111
"BSk","4","Class","Betaproteobacteria",11,0.1111
"BSk","4","Class","Thermoleophilia",5,0.0505
"BSk","4","Class","Chloracidobacteria",5,0.0505
"BSk","4","Class","Spartobacteria",5,0.0505
"BSk","4","Class","unassigned",4,0.0404
"BSk","4","Class","Gammaproteobacteria",4,0.0404
"BSk","4","Class","Acidobacteria-6",3,0.0303
"BSk","4","Class","Verrucomicrobiae",3,0.0303
"BSk","4","Class","Gemmatimonadetes",2,0.0202
"BSk","4","Class","Acidimicrobiia",2,0.0202
"BSk","4","Class","Deltaproteobacteria",2,0.0202
"BSk","4","Class","Sphingobacteriia",2,0.0202
"BSk","4","Class","Flavobacteriia",2,0.0202
"BSk","4","Class","Phycisphaerae",1,0.0101
"BSk","4","Class","S085",1,0.0101
"BSk","4","Class","Ellin6529",1,0.0101
"BSk","4","Class","Fibrobacteria",1,0.0101
"BSk","4","Class","Pedosphaerae",1,0.0101
"BSk","4","Class","TK10",1,0.0101
"BSk","4","Class","Gitt-GS-136",1,0.0101
"BSk","4","Class","Nitrospira",1,0.0101
"BSk","4","Class","Opitutae",1,0.0101
"BSk","4","Order","Actinomycetales",14,0.1414
"BSk","4","Order","Saprospirales",11,0.1111
"BSk","4","Order","unassigned",10,0.101
"BSk","4","Order","Burkholderiales",7,0.0707
"BSk","4","Order","Sphingomonadales",6,0.0606
"BSk","4","Order","Rhizobiales",5,0.0505
"BSk","4","Order","RB41",5,0.0505
"BSk","4","Order","Chthoniobacterales",5,0.0505
"BSk","4","Order","Caulobacterales",4,0.0404
"BSk","4","Order","Solirubrobacterales",4,0.0404
"BSk","4","Order","iii1-15",3,0.0303
"BSk","4","Order","Verrucomicrobiales",3,0.0303
"BSk","4","Order","Acidimicrobiales",2,0.0202
"BSk","4","Order","Xanthomonadales",2,0.0202
"BSk","4","Order","Pseudomonadales",2,0.0202
"BSk","4","Order","Myxococcales",2,0.0202
"BSk","4","Order","Sphingobacteriales",2,0.0202
"BSk","4","Order","Flavobacteriales",2,0.0202
"BSk","4","Order","N1423WL",1,0.0101
"BSk","4","Order","WD2101",1,0.0101
"BSk","4","Order","Gaiellales",1,0.0101
"BSk","4","Order","Gemmatimonadales",1,0.0101
"BSk","4","Order","Ellin6067",1,0.0101
"BSk","4","Order","258ds10",1,0.0101
"BSk","4","Order","Pedosphaerales",1,0.0101
"BSk","4","Order","AKYG885",1,0.0101
"BSk","4","Order","Nitrospirales",1,0.0101
"BSk","4","Order","Opitutales",1,0.0101
"BSk","4","Family","unassigned",26,0.2626
"BSk","4","Family","Chitinophagaceae",10,0.101
"BSk","4","Family","Nocardioidaceae",6,0.0606
"BSk","4","Family","Sphingomonadaceae",6,0.0606
"BSk","4","Family","Comamonadaceae",5,0.0505
"BSk","4","Family","Chthoniobacteraceae",5,0.0505
"BSk","4","Family","Caulobacteraceae",4,0.0404
"BSk","4","Family","Mycobacteriaceae",3,0.0303
"BSk","4","Family","Verrucomicrobiaceae",3,0.0303
"BSk","4","Family","Ellin6075",3,0.0303
"BSk","4","Family","Oxalobacteraceae",2,0.0202
"BSk","4","Family","Beijerinckiaceae",2,0.0202
"BSk","4","Family","Xanthomonadaceae",2,0.0202
"BSk","4","Family","Pseudomonadaceae",2,0.0202
"BSk","4","Family","Haliangiaceae",2,0.0202
"BSk","4","Family","Sphingobacteriaceae",2,0.0202
"BSk","4","Family","Flavobacteriaceae",2,0.0202
"BSk","4","Family","Cellulomonadaceae",1,0.0101
"BSk","4","Family","Saprospiraceae",1,0.0101
"BSk","4","Family","Gaiellaceae",1,0.0101
"BSk","4","Family","Sporichthyaceae",1,0.0101
"BSk","4","Family","Gemmatimonadaceae",1,0.0101
"BSk","4","Family","Rhizobiaceae",1,0.0101
"BSk","4","Family","Microbacteriaceae",1,0.0101
"BSk","4","Family","mb2424",1,0.0101
"BSk","4","Family","Hyphomicrobiaceae",1,0.0101
"BSk","4","Family","Micrococcaceae",1,0.0101
"BSk","4","Family","Bradyrhizobiaceae",1,0.0101
"BSk","4","Family","Dolo_23",1,0.0101
"BSk","4","Family","Nitrospiraceae",1,0.0101
"BSk","4","Family","Opitutaceae",1,0.0101
"BSk","4","Genus","unassigned",57,0.5758
"BSk","4","Genus","Flavisolibacter",4,0.0404
"BSk","4","Genus","Mycobacterium",3,0.0303
"BSk","4","Genus","Sphingomonas",2,0.0202
"BSk","4","Genus","Segetibacter",2,0.0202
"BSk","4","Genus","Janthinobacterium",2,0.0202
"BSk","4","Genus","Kaistobacter",2,0.0202
"BSk","4","Genus","Mycoplana",2,0.0202
"BSk","4","Genus","Pseudomonas",2,0.0202
"BSk","4","Genus","DA101",2,0.0202
"BSk","4","Genus","Flavobacterium",2,0.0202
"BSk","4","Genus","Nocardioides",1,0.0101
"BSk","4","Genus","Luteolibacter",1,0.0101
"BSk","4","Genus","Cellulomonas",1,0.0101
"BSk","4","Genus","Caulobacter",1,0.0101
"BSk","4","Genus","Methylibium",1,0.0101
"BSk","4","Genus","Lysobacter",1,0.0101
"BSk","4","Genus","Gemmatimonas",1,0.0101
"BSk","4","Genus","Agrobacterium",1,0.0101
"BSk","4","Genus","Aeromicrobium",1,0.0101
"BSk","4","Genus","Chthoniobacter",1,0.0101
"BSk","4","Genus","Pedobacter",1,0.0101
"BSk","4","Genus","Hyphomicrobium",1,0.0101
"BSk","4","Genus","Arthrobacter",1,0.0101
"BSk","4","Genus","Prosthecobacter",1,0.0101
"BSk","4","Genus","Bosea",1,0.0101
"BSk","4","Genus","Ellin506",1,0.0101
"BSk","4","Genus","Dokdonella",1,0.0101
"BSk","4","Genus","Nitrospira",1,0.0101
"BSk","4","Genus","Opitutus",1,0.0101
"BSk","4","Species","unassigned",92,0.9293
"BSk","4","Species","xylanilytica",1,0.0101
"BSk","4","Species","henricii",1,0.0101
"BSk","4","Species","wittichii",1,0.0101
"BSk","4","Species","viridiflava",1,0.0101
"BSk","4","Species","succinicans",1,0.0101
"BSk","4","Species","psychrolactophilus",1,0.0101
"BSk","4","Species","genosp.",1,0.0101
"BSk","5","Kingdom","Bacteria",185,1
"BSk","5","Phylum","Proteobacteria",63,0.3405
"BSk","5","Phylum","Actinobacteria",32,0.173
"BSk","5","Phylum","Acidobacteria",31,0.1676
"BSk","5","Phylum","Planctomycetes",16,0.0865
"BSk","5","Phylum","Bacteroidetes",13,0.0703
"BSk","5","Phylum","Verrucomicrobia",11,0.0595
"BSk","5","Phylum","Chloroflexi",7,0.0378
"BSk","5","Phylum","Gemmatimonadetes",6,0.0324
"BSk","5","Phylum","Nitrospirae",3,0.0162
"BSk","5","Phylum","Firmicutes",1,0.0054
"BSk","5","Phylum","Elusimicrobia",1,0.0054
"BSk","5","Phylum","Cyanobacteria",1,0.0054
"BSk","5","Class","Alphaproteobacteria",27,0.1459
"BSk","5","Class","Deltaproteobacteria",17,0.0919
"BSk","5","Class","Acidobacteria-6",14,0.0757
"BSk","5","Class","Thermoleophilia",12,0.0649
"BSk","5","Class","Planctomycetia",12,0.0649
"BSk","5","Class","Actinobacteria",11,0.0595
"BSk","5","Class","Gammaproteobacteria",9,0.0486
"BSk","5","Class","Chloracidobacteria",8,0.0432
"BSk","5","Class","Betaproteobacteria",8,0.0432
"BSk","5","Class","Pedosphaerae",6,0.0324
"BSk","5","Class","Cytophagia",6,0.0324
"BSk","5","Class","Phycisphaerae",4,0.0216
"BSk","5","Class","Rubrobacteria",4,0.0216
"BSk","5","Class","Saprospirae",3,0.0162
"BSk","5","Class","Opitutae",3,0.0162
"BSk","5","Class","Gemmatimonadetes",3,0.0162
"BSk","5","Class","iii1-8",3,0.0162
"BSk","5","Class","Nitrospira",3,0.0162
"BSk","5","Class","Sva0725",3,0.0162
"BSk","5","Class","Sphingobacteriia",3,0.0162
"BSk","5","Class","Acidimicrobiia",3,0.0162
"BSk","5","Class","Solibacteres",3,0.0162
"BSk","5","Class","Gemm-1",2,0.0108
"BSk","5","Class","S085",2,0.0108
"BSk","5","Class","TK10",2,0.0108
"BSk","5","Class","unassigned",2,0.0108
"BSk","5","Class","MB-A2-108",2,0.0108
"BSk","5","Class","Ellin6529",2,0.0108
"BSk","5","Class","Verrucomicrobiae",1,0.0054
"BSk","5","Class","Spartobacteria",1,0.0054
"BSk","5","Class","Bacilli",1,0.0054
"BSk","5","Class","Gemm-2",1,0.0054
"BSk","5","Class","Zetaproteobacteria",1,0.0054
"BSk","5","Class","Elusimicrobia",1,0.0054
"BSk","5","Class","Gitt-GS-136",1,0.0054
"BSk","5","Class","Chloroplast",1,0.0054
"BSk","5","Order","unassigned",18,0.0973
"BSk","5","Order","Rhizobiales",13,0.0703
"BSk","5","Order","Myxococcales",13,0.0703
"BSk","5","Order","iii1-15",11,0.0595
"BSk","5","Order","Actinomycetales",11,0.0595
"BSk","5","Order","Solirubrobacterales",8,0.0432
"BSk","5","Order","RB41",8,0.0432
"BSk","5","Order","Pirellulales",6,0.0324
"BSk","5","Order","Sphingomonadales",6,0.0324
"BSk","5","Order","Xanthomonadales",6,0.0324
"BSk","5","Order","Pedosphaerales",6,0.0324
"BSk","5","Order","Cytophagales",6,0.0324
"BSk","5","Order","Rhodospirillales",5,0.027
"BSk","5","Order","WD2101",4,0.0216
"BSk","5","Order","Rubrobacterales",4,0.0216
"BSk","5","Order","Gaiellales",4,0.0216
"BSk","5","Order","Syntrophobacterales",3,0.0162
"BSk","5","Order","Saprospirales",3,0.0162
"BSk","5","Order","Opitutales",3,0.0162
"BSk","5","Order","DS-18",3,0.0162
"BSk","5","Order","Nitrospirales",3,0.0162
"BSk","5","Order","Burkholderiales",3,0.0162
"BSk","5","Order","Sva0725",3,0.0162
"BSk","5","Order","Sphingobacteriales",3,0.0162
"BSk","5","Order","Acidimicrobiales",3,0.0162
"BSk","5","Order","Solibacterales",3,0.0162
"BSk","5","Order","Gemmatales",3,0.0162
"BSk","5","Order","N1423WL",2,0.0108
"BSk","5","Order","Pseudomonadales",2,0.0108
"BSk","5","Order","MND1",2,0.0108
"BSk","5","Order","AKYG885",2,0.0108
"BSk","5","Order","Planctomycetales",2,0.0108
"BSk","5","Order","0319-7L14",2,0.0108
"BSk","5","Order","Ellin329",1,0.0054
"BSk","5","Order","Verrucomicrobiales",1,0.0054
"BSk","5","Order","Chthoniobacterales",1,0.0054
"BSk","5","Order","Bacillales",1,0.0054
"BSk","5","Order","Gemmatimonadales",1,0.0054
"BSk","5","Order","Caulobacterales",1,0.0054
"BSk","5","Order","Mariprofundales",1,0.0054
"BSk","5","Order","IIb",1,0.0054
"BSk","5","Order","B97",1,0.0054
"BSk","5","Order","Thiotrichales",1,0.0054
"BSk","5","Order","Streptophyta",1,0.0054
"BSk","5","Family","unassigned",72,0.3892
"BSk","5","Family","Pirellulaceae",6,0.0324
"BSk","5","Family","Cytophagaceae",6,0.0324
"BSk","5","Family","Sinobacteraceae",5,0.027
"BSk","5","Family","Hyphomicrobiaceae",5,0.027
"BSk","5","Family","Sphingomonadaceae",4,0.0216
"BSk","5","Family","Polyangiaceae",4,0.0216
"BSk","5","Family","Rubrobacteraceae",4,0.0216
"BSk","5","Family","Gaiellaceae",4,0.0216
"BSk","5","Family","Rhodospirillaceae",4,0.0216
"BSk","5","Family","Syntrophobacteraceae",3,0.0162
"BSk","5","Family","Chitinophagaceae",3,0.0162
"BSk","5","Family","Opitutaceae",3,0.0162
"BSk","5","Family","Bradyrhizobiaceae",3,0.0162
"BSk","5","Family","Solirubrobacteraceae",3,0.0162
"BSk","5","Family","Ellin6075",3,0.0162
"BSk","5","Family","Gemmataceae",3,0.0162
"BSk","5","Family","Ellin517",3,0.0162
"BSk","5","Family","Haliangiaceae",3,0.0162
"BSk","5","Family","Nitrospiraceae",2,0.0108
"BSk","5","Family","Erythrobacteraceae",2,0.0108
"BSk","5","Family","mb2424",2,0.0108
"BSk","5","Family","Comamonadaceae",2,0.0108
"BSk","5","Family","Micromonosporaceae",2,0.0108
"BSk","5","Family","Nocardioidaceae",2,0.0108
"BSk","5","Family","Pseudonocardiaceae",2,0.0108
"BSk","5","Family","Planctomycetaceae",2,0.0108
"BSk","5","Family","Nannocystaceae",2,0.0108
"BSk","5","Family","Aurantimonadaceae",2,0.0108
"BSk","5","Family","Myxococcaceae",2,0.0108
"BSk","5","Family","Verrucomicrobiaceae",1,0.0054
"BSk","5","Family","Pseudomonadaceae",1,0.0054
"BSk","5","Family","Chthoniobacteraceae",1,0.0054
"BSk","5","Family","Intrasporangiaceae",1,0.0054
"BSk","5","Family","Bacillaceae",1,0.0054
"BSk","5","Family","Ellin515",1,0.0054
"BSk","5","Family","Conexibacteraceae",1,0.0054
"BSk","5","Family","Dolo_23",1,0.0054
"BSk","5","Family","Ellin5301",1,0.0054
"BSk","5","Family","Caulobacteraceae",1,0.0054
"BSk","5","Family","Geodermatophilaceae",1,0.0054
"BSk","5","Family","Mariprofundaceae",1,0.0054
"BSk","5","Family","Xanthomonadaceae",1,0.0054
"BSk","5","Family","Moraxellaceae",1,0.0054
"BSk","5","Family","C111",1,0.0054
"BSk","5","Family","Thermomonosporaceae",1,0.0054
"BSk","5","Family","Beijerinckiaceae",1,0.0054
"BSk","5","Family","0319-6A21",1,0.0054
"BSk","5","Family","Actinosynnemataceae",1,0.0054
"BSk","5","Family","RB40",1,0.0054
"BSk","5","Family","Piscirickettsiaceae",1,0.0054
"BSk","5","Family","5B-12",1,0.0054
"BSk","5","Genus","unassigned",138,0.7459
"BSk","5","Genus","Kaistobacter",3,0.0162
"BSk","5","Genus","Steroidobacter",3,0.0162
"BSk","5","Genus","Rubrobacter",3,0.0162
"BSk","5","Genus","Balneimonas",3,0.0162
"BSk","5","Genus","Rhodoplanes",3,0.0162
"BSk","5","Genus","Gemmata",3,0.0162
"BSk","5","Genus","Opitutus",2,0.0108
"BSk","5","Genus","Flavisolibacter",2,0.0108
"BSk","5","Genus","Nitrospira",2,0.0108
"BSk","5","Genus","Skermanella",2,0.0108
"BSk","5","Genus","Pirellula",2,0.0108
"BSk","5","Genus","Pseudonocardia",2,0.0108
"BSk","5","Genus","Planctomyces",2,0.0108
"BSk","5","Genus","Plesiocystis",2,0.0108
"BSk","5","Genus","Pseudomonas",1,0.0054
"BSk","5","Genus","Pilimelia",1,0.0054
"BSk","5","Genus","Phenylobacterium",1,0.0054
"BSk","5","Genus","Nocardioides",1,0.0054
"BSk","5","Genus","Luteimonas",1,0.0054
"BSk","5","Genus","Devosia",1,0.0054
"BSk","5","Genus","Acinetobacter",1,0.0054
"BSk","5","Genus","Actinomadura",1,0.0054
"BSk","5","Genus","Saccharothrix",1,0.0054
"BSk","5","Genus","Rubrivivax",1,0.0054
"BSk","5","Genus","Corallococcus",1,0.0054
"BSk","5","Genus","Kribbella",1,0.0054
"BSk","5","Genus","Pedomicrobium",1,0.0054
"BSk","5","Species","unassigned",181,0.9784
"BSk","5","Species","halophobica",1,0.0054
"BSk","5","Species","johnsonii",1,0.0054
"BSk","5","Species","vinacea",1,0.0054
"BSk","5","Species","exiguus",1,0.0054
"BSk","6","Kingdom","Bacteria",8,1
"BSk","6","Phylum","Proteobacteria",4,0.5
"BSk","6","Phylum","Acidobacteria",4,0.5
"BSk","6","Class","Acidobacteria-6",4,0.5
"BSk","6","Class","Alphaproteobacteria",3,0.375
"BSk","6","Class","Betaproteobacteria",1,0.125
"BSk","6","Order","iii1-15",4,0.5
"BSk","6","Order","Rhizobiales",2,0.25
"BSk","6","Order","Rhodobacterales",1,0.125
"BSk","6","Order","Ellin6067",1,0.125
"BSk","6","Family","unassigned",5,0.625
"BSk","6","Family","Hyphomicrobiaceae",2,0.25
"BSk","6","Family","Hyphomonadaceae",1,0.125
"BSk","6","Genus","unassigned",6,0.75
"BSk","6","Genus","Rhodoplanes",2,0.25
"BSk","6","Species","unassigned",8,1
"BSk","7","Kingdom","Bacteria",22,1
"BSk","7","Phylum","Proteobacteria",9,0.4091
"BSk","7","Phylum","Actinobacteria",3,0.1364
"BSk","7","Phylum","Acidobacteria",3,0.1364
"BSk","7","Phylum","Verrucomicrobia",2,0.0909
"BSk","7","Phylum","Chloroflexi",1,0.0455
"BSk","7","Phylum","Elusimicrobia",1,0.0455
"BSk","7","Phylum","Bacteroidetes",1,0.0455
"BSk","7","Phylum","TM6",1,0.0455
"BSk","7","Phylum","Firmicutes",1,0.0455
"BSk","7","Class","Betaproteobacteria",3,0.1364
"BSk","7","Class","Alphaproteobacteria",3,0.1364
"BSk","7","Class","Deltaproteobacteria",2,0.0909
"BSk","7","Class","Thermoleophilia",2,0.0909
"BSk","7","Class","Pedosphaerae",1,0.0455
"BSk","7","Class","S085",1,0.0455
"BSk","7","Class","Elusimicrobia",1,0.0455
"BSk","7","Class","Actinobacteria",1,0.0455
"BSk","7","Class","Cytophagia",1,0.0455
"BSk","7","Class","Acidobacteriia",1,0.0455
"BSk","7","Class","SJA-4",1,0.0455
"BSk","7","Class","unassigned",1,0.0455
"BSk","7","Class","Bacilli",1,0.0455
"BSk","7","Class","Opitutae",1,0.0455
"BSk","7","Class","Solibacteres",1,0.0455
"BSk","7","Class","Acidobacteria-6",1,0.0455
"BSk","7","Order","unassigned",3,0.1364
"BSk","7","Order","Rhizobiales",3,0.1364
"BSk","7","Order","MND1",2,0.0909
"BSk","7","Order","Pedosphaerales",1,0.0455
"BSk","7","Order","Burkholderiales",1,0.0455
"BSk","7","Order","FAC88",1,0.0455
"BSk","7","Order","Actinomycetales",1,0.0455
"BSk","7","Order","Cytophagales",1,0.0455
"BSk","7","Order","Acidobacteriales",1,0.0455
"BSk","7","Order","Bacillales",1,0.0455
"BSk","7","Order","Opitutales",1,0.0455
"BSk","7","Order","Myxococcales",1,0.0455
"BSk","7","Order","Solibacterales",1,0.0455
"BSk","7","Order","iii1-15",1,0.0455
"BSk","7","Order","Gaiellales",1,0.0455
"BSk","7","Order","Syntrophobacterales",1,0.0455
"BSk","7","Order","Solirubrobacterales",1,0.0455
"BSk","7","Family","unassigned",7,0.3182
"BSk","7","Family","Hyphomicrobiaceae",3,0.1364
"BSk","7","Family","Ellin515",1,0.0455
"BSk","7","Family","Comamonadaceae",1,0.0455
"BSk","7","Family","Streptomycetaceae",1,0.0455
"BSk","7","Family","Cytophagaceae",1,0.0455
"BSk","7","Family","Koribacteraceae",1,0.0455
"BSk","7","Family","Bacillaceae",1,0.0455
"BSk","7","Family","Opitutaceae",1,0.0455
"BSk","7","Family","Myxococcaceae",1,0.0455
"BSk","7","Family","Solibacteraceae",1,0.0455
"BSk","7","Family","Gaiellaceae",1,0.0455
"BSk","7","Family","Syntrophobacteraceae",1,0.0455
"BSk","7","Family","Solirubrobacteraceae",1,0.0455
"BSk","7","Genus","unassigned",14,0.6364
"BSk","7","Genus","Rhodoplanes",3,0.1364
"BSk","7","Genus","Streptomyces",1,0.0455
"BSk","7","Genus","Candidatus Koribacter",1,0.0455
"BSk","7","Genus","Bacillus",1,0.0455
"BSk","7","Genus","Opitutus",1,0.0455
"BSk","7","Genus","Candidatus Solibacter",1,0.0455
"BSk","7","Species","unassigned",21,0.9545
"BSk","7","Species","cereus",1,0.0455
"Cfa","1","Kingdom","Bacteria",214,1
"Cfa","1","Phylum","Proteobacteria",67,0.3131
"Cfa","1","Phylum","Planctomycetes",44,0.2056
"Cfa","1","Phylum","Acidobacteria",28,0.1308
"Cfa","1","Phylum","Verrucomicrobia",16,0.0748
"Cfa","1","Phylum","Bacteroidetes",13,0.0607
"Cfa","1","Phylum","Gemmatimonadetes",9,0.0421
"Cfa","1","Phylum","Actinobacteria",8,0.0374
"Cfa","1","Phylum","WS3",7,0.0327
"Cfa","1","Phylum","Nitrospirae",7,0.0327
"Cfa","1","Phylum","Chloroflexi",6,0.028
"Cfa","1","Phylum","Armatimonadetes",3,0.014
"Cfa","1","Phylum","Cyanobacteria",2,0.0093
"Cfa","1","Phylum","unassigned",2,0.0093
"Cfa","1","Phylum","Spirochaetes",1,0.0047
"Cfa","1","Phylum","Firmicutes",1,0.0047
